label,AvgICTF,AvgIDF,Clarity,MaxIDF,MaxSCQ,NQC,SClarity,SMV,Transfer,WIG,nSigma,ENet,L1,L2,LogReg
1,11.73986003179427,7.361769763019119,2.0847040400499925,15.4744680827415,83.48619293739351,0.0777109333102756,9.793949882738955,2.093378381633847,-0.6954876184463501,2.2236841583251965,0.4575345212805092,0.4239307460419854,0.42265928077449183,0.4234539171873229,0.42255773840792415
0,9.152288117524138,4.702578429698108,1.3375224211207952,8.323570565938464,82.44979377687262,0.0673791157459208,7.360528648296083,0.3771104364943551,-0.7375152707099915,0.8686179733276359,0.2171147267271255,0.5524532873784972,0.5540826858641703,0.553062397924418,0.5542188132007887
0,15.636276221476828,11.196171434859217,1.8155265059952412,16.86076244386139,80.49033346976428,0.088728840335828,13.84451675224877,1.840337244191785,-1.0935274362564087,2.2753602409362785,0.5127429381267249,0.2871530969378217,0.28426242102907284,0.2860692602066573,0.2840229975954451
1,12.33185840034924,7.979324106803669,4.507968313532821,12.612267201812031,83.56641510062562,0.2032994990858537,10.540098931121182,5.020962202506334,-0.9470748901367188,2.6684764289855947,0.8352540760890549,0.41971901288576324,0.4193328678608342,0.4196454995890895,0.4193687329166865
1,8.311109560353545,3.7969036463403927,2.1044305176845515,6.036454434164712,72.2663669059,0.0851096572554448,6.365199411298232,0.6881418151790067,-0.6985478401184082,0.9878903388977056,0.2765143788061595,0.5840957251073626,0.5844721545213808,0.5843253870725577,0.5845725508574516
0,10.059286950140113,5.722809031377188,2.7835538007651928,13.010614842151332,79.76600824336678,0.0873975809868927,8.267527480912058,1.104218449636032,-0.3904559314250946,1.23070426940918,0.3715202635180266,0.5487404738840345,0.5501131178059527,0.5492945254181997,0.5502630926234007
0,9.71415671151421,5.266738945867949,2.615081219342039,8.98678406425689,82.46298772395052,0.0938847118455073,7.634715169834375,1.7327479613281114,-1.0417181253433228,1.564902133941651,0.4653960626885598,0.4590879007486049,0.4577906491065703,0.45884372229901627,0.4578783379958491
0,9.02883299927852,4.597969387755459,2.005446185144704,6.581032641894002,76.24270986659548,0.0908602506763295,7.237073530050463,0.7556405803404538,-0.6583805084228516,1.2762103080749505,0.3073354397764057,0.5561806419669987,0.5565951831503165,0.5562606155092317,0.5565687624819224
0,8.041263629761351,3.6494641117385385,1.4735497737630574,5.217124555830439,67.01839192981814,0.070814576080469,6.095353480706037,0.547102595692516,-0.6342982053756714,1.0199181175231928,0.2465546132181842,0.5759154872165668,0.5746919216869452,0.5756051086291377,0.5747012030209208
0,5.758661739390481,3.05214650940691,1.9923547997025144,11.04067951350903,75.8104732063476,0.1239598662828829,4.7929989919300215,2.9665827654252523,-0.6378446817398071,2.75433828353882,0.6089522523795741,0.47049335827606414,0.46796713934630685,0.46912648613026003,0.46740461437285874
1,8.995059447416505,4.681494264347274,1.7113595748933534,8.226497580859316,81.78732820068345,0.0699734315432167,7.385621534982406,0.8338030361490059,-0.5683244466781616,1.3737620925903329,0.322839556929794,0.5777843977422635,0.5796046710466146,0.5783604983872211,0.5796703012938501
0,12.930695737362557,8.643258177509312,1.2266766027827232,15.4744680827415,83.14124076778573,0.0541085866133648,11.1389362681345,0.2930518528873919,-1.0132380723953247,0.7032288932800287,0.180447546360398,0.3527115513093121,0.3518079017514104,0.3524581827171024,0.35180455636427116
1,9.82329927381218,5.433817292469148,1.8805305120711224,7.756894316395726,81.0618859250855,0.0597986447963735,8.031539804584124,0.78702678173136,-1.0683848857879639,1.077836074829101,0.3136532284489033,0.4831139698372615,0.4833056673756872,0.4833154057479731,0.48342356091422795
1,8.703414990016087,4.330557562426819,1.408371811960389,11.101860669984111,79.40864178624497,0.0529260726540517,6.757504840960772,0.4277061906397471,-1.0878982543945312,1.019238090515136,0.231221265955293,0.5086686385047937,0.5093234480975791,0.5090000242482718,0.5094440866523076
0,10.608583062967968,6.1943120565918965,1.8617776161817816,8.163917924207079,81.80563979793956,0.0497459896175624,9.04787265392656,0.7051948425706691,-0.857378363609314,1.2520574569702163,0.279919600078044,0.5070825247986053,0.5086958426837597,0.5075834283392257,0.5087472543775643
0,11.433924751514526,7.000003894277954,1.1858701582119104,16.86076244386139,81.59875442216253,0.0561212417895047,9.488014602459211,0.4478100097697652,-1.1361465454101562,1.0584721946716302,0.2365930075492947,0.4234907798223946,0.42377800989928366,0.4236774664323468,0.4238651027974327
1,12.518106146055157,8.180139641933007,2.0749126164566483,14.46286717106302,83.14124076778573,0.0927427031662124,10.908668233621055,1.6545595190917124,-1.0880552530288696,1.8932263946533192,0.4547746033877266,0.4103646830307523,0.41070115107086685,0.4103630205031748,0.410626644797724
1,11.227482265114222,6.790330517464144,2.950734627811196,9.187539322739685,82.49443219032659,0.1200006837594137,9.281572116058909,2.339656922567947,-0.8548633456230164,2.1328483200073247,0.4837000023328454,0.4103877313365018,0.4084824122867296,0.4095884566869984,0.40826417051309144
1,11.3338453960033,6.917748032056146,1.6056735157375384,16.86076244386139,81.86239755185912,0.0572756340254892,9.254403854323463,1.0097843281191077,-1.0787551403045654,1.6100880432128906,0.3349600852040446,0.40009680563788647,0.3988841210456567,0.39974697653174135,0.39886744959257253
1,10.295212533135151,5.969349830060166,2.3422470602946976,8.098742490299802,81.78073917852107,0.1266878685194695,8.68577462070105,2.8733745278995166,-0.7477043867111206,2.376485080718995,0.5650343674797841,0.5140569325099945,0.514406004931954,0.514028890962744,0.5143092848657138
1,8.218790107683144,3.787387810196136,1.851352366092507,7.180730991477773,78.8116538024925,0.0763181688173731,6.427030638455088,0.6104940842102233,-0.9891985654830933,1.0374020576477043,0.2604470695234602,0.5640805206892715,0.5658901018239466,0.5647132447674837,0.5660028392238377
1,9.906841611600068,5.430952453392617,1.299183188071679,15.25132453142729,81.80563979793956,0.0567809627279719,7.827400069920233,0.3409090289842006,-0.1592603623867035,0.8578979682922363,0.1760446815659439,0.554578465013587,0.55540360509998,0.5550109323828312,0.5555786264281386
1,8.632861166637493,4.188017966404365,1.292721214667814,5.628848018908906,69.3832461582059,0.056002902328552,6.553419624957658,0.3948900719020874,-0.9273905754089355,0.9497539710998538,0.1894705714501445,0.500051193483608,0.49774899937103334,0.4993758238085676,0.4977020488632586
0,10.651867795426142,6.188716516063657,1.9155161257400188,16.86076244386139,77.49437928544415,0.0668175440200735,8.705957646370827,0.8347022136649774,-0.8079925775527954,1.2312383842468255,0.2889121343358525,0.5023679351067863,0.5035889735730851,0.5028812874762395,0.5037358754339769
0,11.481675406996516,7.190674510288455,1.941227128001766,12.612267201812031,80.75967344232862,0.1040879054982723,9.5357652579412,1.2672744946189594,-0.7759587168693542,1.4319580078124994,0.3980066730940197,0.4062660818607126,0.4040048570382741,0.40553403618948597,0.40391152228418353
1,8.8682841202365,4.396954068206845,1.6436847377498252,6.123692082324107,72.83243219023569,0.0750764463287668,6.9223739711811865,1.1016447610686029,-0.6346089243888855,1.4547299766540531,0.3710870452246687,0.5635435536164475,0.5624960209176906,0.5633286498113339,0.5625451561728673
0,10.229304593515009,5.754700471577451,1.164318570458326,15.4744680827415,53.4683272375889,0.0422145234734589,8.61986668108091,0.0851168621072466,-0.5168389081954956,0.4427442359924312,0.1031484743629581,0.6479351671632385,0.6507762390588067,0.6490705442419639,0.6510546454110938
1,7.625003996697928,3.2797458081767346,1.1683726649836277,4.858643655252286,63.905734262236045,0.0450065521134054,5.833244527469873,0.1757028896032362,-0.8793123960494995,0.5825899696350095,0.1397230950460534,0.5931063625759643,0.5932748092658715,0.5933170875701025,0.5933960028479035
0,9.027192376894432,4.730675469422435,1.7948965200016884,8.163917924207079,82.10652156376474,0.054412033008404,7.081282227839118,0.5439205053926229,-0.8391634821891785,1.0782543373107905,0.2607490425180462,0.4762105056327008,0.4752212069417115,0.4759608969720098,0.4752372147471287
1,8.51245578616408,4.0989850883970655,1.3427804409083135,6.534330113336454,75.5891552567542,0.0532055329474206,6.720696316936023,0.2163767055486891,-0.7952384948730469,0.6925600242614743,0.1644599896436399,0.5655630999220768,0.5666646697965573,0.5660275429825922,0.5667953349549247
0,8.880978869690978,4.508074432384752,1.4992977509994716,8.163917924207079,81.80563979793956,0.0689624692026836,6.935068720635664,0.4212021556635277,-0.5672749876976013,0.9465777206420904,0.2163336301136967,0.5256982083733592,0.5255212435007527,0.5256844420706289,0.5255525947629861
1,12.102907554521144,7.597971505388903,2.1215121671713093,15.762150155193282,79.9028027136244,0.1322138243593995,10.493469642087046,1.768245045945355,-0.49989643692970276,1.8332511711120605,0.470138948336733,0.5415346364738459,0.5440018668473952,0.5422441582976548,0.5440374096510945
0,10.83277380911974,6.383706380417364,1.1363129956473816,15.4744680827415,77.85433289025391,0.060227686514876,9.223335896685638,0.3261681430524421,-0.8851041793823242,0.8421400642395025,0.1903704409397758,0.5429167041710283,0.5464262400037582,0.5441306988130616,0.5466347584051832
1,7.920728140797881,3.995643603367697,1.6087352414737788,12.890470530309267,70.98428669117253,0.0498960300551078,5.84840155710324,0.9087873065277742,-0.8296542167663574,1.4857801437377929,0.2643987819312938,0.44247336268278636,0.43892134953005535,0.44127730797177406,0.43872820857798583
0,8.129326686405726,3.723303315909788,1.336237539578162,4.670951302810039,62.982841076264044,0.0569598382973275,6.337567217177668,0.3770077484527555,-0.593904972076416,0.825737972259521,0.2170851642940954,0.6162760395283656,0.6160988956322179,0.6163660681028816,0.6161984847717629
1,12.800729515377457,8.383897724749849,2.855034358070266,15.25132453142729,81.98952897916685,0.1392706195453119,10.72128797369762,2.7769960604573014,-0.7914471626281738,2.086562328338623,0.5554773783229962,0.36688486784133145,0.3642912496995457,0.3660272171900985,0.3641758929740714
0,10.828667867176613,6.44888211832556,2.2357308407134604,12.612267201812031,80.13066175827498,0.1116353444205726,9.036908397948558,1.218360718614887,-0.7742489576339722,1.6176959991455078,0.4171948360546881,0.48277705557524114,0.48296944905576705,0.4827541554391715,0.4829103724053738
1,10.398405381376492,5.967114394840512,1.5174487869150808,10.093419318596,80.60155375725557,0.0528835054302901,8.788967468942394,0.3947494350066859,-1.1110403537750244,0.9752861785888672,0.2221343723421383,0.5006753465259541,0.5028821859417025,0.5014087537895149,0.5029892837613793
1,8.875437874593754,4.469544981386844,1.4605780105595438,14.375855794073392,54.82819871462252,0.0727351543789581,6.9295277255384375,0.4061909261115661,-0.15637119114398956,0.8504339790344244,0.2015417887465441,0.6504115952066735,0.6507450309537439,0.6506826985003421,0.6508795047576682
1,11.307319683605725,6.931481165749289,3.521090692802141,12.871778397297115,78.25932805124825,0.1854523373792043,9.227878141925888,11.707876059729305,-0.8958190083503723,5.70809808731079,0.9312335738953234,0.3930684534328089,0.39058244734689396,0.39195849332184723,0.39026017135158825
1,10.793631161441072,6.387183544184558,1.3810408988978535,15.25132453142729,65.12669641321578,0.0555101869859986,8.84772101238576,0.5356163920619724,-0.8471552729606628,1.1411401557922365,0.2587509401098796,0.4919348902458724,0.49095714136936475,0.49174104625162574,0.4910040194218308
1,11.692378140942436,7.364749435317701,2.5247796835720853,12.160282078068976,82.83726860062569,0.2274733546796685,9.90061867171438,14.567912066583506,-0.9965248107910156,6.32652503967285,0.9939811882211088,0.4134585006864482,0.41305411542788023,0.4129848214411513,0.4127968860161905
1,10.37196412418618,6.022607982166683,1.4379767256417617,13.8650301703074,83.05638561247204,0.0877133093746002,8.580204654958123,1.202978113725379,-0.8187133073806763,1.8263621139526367,0.3468397488358822,0.4829485371481412,0.4835500953421305,0.4829703336151519,0.48343860274401684
0,9.449877026560303,4.988658810871472,1.2460186701603932,10.66635705275672,79.07460023310452,0.0516067563610845,7.503966877504991,0.2521916228170662,-0.7628544569015503,0.7484901428222662,0.1673956135151649,0.5239287720890564,0.5246410401074854,0.5243040963955202,0.5247884477972852
0,10.912292631967649,6.496519671916163,1.2967679590412144,12.584096324845335,70.48630639830569,0.0614297646604061,9.302854719533546,0.3414445498598539,-1.1357085704803467,0.9137439346313472,0.2065927606003698,0.5018063347821079,0.5034570533347261,0.5023555251971269,0.5035309135950361
0,8.257595115224236,3.862496281648383,1.682289971522342,5.326672534191333,67.13752337577414,0.0898882287366895,6.465835645996182,0.7894718743320717,-0.006753462366759777,1.2358841514587398,0.3141400711330997,0.6552178577217469,0.6550750570404564,0.6552106824616297,0.6550953982144135
1,11.535228138218272,7.14520859956454,1.9521882323333344,15.762150155193282,82.78443966330363,0.0771822163770193,9.743468668990214,1.5724555913639582,-0.685093879699707,1.882699966430663,0.4739583452709678,0.4856596813653614,0.4861562086618781,0.4859012186004093,0.4862410864295706
0,9.43112960139383,5.5581298312944085,2.6663521976552,14.46286717106302,80.77187444058683,0.1442609813412459,7.611618252423973,3.398127773317754,-0.7064453363418579,2.476284008026124,0.5558063571652004,0.42851574809832316,0.4265286341395914,0.4276503079493959,0.42627189846286484
0,11.73092408563316,7.331614991400753,2.3246954688565413,15.4744680827415,81.59378486231158,0.1016311223938374,9.939164616405106,2.1165879492618096,-0.9364768862724304,2.239542255401611,0.5143670806512857,0.4464063808924366,0.44650887811279705,0.4463484813817588,0.4464407945713172
0,10.880958710263092,6.46891750265247,1.8245559977939327,15.25132453142729,76.3554096681048,0.0666402113670082,9.089199241035036,0.3749679094922702,-0.9992796182632446,0.7896800041198727,0.2041154111151254,0.48174123380571904,0.4834154034724018,0.48236218953714943,0.48354963324461436
1,9.343559835969115,4.90386294363625,1.2944992236313082,16.86076244386139,64.50358754935823,0.0437834632250371,7.264118294289281,0.2202946945197868,-0.695909857749939,0.6927380180358892,0.135491295698219,0.5581966970575749,0.5587720465618417,0.5586209940486165,0.5589806467774294
0,9.076924154709978,4.677829451254956,2.624831126625553,10.534612970706291,79.5927607107838,0.1006338470524505,6.997482613030142,1.4566574408083444,-0.6373546719551086,1.374871997833252,0.3816618189979637,0.5152481502941473,0.514709810398221,0.515182125093893,0.5147786521696139
0,9.88895821607638,5.469411024214193,1.2165045198028512,12.612267201812031,76.2317398349387,0.0595998714708312,8.097198746848322,0.2512052520577811,-1.01204514503479,0.6796519565582279,0.1772023038993077,0.5198481829084991,0.5216261202550028,0.5205636173022725,0.5218105034525017
1,9.028724443209514,4.563914932403066,1.6535099617269011,12.466313289188951,68.8363463181582,0.1139368330193929,7.236964973981458,0.861445964398831,-1.0305759906768799,1.1178222465515135,0.3093803779597807,0.5835898558447277,0.5857556490487067,0.5843375365497793,0.5858767354958605
0,8.529003241133704,4.090344044081529,1.950099613513704,7.08886531171286,78.44078476158606,0.1010750599329691,6.737243771905651,1.10155174302939,-1.0176247358322144,1.3664580535888675,0.3710713784148189,0.5581838240521273,0.5594499842128742,0.5586227988083776,0.559523715056882
0,8.990223903788145,4.555605385311116,1.6093105564010073,7.204326987691148,79.04006130476954,0.0641727395300083,7.380785991354044,0.4084643528489301,-0.8750032186508179,0.9704420852661136,0.2021050105388112,0.5692440460139407,0.5718777441312844,0.5700648632524449,0.5719631440172371
0,8.463147093250159,4.137995755374678,1.373799747901558,5.875774852267116,71.79981965478026,0.05274138907185,6.517236944194845,0.4835387072603112,-0.6982488632202148,1.0282521438598626,0.219895135748909,0.5260205123440401,0.5243073725198452,0.5255321069677524,0.5242828849447295
0,8.996799865441902,4.552743928763115,1.402894055831294,7.337510945387652,78.77606277828266,0.0807088284847774,7.205040396213845,0.648408640615926,-0.8070398569107056,1.261228332519531,0.2846947138198929,0.550239863096039,0.5510136890649743,0.5504660400944243,0.5510250360264967
0,8.388280668543748,3.928554167825021,1.2545031630171344,5.774122331892707,71.46639351464486,0.0645565861737577,6.778842756109649,0.2837014317911797,-0.834298312664032,0.7878059864044192,0.1883153710505264,0.6183145828373992,0.6207289383883621,0.619156835312357,0.62087260507889
1,8.367972797303015,3.9574181554016215,1.211948614166072,7.875567625870091,79.85169185434444,0.0663280219994991,6.758534884868913,0.2869552801751217,-0.7593570947647095,0.858468351364136,0.1693975443077973,0.6052679532720349,0.6085085881193882,0.6063095052356952,0.6086386758409426
1,9.185891899670889,5.361060209908212,1.620727913366625,13.054099954091072,81.80563979793956,0.0753305048168729,7.517968914766332,1.04425171571034,-0.8307018280029297,1.687670974731445,0.3406287838868876,0.42648005332769506,0.4249406108851364,0.4257614032084644,0.4246967339172915
1,11.108973978750484,6.632662778744762,1.636704982133406,15.762150155193282,69.70799571331304,0.061452747153239,9.499536066316384,0.3982870324599457,-0.797439455986023,0.9496301460266108,0.2103666197802582,0.5553634868110219,0.5583662196684698,0.5563838980548421,0.5585265412988868
0,9.156930316850609,4.789400400776569,1.7872504326561507,8.943954952923788,82.66444241481666,0.1041115340175614,7.365170847622553,1.6540769656340506,-0.5363286733627319,2.010434188842773,0.428703078499437,0.5509590661862657,0.5513382406740999,0.5509403397509876,0.5512429307024777
0,10.172568404652878,5.754211593540417,1.1686693172323068,11.101860669984111,83.72827740314108,0.0590546928624542,8.226658255597567,0.2743711435947963,-1.0000417232513428,0.8054041481018075,0.1851928533970723,0.4526894021776613,0.45267291955260813,0.4527645583659449,0.45273971638474375
0,12.731671077939168,8.328495216947207,1.429247629449116,14.663537866525171,80.80461445208826,0.0619191613774546,10.785760928883857,0.5597839638810964,-0.532052218914032,0.9902580070495602,0.22558690401244,0.399622298853816,0.39788095118938677,0.3990947330869283,0.3978422471492773
1,11.303464761108312,6.775066743290637,1.2907077171931487,16.86076244386139,59.06693598800108,0.0588926338183313,9.357554612052995,0.3032448147677382,-0.6952004432678223,0.8411340522766116,0.1946936101826849,0.5311375149638788,0.5310267843974856,0.5312755200258846,0.5311507942321291
0,7.689412701081959,4.01561506892326,1.2204510763754657,12.612267201812031,70.94366012406957,0.0620129351330128,6.19627981005858,0.3357856234258758,-0.8747631311416626,0.9035622406005857,0.193156707659833,0.5053288160539184,0.5053079319637888,0.5052167963385595,0.5052118490226418
1,11.610336328675592,7.158290601739178,1.2978527780883786,15.25132453142729,81.99316441138859,0.0631098156857067,10.000898416241492,0.3202672726436848,0.36666131019592285,0.7986761283874506,0.2000835052683269,0.6171397883674147,0.6200891118841756,0.6182012198447311,0.6203062098386516
0,7.522603052803904,3.0827099067193138,1.158996272053351,4.774842514463916,64.20552977313777,0.0547378560639719,5.730843583575847,0.1961458399321277,0.044188402593135834,0.667147855758667,0.1565829811681843,0.6978593275655208,0.6986766312142938,0.698274376598038,0.6988261141288633
0,6.445258275875103,2.6390922589928736,1.39874407857766,5.43441935700488,68.51542537718205,0.0753040553576444,4.777335290970549,0.6325456570006258,-0.7374405860900879,1.2063800430297855,0.2398002306846691,0.5354276162573438,0.5334781207352517,0.5346265777185688,0.5332487689884313
1,8.734033512417794,4.296147732362707,1.0690731866680256,11.760896016037194,74.81449568854059,0.0461579537903154,6.6545919707379575,0.2264572997815081,-0.5354480147361755,0.6981641387939453,0.1434818011207845,0.5588054666546424,0.5589656289449277,0.5590699210618415,0.5591425213425769
1,10.886491301694983,6.52123287028049,1.2908634956874347,13.395026541061664,81.80563979793956,0.0718538556960811,8.940581152639671,0.5996709266853738,-0.13747549057006836,1.1574240875244148,0.258128074732373,0.5038103663837822,0.5029828625955505,0.5035792951760341,0.5029831387170723
0,9.177066096502028,5.6651903073942425,1.710336321785035,12.612267201812031,77.23475205679567,0.1282360670842057,7.889515766554747,2.284793318475176,-0.7729429006576538,2.147937583923341,0.5344147872293551,0.455615838319825,0.4542975132107618,0.4548973169142065,0.4539984932696973
0,9.70719496542046,5.305344279605509,1.3779478989743574,14.08817372162161,76.17364422110994,0.0613804144151792,7.761284816365146,0.4012065522690692,-0.6731032133102417,0.8989639854431146,0.2111362257114452,0.5306347374702901,0.5314117079831643,0.531025249370967,0.5315552185695386
0,9.414837083610657,4.961731442463393,1.6276118287718804,14.221705114246133,60.67452015501132,0.0549276703630297,7.623077614382598,0.4247032223687915,-0.817024827003479,0.9704021072387696,0.1964927068664593,0.5933064102173865,0.5950687754986781,0.5939812550206357,0.5952158485653017
0,8.730643951718006,5.219605414556341,3.418078357951097,16.167615263301446,82.51081062955083,0.0765118830260151,6.7687296376102495,1.860590508723717,-0.7097418308258057,1.850209999084472,0.3308269948374223,0.3198419532547719,0.31604031669758803,0.31832052312948045,0.3156588156524943
0,10.15292045354691,5.787937632581482,1.8504026086550147,12.612267201812031,74.5398959625102,0.1268991608268803,8.207010304491597,2.420075568596902,-0.7353039979934692,2.2255861473083502,0.5185530690292517,0.5008263253752607,0.49948104845351354,0.5003329752051635,0.4993747940728925
1,10.815001472683049,6.412636752895016,1.4664867323581263,14.558177350867346,75.29786424330356,0.0644931497593938,8.869091323627734,0.7479287798144307,-0.9816063642501831,1.3464440155029296,0.2882762525029749,0.4533320547824141,0.4526462881544219,0.4531396710269799,0.4526374556233929
0,7.84106932100247,3.4101790829547265,1.154900519258536,4.572985395115681,61.59191495972934,0.0393422682163514,6.454774959882579,0.0976998947918613,-1.0048798322677612,0.4564243125915527,0.1105101210251018,0.6704041257903548,0.6740384329233943,0.6717121803396081,0.6742818679796467
1,8.532603489321371,4.139294392767751,1.5982921408087738,6.867022937348237,78.41229527762442,0.0530324295112623,6.5866933402660575,0.3849193621676841,-0.7420355081558228,0.8925098800659186,0.1870632761606918,0.5259328654680622,0.5257171379706409,0.5259314179936053,0.525764211965567
1,11.683267630327434,7.221238857048223,1.7945374467472774,14.558177350867346,81.80563979793956,0.0815004290167073,9.891508161099376,0.7094025761885783,-0.6572021245956421,1.2514379501342772,0.2977840190869421,0.47834377655519444,0.47927363231274417,0.47862640854494326,0.4793022730825063
1,10.085804068263156,5.626148367195998,1.2970968576735245,14.15271224275918,74.58746568298767,0.0563638685295261,8.2940445990351,0.2547829687697234,-0.8278964757919312,0.7610842514038092,0.1784597184134712,0.5464188799995009,0.5486335769038295,0.5472727216033779,0.5488341325110264
1,13.29775855612156,8.88735573107497,1.4149537849236742,15.762150155193282,78.23262276650281,0.0344207382616786,11.96557951591144,0.3074214436275964,-0.7160833477973938,0.9084804534912118,0.1848186629668228,0.48666527888913497,0.4899508667643209,0.4877202474073323,0.4900828330990307
0,10.182074483679246,5.826778200208064,1.4733653623926195,12.612267201812031,81.85673660819396,0.0779420156041503,8.390315014451192,0.5085659447168782,-0.19124141335487366,0.91822015762329,0.2521323919880382,0.5600657608986205,0.5612755143216984,0.5605526585837781,0.5614076272946632
0,9.359696072878393,4.872915465337938,1.244002671627223,13.8650301703074,69.27498384422927,0.0821234303355469,7.280254531198555,0.7175497076184265,-0.7945826649665833,1.2499780082702636,0.2678711831493687,0.5399806011357655,0.539692734638278,0.5399698175661862,0.5397407130337287
0,11.02623565708376,6.554105968762852,1.3132313204622872,16.86076244386139,74.85670915314552,0.06587462125312,9.41679774464966,0.3472692759398825,-0.8332215547561646,0.886306209564209,0.1863516235346186,0.5524251188100018,0.5561735408219425,0.5536785660287551,0.5563614995556097
