conv_id,turn_id,clarity,num_documents
hobby_level1_dial2,5,2.8069474558924026,100
hobby_level1_dial2,6,2.2178150981112355,100
food_level2_dial14,1,2.912162263574399,100
food_level2_dial14,2,3.031983632271649,100
food_level2_dial14,3,4.824177902843095,100
food_level2_dial14,4,4.463413058443547,100
food_level2_dial14,5,3.40605626434629,100
food_level2_dial14,6,2.4108529228116566,100
hobby_level3_dial38,1,2.7915046746692576,100
hobby_level3_dial38,2,2.8415001870914485,100
hobby_level3_dial38,3,2.234730435180546,100
hobby_level3_dial38,4,2.947044186117901,100
hobby_level3_dial38,5,2.3236972251677783,100
hobby_level3_dial38,6,2.4570427275992386,100
hobby_level2_dial23,1,3.3786398704890126,100
hobby_level2_dial23,2,2.512985837105195,100
hobby_level2_dial23,3,2.9647911011180375,100
hobby_level2_dial23,4,3.0261862927044607,100
hobby_level2_dial23,5,2.9650975884202544,100
hobby_level2_dial23,6,3.102670362509617,100
hobby_level3_dial11,1,3.09576332750924,100
hobby_level3_dial11,2,2.775867442502839,100
hobby_level3_dial11,3,3.151147742911873,100
hobby_level3_dial11,4,2.097275686132357,100
hobby_level3_dial11,5,2.7733338579448072,100
hobby_level3_dial11,6,2.473913176171809,100
hobby_level3_dial11,7,2.4409226444135594,100
food_level1_dial15,1,3.970182160965455,100
food_level1_dial15,2,3.8325754300992516,100
food_level1_dial15,3,4.080679232574867,100
food_level1_dial15,4,4.125117066407021,100
food_level1_dial15,5,4.179874708877019,100
food_level1_dial15,6,4.64215884203369,100
food_level3_dial32,1,3.1231037095538428,100
food_level3_dial32,2,3.437109781279839,100
food_level3_dial32,3,3.2886507347719536,100
food_level3_dial32,4,2.334039076424916,100
food_level3_dial32,5,3.5534108999353067,100
food_level3_dial32,6,3.85694516515124,100
top25_dial25,1,2.5975668479222995,100
top25_dial25,2,2.1017953340984863,100
top25_dial25,3,1.9662381087660457,100
top25_dial25,4,1.7738871305794426,100
top25_dial25,5,2.10183150330777,100
top25_dial25,6,2.0841374505544903,100
hobby_level3_dial4,1,2.6754386777515493,100
hobby_level3_dial4,2,2.457151198957357,100
hobby_level3_dial4,3,1.9645489228741215,100
hobby_level1_dial20,1,2.8840936731758395,100
hobby_level1_dial20,2,2.357180238918896,100
hobby_level1_dial20,3,1.9229654887150682,100
hobby_level1_dial20,4,1.9146293259148401,100
hobby_level1_dial20,5,3.637352354713568,100
hobby_level1_dial20,6,6.856472500827361,100
food_level2_dial15,1,2.7287675405875453,100
food_level2_dial15,2,2.38731355427946,100
food_level2_dial15,3,2.691257218207671,100
food_level2_dial15,4,2.9608814556927903,100
food_level2_dial15,5,2.7096772108136236,100
food_level2_dial15,6,3.7949901359743587,100
food_level3_dial33,1,3.5096157314808405,100
food_level3_dial33,2,2.7432037263649653,100
food_level3_dial33,3,2.2365667499019115,100
food_level3_dial33,4,2.4898496389485856,100
hobby_level3_dial13,1,3.0528841984333837,100
hobby_level3_dial13,2,2.2613707599416166,100
hobby_level3_dial13,3,2.3409356081765376,100
hobby_level3_dial13,4,2.911898360218627,100
hobby_level3_dial13,5,3.327596117086594,100
hobby_level3_dial13,6,2.2686582742808588,100
food_level1_dial16,1,2.7876198928978284,100
food_level1_dial16,2,3.6650691725274696,100
food_level1_dial16,3,3.6519745907537877,100
food_level1_dial16,4,3.35990865285439,100
food_level1_dial16,5,3.173807323894356,100
food_level1_dial16,6,2.3469075102946437,100
food_level2_dial16,1,4.438502938339042,100
food_level2_dial16,2,3.4435430701452527,100
food_level2_dial16,3,3.655126600110402,100
food_level2_dial16,4,3.2837006067283,100
food_level2_dial16,5,2.8584611755699263,100
food_level2_dial16,6,3.3789159799281316,100
hobby_level3_dial5,1,2.572479441652511,100
hobby_level3_dial5,2,2.1966238666441416,100
hobby_level3_dial5,3,2.678724056678239,100
hobby_level3_dial5,4,3.220805963229609,100
hobby_level3_dial5,5,2.563159288739603,100
hobby_level3_dial5,6,1.950247714588032,100
food_level3_dial34,1,4.212241953985491,100
food_level3_dial34,2,3.9042557715331774,100
food_level3_dial34,3,3.759519646720104,100
food_level3_dial34,4,3.1382241944474503,100
food_level3_dial34,5,4.0054889517787995,100
food_level3_dial34,6,2.4026769891020536,100
food_level1_dial17,1,3.5057899629120493,100
food_level1_dial17,2,3.9466048655552743,100
food_level1_dial17,3,2.995792701414703,100
food_level1_dial17,4,3.1109930301681477,100
food_level1_dial17,5,2.8822775375436804,100
food_level1_dial17,6,3.1115413759165516,100
food_level2_dial17,1,3.262732657947967,100
food_level2_dial17,2,3.49259438966698,100
food_level2_dial17,3,2.4770472790764093,100
food_level2_dial17,4,1.966293346632664,100
food_level2_dial17,5,2.891889621248472,100
food_level2_dial17,6,2.6635031847442123,100
top25_dial54,1,1.8577188968725769,100
top25_dial54,2,2.016600612112867,100
top25_dial54,3,2.1420867559263854,100
top25_dial26,1,2.512955456097878,100
top25_dial26,2,1.9245227880532403,100
top25_dial26,3,1.8925143703004468,100
top25_dial26,4,2.5525039665534943,100
top25_dial26,5,4.591520706275619,100
top25_dial26,6,1.9682492347435694,100
food_level1_dial18,1,2.9535921741894895,100
food_level1_dial18,2,3.7405655816563654,100
food_level1_dial18,3,4.195747626603689,100
food_level1_dial18,4,3.2415271851023584,100
food_level1_dial18,5,2.533141804495399,100
food_level1_dial18,6,2.549408172191431,100
hobby_level3_dial15,1,2.915064833023196,100
hobby_level3_dial15,2,1.8646149510075938,100
hobby_level3_dial15,3,1.8148876938740952,100
hobby_level3_dial15,4,2.346075298280553,100
hobby_level3_dial15,5,2.9061924263802097,100
hobby_level3_dial15,6,2.50917903312113,100
food_level2_dial6,1,3.4512027181641667,100
food_level2_dial6,2,2.509620622805953,100
food_level2_dial6,3,2.400576350651231,100
food_level2_dial6,4,2.696109454945167,100
food_level2_dial6,5,2.56114129933511,100
food_level2_dial6,6,4.913896749822648,100
hobby_level1_dial21,1,2.353184154489244,100
hobby_level1_dial21,2,2.1811407365750477,100
hobby_level1_dial21,3,2.3762131289300705,100
hobby_level1_dial21,4,2.6754988793230146,100
hobby_level1_dial21,5,2.37984362577674,100
hobby_level1_dial21,6,2.540732219489286,100
food_level3_dial35,1,2.000327959353478,100
food_level3_dial35,2,2.482352961900403,100
food_level3_dial35,3,3.036776850117689,100
food_level3_dial35,4,2.6290214683388196,100
food_level3_dial35,5,3.443558411890282,100
food_level3_dial35,6,2.7323121723964188,100
hobby_level3_dial16,1,2.461842176238997,100
hobby_level3_dial16,2,2.576767541895015,100
hobby_level3_dial16,3,2.3109654579394556,100
hobby_level3_dial16,4,1.985682420542432,100
hobby_level3_dial16,5,3.653083418003248,100
hobby_level3_dial16,6,3.270142285079678,100
hobby_level3_dial6,1,2.620950815109747,100
hobby_level3_dial6,2,2.346368859480887,100
hobby_level3_dial6,3,2.4065805428246363,100
hobby_level3_dial6,4,2.3629131252012363,100
hobby_level3_dial6,5,2.8721310864903016,100
hobby_level3_dial6,6,3.362611045794726,100
food_level2_dial7,1,3.613664327720859,100
food_level2_dial7,2,2.940342197526464,100
food_level2_dial7,3,3.1215085202256403,100
food_level2_dial7,4,3.9412779811740615,100
food_level2_dial7,5,3.2828349418086478,100
food_level2_dial7,6,3.5502646271295797,100
hobby_level1_dial22,1,2.3748024837569717,100
hobby_level1_dial22,2,4.310862627641068,100
hobby_level1_dial22,3,2.7227951750388453,100
hobby_level1_dial22,4,2.377522831204644,100
hobby_level1_dial22,5,2.88601788769608,100
hobby_level1_dial22,6,2.973059712565492,100
food_level1_dial19,1,3.340268175792541,100
food_level1_dial19,2,4.012757862740437,100
food_level1_dial19,3,4.098942125745857,100
food_level1_dial19,4,3.346947516346531,100
top25_dial55,1,1.8507885081597744,100
top25_dial55,2,1.9734981853484028,100
top25_dial55,3,2.831610000307299,100
top25_dial55,4,1.8174449370756873,100
top25_dial55,5,2.320831541972628,100
top25_dial55,6,2.173819836066675,100
food_level3_dial36,1,2.2125134154327437,100
food_level3_dial36,2,2.248816371753001,100
food_level3_dial36,3,3.16585844069237,100
food_level3_dial36,4,2.301373003691255,100
food_level3_dial36,5,2.4645492057262284,100
food_level3_dial36,6,4.739254681081233,100
hobby_level3_dial17,1,2.2000325609548304,100
hobby_level3_dial17,2,1.9715040571316347,100
hobby_level3_dial17,3,2.418992240957869,100
hobby_level3_dial17,4,2.0320209789823465,100
hobby_level3_dial17,5,2.5295664882654667,100
hobby_level3_dial17,6,2.931556618833517,100
hobby_level1_dial23,1,3.442691657375371,100
hobby_level1_dial23,2,3.429675135889999,100
hobby_level1_dial23,3,2.7702010061258497,100
hobby_level1_dial23,4,3.492614845213478,100
hobby_level1_dial23,5,3.4131343706566644,100
hobby_level1_dial23,6,2.905766012223181,100
hobby_level3_dial7,1,2.5464239315061565,100
hobby_level3_dial7,2,2.068263034691762,100
hobby_level3_dial7,3,2.2050473933321926,100
hobby_level3_dial7,4,2.1329301207590894,100
hobby_level3_dial7,5,3.03063359894651,100
hobby_level3_dial7,6,2.3024881807023285,100
food_level2_dial8,1,2.739967994218037,100
food_level2_dial8,2,2.4827930923116845,100
food_level2_dial8,3,2.2730690463619294,100
food_level2_dial8,4,2.3732547571502933,100
food_level2_dial8,5,2.6751464688630375,100
food_level2_dial8,6,3.4752143427901356,100
top25_dial27,1,5.38778988209114,100
top25_dial27,2,2.8014326029553085,100
top25_dial27,3,1.871994059453001,100
top25_dial27,4,2.4761528764797824,100
top25_dial27,5,2.0444623385591876,100
top25_dial27,6,2.326648142788596,100
food_level2_dial9,1,2.6821488779927947,100
food_level2_dial9,2,2.8495000498655427,100
food_level2_dial9,3,2.5829964536892187,100
food_level2_dial9,4,3.4731127436264537,100
food_level2_dial9,5,3.7461704779096485,100
food_level2_dial9,6,5.503904441895352,100
hobby_level2_dial24,1,2.792098378922403,100
hobby_level2_dial24,2,2.136966072511455,100
hobby_level2_dial24,3,2.8921822537974626,100
hobby_level2_dial24,4,2.720388734544834,100
hobby_level2_dial24,5,2.1333746259849247,100
hobby_level2_dial24,6,2.241638816348296,100
hobby_level2_dial24,7,2.4097035853169517,100
hobby_level1_dial3,1,2.4643563160061044,100
hobby_level1_dial3,2,2.0932299090427477,100
hobby_level1_dial3,3,3.4501593728311084,100
hobby_level1_dial3,4,4.173326825614298,100
hobby_level1_dial3,5,2.927915111495697,100
hobby_level1_dial3,6,3.3709495548748567,100
food_level1_dial2,1,3.794501399730526,100
food_level1_dial2,2,3.1790368773059074,100
food_level1_dial2,3,2.901970096967276,100
food_level1_dial2,4,3.298371421304792,100
food_level1_dial2,5,2.392907278576649,100
food_level1_dial2,6,2.4576726130959545,100
food_level1_dial2,7,3.229105902720793,100
food_level2_dial19,1,2.441818712779291,100
food_level2_dial19,2,2.9603921817089467,100
food_level2_dial19,3,2.87999275413324,100
food_level2_dial19,4,3.293731942718681,100
food_level2_dial19,5,2.3758854493851476,100
food_level2_dial19,6,3.4288094116803136,100
hobby_level2_dial25,1,2.816568141178154,100
hobby_level2_dial25,2,3.1090671932458664,100
hobby_level2_dial25,3,2.7158625733199817,100
hobby_level2_dial25,4,2.905340252779311,100
hobby_level2_dial25,5,2.591707569798375,100
hobby_level2_dial25,6,1.9740822206291853,100
hobby_level3_dial18,1,2.250896955890333,100
hobby_level3_dial18,2,2.1879429919084226,100
hobby_level3_dial18,3,1.9051099363572441,100
hobby_level3_dial18,4,3.523411850600084,100
hobby_level3_dial18,5,1.8030600496079365,100
hobby_level3_dial18,6,3.9475187932898286,100
food_level3_dial37,1,1.6801195880538422,100
food_level3_dial37,2,1.7561324335890314,100
food_level3_dial37,3,2.0685554940297415,100
food_level3_dial37,4,1.8973576139607435,100
food_level3_dial37,5,1.9853403488033816,100
food_level3_dial37,6,1.696775303815554,100
hobby_level3_dial8,1,2.3009008529776973,100
hobby_level3_dial8,2,2.0071617777619966,100
hobby_level3_dial8,3,2.3259744606809587,100
hobby_level3_dial8,4,3.538850297961772,100
hobby_level3_dial8,5,2.598332152306727,100
hobby_level3_dial8,6,3.5194983428759,100
food_level3_dial38,1,3.5293489784543044,100
food_level3_dial38,2,3.0363834687036864,100
food_level3_dial38,3,3.380207680001608,100
food_level3_dial38,4,3.8297277629407773,100
food_level3_dial38,5,4.065759378656318,100
food_level3_dial38,6,3.6399492495080366,100
top25_dial56,1,2.0912564478408635,100
top25_dial56,2,2.362606857386117,100
top25_dial56,3,2.161128122266054,100
top25_dial56,4,2.7580273392316528,100
top25_dial56,5,2.2440545456995937,100
top25_dial56,6,2.8812228180111217,100
top25_dial28,1,4.7023588992288055,100
top25_dial28,2,2.4949075745869367,100
top25_dial28,3,2.4243169710606414,100
top25_dial28,4,2.285485214785176,100
top25_dial28,5,3.3960219399047946,100
top25_dial28,6,2.326076497972538,100
top25_dial28,7,2.0574104525006027,100
hobby_level1_dial4,1,3.365598908830805,100
hobby_level1_dial4,2,3.1470132743058588,100
hobby_level1_dial4,3,2.937095387419048,100
hobby_level1_dial4,4,3.052620240829346,100
hobby_level1_dial4,5,3.0339986808740322,100
hobby_level1_dial4,6,3.0017225151381193,100
hobby_level1_dial4,7,2.6319940721449737,100
hobby_level3_dial9,1,2.1522431504971236,100
hobby_level3_dial9,2,2.5153198553506964,100
hobby_level3_dial9,3,4.021159890519131,100
hobby_level3_dial19,1,3.2675624543211956,100
hobby_level3_dial19,2,2.129847739509684,100
hobby_level3_dial19,3,2.709849651146024,100
hobby_level3_dial19,4,10.094018475660368,100
hobby_level3_dial19,5,2.8825532007357277,100
hobby_level3_dial19,6,2.608514794651299,100
hobby_level3_dial19,7,2.5719149751610315,100
hobby_level2_dial26,1,2.7440316773663374,100
hobby_level2_dial26,2,2.578692301110703,100
hobby_level2_dial26,3,1.7400488337354387,100
hobby_level2_dial26,4,2.4871796901994627,100
hobby_level2_dial26,5,2.6257304302433773,100
hobby_level2_dial26,6,4.805650331572471,100
food_level2_dial2,1,3.1766529133142694,100
food_level2_dial2,2,2.6653599559500245,100
food_level2_dial2,3,4.117011945564186,100
food_level2_dial2,4,4.45966245829156,100
food_level2_dial2,5,2.477442097197959,100
food_level2_dial2,6,3.1992959075353973,100
hobby_level2_dial27,1,2.3227493508081163,100
hobby_level2_dial27,2,2.553234494666331,100
hobby_level2_dial27,3,2.5542070123172973,100
hobby_level2_dial27,4,2.116361894940626,100
hobby_level2_dial27,5,2.131806936224,100
hobby_level2_dial27,6,2.9623149120294534,100
food_level1_dial20,1,3.224747466236369,100
food_level1_dial20,2,5.008444297180401,100
food_level1_dial20,3,2.4527342949747872,100
food_level1_dial20,4,3.9405449117616205,100
food_level1_dial20,5,3.084010083876708,100
food_level1_dial20,6,3.3983324736850222,100
hobby_level3_dial2,1,1.9358750632736528,100
hobby_level3_dial2,2,2.760424417759064,100
hobby_level3_dial2,3,3.2142463569394795,100
hobby_level3_dial2,4,4.478157456551115,100
hobby_level3_dial2,5,2.2688175503689743,100
hobby_level3_dial2,6,2.3132951959249146,100
food_level2_dial20,1,2.4532979221343783,100
food_level2_dial20,2,2.7223272560743785,100
food_level2_dial20,3,2.8745046419334375,100
top25_dial29,1,1.9417907080494863,100
top25_dial29,2,2.052203687232018,100
top25_dial29,3,2.2189737259104167,100
top25_dial29,4,2.7128451714189774,100
top25_dial29,5,2.0564240906015683,100
top25_dial29,6,1.906121836625632,100
food_level3_dial1,1,4.062915130825225,100
food_level3_dial1,2,2.9942041551517824,100
food_level3_dial1,3,2.360982456561531,100
food_level3_dial1,4,3.655662597195691,100
food_level3_dial1,5,3.45362365805358,100
food_level3_dial1,6,3.058920367464184,100
hobby_level3_dial20,1,2.370109709981613,100
hobby_level3_dial20,2,2.2848797988732326,100
hobby_level3_dial20,3,2.6916978957857935,100
hobby_level3_dial20,4,2.7332569942886518,100
hobby_level3_dial20,5,3.295987667067934,100
hobby_level3_dial20,6,2.6381888549615655,100
top25_dial57,1,2.363779682879247,100
top25_dial57,2,2.434216833241133,100
top25_dial57,3,1.926955856247475,100
top25_dial57,4,1.8136875493942037,100
top25_dial57,5,1.957791954662739,100
top25_dial57,6,1.704750310547636,100
food_level1_dial21,1,3.886418536830891,100
food_level1_dial21,2,4.238913790875768,100
food_level1_dial21,3,3.0601282007394293,100
food_level1_dial21,4,2.627443521080154,100
food_level1_dial21,5,2.549377797713687,100
food_level1_dial21,6,3.2643369218299028,100
hobby_level2_dial28,1,2.3463776362105184,100
hobby_level2_dial28,2,1.9014880816461193,100
hobby_level2_dial28,3,1.9395920499979384,100
hobby_level2_dial28,4,2.584063243369566,100
hobby_level2_dial28,5,3.408962321002108,100
hobby_level2_dial28,6,1.8536536743356884,100
top25_dial3,1,2.087966415300018,100
top25_dial3,2,2.925861123402383,100
top25_dial3,3,3.009521683961992,100
top25_dial3,4,1.8986266825794271,100
top25_dial3,5,2.045657331637358,100
top25_dial3,6,2.2548597242322654,100
top25_dial3,7,2.4572874489930263,100
food_level3_dial4,1,3.124091234724417,100
food_level3_dial4,2,2.7482349800250265,100
food_level3_dial4,3,2.398603253121761,100
food_level3_dial4,4,3.5635589752207024,100
food_level3_dial4,5,3.9679229005044814,100
food_level3_dial4,6,3.3594030111833675,100
top25_dial1,1,2.335155479956485,100
top25_dial1,2,2.2769704244912057,100
top25_dial1,3,2.1623632672059703,100
top25_dial1,4,2.9105014707113543,100
top25_dial1,5,1.6521344180917177,100
