label,Clarity,NQC,SMV,WIG,nSigma,ENet,L1,L2,LogReg
1,1.7460590202569668,0.0611510225005673,0.5851964871091946,1.1466983604431151,0.2704617549463312,0.49708566706703017,0.4953237571256986,0.4960279873898141,0.4971193406146034
0,2.4460636497531287,0.0997589553829499,1.5681807702538004,1.9582581329345703,0.44274439158698,0.4898314351767169,0.49968261200562836,0.4993142293145238,0.4894367565812568
1,1.3405890499150994,0.0641840885931916,0.4329608686044829,0.9601900672912598,0.2193325401719404,0.49699810403875594,0.49537420069070415,0.49542158236010003,0.4970614597677785
1,1.54192842592873,0.0498480297663906,0.6050935965748399,1.2114019393920905,0.2592925410451462,0.4977937951664349,0.49610002029783296,0.4977532111970213,0.49777039435097287
1,1.3155422209490706,0.0572570903131361,0.3345220757996622,0.8344759178161621,0.1743877799616971,0.4908495138384965,0.48984901345642473,0.49036235248786697,0.49092771937526314
1,2.6927230760721823,0.1107688018685539,1.1772497538581717,1.424400234222413,0.3836094618648912,0.4880866848736344,0.49320464777330286,0.4911262038182385,0.4880320776020488
1,1.594022569209086,0.0615397143823753,0.3867379935269724,0.926026077270508,0.2198687089853205,0.4940802866961907,0.4920724102863513,0.4923610496613279,0.4941786843728117
0,1.6697665686997252,0.0837639718987467,0.8298977070752585,1.3430940437316894,0.3220826188797018,0.4999210460045963,0.5015104111911699,0.5007359075903611,0.4998344123529656
1,1.3420708753704025,0.0378788841097487,0.1622791449192965,0.5345343208312996,0.1424250438473236,0.5010230886901893,0.4899711370129313,0.4914419359459807,0.5014588385906167
1,3.296654252230803,0.1319968346179279,1.7134296361330792,1.5519961357116694,0.4627944516917147,0.49187307130248475,0.49478927445803117,0.4917595111812826,0.49197269591521847
1,2.5451561561874905,0.1291352921347158,5.303114060440391,3.627462215423585,0.8141801137064506,0.5377307977222209,0.5373612605886237,0.5394671348784915,0.5374668565881655
1,1.4037338140194238,0.069690627959137,0.8779865784474623,1.4239179992675774,0.2963083830146326,0.4972154512573376,0.5003745205128657,0.5008770285487063,0.4970204484559059
0,2.2797243419166318,0.1379419467856648,4.583626522494313,3.230901165008546,0.7569367974354194,0.5383349424625145,0.5373727597652437,0.5375250111894444,0.5381464553986792
1,1.293319721262958,0.0552196102832898,0.3014588241420519,0.7365002441406248,0.1941194297790833,0.5038453118616771,0.49595474219499247,0.496263083305134,0.5041432035647524
1,1.504998048929091,0.0763400128588953,0.523378924815771,0.9939821434021,0.2411497747633594,0.49577962931271236,0.495459173662829,0.49469967046192787,0.49583356896805714
0,1.3474620802501125,0.0646974321500007,0.4235481270064414,0.941038284301757,0.2300945802834242,0.5013178228745613,0.4976577222897773,0.4975543235451711,0.5014440992023604
0,1.3375224211207952,0.0673791157459208,0.3771104364943551,0.8686179733276359,0.2171147267271255,0.5000287391181101,0.4964628280125984,0.4960495679965929,0.5001805022127292
1,1.1859797906931189,0.0517664938571893,0.2546999498326887,0.7312522315979004,0.1784306412281424,0.501909369731713,0.4950214814814683,0.49556923050553037,0.5021633389011805
0,1.178254521133133,0.0487721975172088,0.1970907765446845,0.6364739418029791,0.1569596988659367,0.5006435807445058,0.4929257471291262,0.49359880622224594,0.5009496285128975
1,1.7339785147005586,0.0908571914792785,0.809249445779993,1.2005183219909674,0.2998609762651117,0.49664333698776053,0.4982951965786989,0.49687790560003886,0.49662946406464153
1,1.3353801171077082,0.0514231653920515,0.5124978444464855,1.055168113708496,0.2531051768648968,0.5077422761515297,0.5010825099830089,0.5021391177302323,0.5078943056891326
1,1.9390458203317715,0.0644250238035893,0.5533505292585755,1.0200901985168451,0.2629996504889729,0.4962074434333279,0.4927834115481108,0.4931364575889762,0.4963565993909321
0,2.923758933937958,0.1330412472237798,1.6869380755875183,1.2765321159362784,0.4592028521780323,0.5136045732601087,0.5052458668788078,0.501388122556954,0.514098761185141
1,2.201077598714816,0.0649744315079719,0.7238715177289725,1.1574560546875008,0.300805484850462,0.49667551207726124,0.49320106237862354,0.4938646463643167,0.49681074730507474
1,1.7559518656127586,0.0677200433550921,0.6708222925247067,1.1995180511474617,0.2469490732417786,0.4845818201210802,0.4892229323247103,0.4897761414926657,0.4844416179320807
0,1.4854846212841135,0.048981453675293,0.6322596117162924,1.1635606002807617,0.2811271090886408,0.5095156383143413,0.502188395919198,0.5036699763129939,0.5096634976761933
1,2.5773999315515046,0.1423136432634043,2.2758994164434148,1.9472578430175784,0.5028694790282636,0.49979087691037843,0.5065671845835232,0.5033816690517279,0.49965100827948783
0,1.2879638876645836,0.041054839077388,0.0913882135003016,0.4486920452117921,0.0955971827515338,0.4897003616432098,0.4831824581884556,0.4844475924219579,0.49004207613217077
1,2.8034332300447966,0.1718643469274175,4.304000671412405,3.062467079162599,0.7394711632278649,0.5179735037356,0.5262342188457195,0.5236375763875037,0.5176506443461751
1,2.7580326552509016,0.0786516093343371,1.1020897466453952,1.5493461799621588,0.3319773707115283,0.4717634377561794,0.48194759423337113,0.48284220709851394,0.4714726642400298
0,1.6574302439122892,0.0845642761209619,0.753013339165632,1.3367640495300288,0.3068006965371884,0.49458030306570744,0.49882402497900497,0.4979871098987509,0.4944137642622878
1,1.5623631868609995,0.0824273936113749,0.6000504343629199,1.1886801147460937,0.2582097412662211,0.48808144517266394,0.4938518528350082,0.49299750043464763,0.4879077263119333
1,1.1334986083442609,0.0539936281161068,0.2309647005254441,0.7252524375915528,0.1601959565745251,0.49636886548099507,0.49233158893887863,0.492759972287876,0.49654414816239806
1,2.7406802018861427,0.0952991080401848,1.7354026501767752,1.95625991821289,0.4165816426796522,0.47736301246194146,0.49006641648535715,0.49056422494383894,0.47693579592229335
1,2.5907391503910486,0.1758474078136812,6.079104950103166,3.6053060913085937,0.8717156180560812,0.5484245500022394,0.5450486971987012,0.5440570005801947,0.5484266242506125
1,1.627396335371648,0.0756609569499342,0.534755630514221,0.967342033386231,0.2585429438493296,0.5007721023980212,0.4973235714879257,0.4965401886730801,0.5009322197303416
1,1.9126598703171416,0.1066086762879352,2.2613477981277423,2.0500038719177245,0.4755363075652312,0.5102486794675929,0.5127425533784455,0.5122187751770285,0.5100816633197774
0,1.3352597351798,0.0485477071677764,0.3999148504622932,0.982745971679688,0.1690128588646212,0.48352300024465955,0.48633972171623496,0.4879082405876536,0.4834332249559986
0,2.1089987275259032,0.0891199259099528,1.130159609814376,1.49087631225586,0.3758589512394204,0.5008024404011348,0.5015751826751916,0.5009080576187752,0.5007566772640801
1,2.667399862123306,0.0676193714278177,0.6612651315136406,1.114930019378661,0.2710607007692476,0.47765310762021235,0.480333158756176,0.48113044053587106,0.47767189384465875
1,1.3160988343914188,0.0355029895353529,0.1412654739734774,0.4867383956909181,0.1328841008047414,0.5016250523072407,0.4895853412387407,0.491171730562095,0.5021008068968538
0,1.640164388363064,0.072154979873259,0.4357199280332955,0.9564101409912116,0.2200302827726966,0.48849395034954685,0.49009437364399816,0.48971145224513063,0.4885054751044517
1,1.33731826112356,0.0533684976448436,0.3863558564684968,0.8943038749694827,0.2071917674438336,0.4996815922200893,0.49498796975505127,0.49576336725652304,0.49983676930212617
0,1.2377577176489147,0.0539856559150216,0.3025423744476899,0.7476900863647464,0.1833461736254036,0.5011850435423062,0.4946687407331816,0.49512900989892905,0.5014355014032313
0,1.200223980750658,0.0584825659461885,0.3076270153980821,0.7853780555725095,0.1960953261165606,0.5028287582805209,0.49677491692720677,0.49686219474343873,0.503053060896848
1,1.1869412723256716,0.0468814821357226,0.1926922847020828,0.6556863021850577,0.1463224311436458,0.49635314096693234,0.4904972383928622,0.4914199388753212,0.49659839084269564
0,2.2319829710816643,0.1194110875490933,2.327623106177958,2.296228866577148,0.5085516587086593,0.49720786670358785,0.5085001801225901,0.5075127510798598,0.4967438738705381
0,2.123708014017556,0.0878793065164922,1.132381994678917,1.3427520370483403,0.2747583173965703,0.47510020761275207,0.48457733326510494,0.4844002478154864,0.47488791369171257
0,1.1686693172323068,0.0590546928624542,0.2743711435947963,0.8054041481018075,0.1851928533970723,0.4982982876961396,0.4947870584976528,0.49488438367634663,0.4984386517734327
1,1.8714737974871047,0.0697297009292085,0.8724640937113872,1.3046099472045891,0.3113526214066951,0.4987607452617729,0.49770614165856536,0.4981679750101361,0.49876759968782153
1,1.2093236900670163,0.0612318723135886,0.3877786659788627,0.7995380592346186,0.1969209653589131,0.5018489158958593,0.4963462782076604,0.49633624042508706,0.5020681479593861
1,3.203663378570581,0.1454098575810896,4.292823256113965,3.2610770416259767,0.7382631750843143,0.5059598942535656,0.5174681242410726,0.5174915483606242,0.5054581558533311
1,1.4551639656405135,0.0648284353414504,0.4633166387910153,0.9428362274169928,0.2406544822954205,0.5026926140631127,0.49787220473601596,0.4978020593147231,0.5028636301616164
0,4.554446292516373,0.1097523521714443,1.6326140584262925,1.3900781440734855,0.4040561914420186,0.4602746871144817,0.4670288443148652,0.46646613336400133,0.46040074258523567
1,2.519634803960668,0.1069129783274423,2.11964594417768,2.1323177146911623,0.5147385190776088,0.5045839218065358,0.508734865474956,0.5083089236752178,0.5043610256070444
1,2.027741266946349,0.0885635257684813,1.0085747592414196,1.1815579986572258,0.3795814912019024,0.5203664645480597,0.509332339079371,0.5079277922791213,0.5207508072179203
0,1.4296840865505271,0.0826252738284724,0.6577578979413312,1.1613319969177252,0.3065377855854295,0.5091309161467917,0.505882466651503,0.5046261634454723,0.5092099655511729
1,1.3611922974898043,0.077135893141182,0.6498783019474611,1.0954242324829102,0.2687167657895289,0.5031990796881858,0.5012672722768409,0.5005020863469176,0.503259539077641
1,1.6990792918107436,0.0854025001047537,0.7152529993400831,1.0667141151428223,0.2990094060686225,0.5055958503508189,0.5015096548907972,0.5001421676563527,0.505772656925747
0,2.140125421259231,0.0752785379819272,2.553802676918804,2.484924278259278,0.5326873876777807,0.5121798707191073,0.5141030281896748,0.5168499028122651,0.5118569387176013
0,1.7385099688562538,0.0618936692124593,0.6078046807631722,1.1145499229431155,0.2756366904013261,0.5007229858331053,0.4969889028463688,0.4975623762442859,0.5008277171522102
1,4.178587460925825,0.1489460354438865,2.7311601627363324,2.35333833694458,0.5842901850468152,0.4711519347713348,0.48790758616676566,0.4859162591391629,0.4707620907699085
0,2.329210769773939,0.0685523681022537,1.050910861553448,1.5157422828674323,0.2959322644279498,0.47354678585561477,0.48335736347590025,0.48487379002636977,0.47322850852019177
0,3.4931339910474937,0.1220539642964438,1.2232125300242476,0.8911625671386721,0.3713191997932308,0.4932000556903242,0.48657509390167136,0.48326987775719005,0.49378223192162213
1,1.6176234009599535,0.0926300156615602,1.0689565034991175,1.6345461654663092,0.3269490026745941,0.48540569493707436,0.49741184590523996,0.4966961042683065,0.48495153027125
1,1.6427519764329417,0.0861263539892103,0.7470214888265422,1.3142701339721683,0.2733169385212965,0.48434301895303544,0.4929037246112433,0.49210931520293033,0.4840708398404964
0,2.14564084863785,0.1106191237240627,1.8018720647753448,1.804843959808349,0.4745882511155518,0.513965447823491,0.5129175889047659,0.5112932354521311,0.5139569988874466
1,1.6053192946071368,0.0799393033753787,0.5011951714756617,1.0119484329223627,0.2502986145276432,0.49440408402909375,0.4950024478699253,0.49398108896959825,0.49443393995338064
0,1.178600562950589,0.0473386095259549,0.2132262007421168,0.7228021430969244,0.163258307882829,0.49850202412979444,0.492652708632878,0.4935719449641732,0.4987198778337977
0,2.799639954642753,0.1673230602307507,2.8624371449323123,2.094066581726074,0.677645716257977,0.5420901288681819,0.532321693386365,0.5271449228482022,0.5424618806818767
1,2.2966233028889342,0.0940240917731587,1.3277575811450515,1.8031124496459967,0.4073937869471396,0.4898471358474558,0.49853444407979747,0.4981960845309414,0.48949885473218335
1,1.5992238248052273,0.075471875548921,0.6209089726025101,1.0327461242675782,0.2491804512000309,0.49526235969781646,0.4947972237743377,0.4942855702988238,0.49532367847190206
1,2.1020162270988045,0.1532996633181641,4.82285586980144,3.55700412750244,0.776438654193092,0.5275630700107461,0.5371322330814097,0.5367438172508489,0.5269855444603949
1,1.6541632341575676,0.0753639850891099,0.839992944037567,1.3145980834960944,0.2898263176520667,0.49366593304773554,0.4965989940902918,0.49662243056747557,0.4935464748687069
0,2.9366323259285414,0.0787698562629508,1.2101783296800723,1.4914801597595215,0.2940090292199583,0.4591403639536857,0.4727146303187855,0.4739631364797042,0.4588151214965953
1,2.5903556519693907,0.0880917070233837,1.445124773873582,1.7920160102844234,0.4007111419954365,0.48455584139218877,0.4929604275044224,0.49340270333277675,0.4842534861526428
1,1.6462655510531683,0.0652985261163337,0.7754312675988944,1.3062040519714355,0.3113340785231546,0.5042160706639962,0.5016954189665611,0.5022553185637421,0.5042242601364418
1,3.294129128910786,0.1092005984937923,2.0937861029594367,1.7333545112609858,0.5115889589015087,0.5081179661159805,0.5024298790611728,0.5015574227423921,0.5083967803891704
1,1.8010488999227872,0.0924277706161222,1.0064586729112175,1.4616080665588371,0.3546932958400852,0.5000430908893573,0.5029093947811327,0.5017524018749925,0.499915931045184
1,1.5282821424498123,0.0513746752057343,0.7965560826181504,1.462813835144043,0.2690988467625284,0.48827985934541496,0.49352711066467225,0.49566372205681347,0.48798700799926376
1,1.211948614166072,0.0663280219994991,0.2869552801751217,0.858468351364136,0.1693975443077973,0.48690408353041753,0.48957434677179423,0.4893602604811353,0.4868687012432242
1,2.4042129310272986,0.0735869904090943,1.1525154540302085,1.6342298698425288,0.3795582060155938,0.49264376479858984,0.49578329789387354,0.49674731624355756,0.4924776816263266
1,1.6504766390398915,0.073926693295459,0.8415446872775686,1.3170979309082036,0.3243348361025933,0.5056962872312251,0.5033797456663891,0.5032913515032791,0.505714659926453
0,2.5979640459205515,0.1149875237808158,3.929244015911741,2.95405797958374,0.5722211122686565,0.487078147608198,0.5030034543233158,0.5050933143068799,0.48645906166748537
0,3.6579125103569994,0.1743756510270017,6.615141886936198,3.169754123687743,0.8826916674618333,0.5575909410067315,0.5375854308621214,0.5370470150286198,0.5583895562635945
1,1.5607940830284524,0.0498871166697861,0.306122068585993,0.8224540328979498,0.1844276638040547,0.49167622982932446,0.48842259930819476,0.48952974601724897,0.49182607926270977
0,2.1039244176108216,0.0913397005743616,1.956516003156804,2.207591972351074,0.494534630126749,0.5062333516644257,0.5113556472152695,0.5119564874316619,0.5058754172910573
1,1.4480375335871976,0.0703675103626416,0.5818907938321728,0.9433925056457512,0.288317977694314,0.5180167422268088,0.5068356333509245,0.5061557369096656,0.5183816774900891
0,2.500012571371842,0.164603541024554,4.210497754001482,2.7278748893737794,0.6839832481705547,0.5260917994345975,0.5271230065251724,0.5245314966304607,0.5260673134396568
1,1.549030970310145,0.0782749331480305,0.6907832783239519,1.2036480331420905,0.2938501485289636,0.5015007273533806,0.5009595544744192,0.5003047133542685,0.5014971651104849
0,1.7205475209765777,0.0853337977229457,0.8961791129256658,1.3120039367675786,0.2993625081612034,0.49289450345653507,0.4967420430784446,0.49604038270913126,0.4927771344103781
1,2.4438722041989083,0.0988455852539662,2.059846208014109,2.0441420555114744,0.4784054774879323,0.5009770338931486,0.5051028828253361,0.5052533131043504,0.5007700677754575
1,1.898759078254094,0.1133193801481879,1.067704268264704,1.4768921470642096,0.3653259278139015,0.49460204613912295,0.5017089588080773,0.49904638758533765,0.4943959261126123
0,1.72399443601481,0.0559209529847511,0.343510797667675,0.8106141662597653,0.2072169146292343,0.4948772509734687,0.48994664118176623,0.4905645385241944,0.4951027669730162
1,1.408771122801407,0.0647203612969689,0.4713238257784449,0.9814481163024912,0.2427251083475,0.5023317075125519,0.4983429173792531,0.498319310429686,0.5024605608798998
0,1.4335322562452686,0.0744954187514757,0.461805968533616,0.8697220993041995,0.2402618281515022,0.5040927197750387,0.49886389738536585,0.49790935670603703,0.5043171799773116
1,1.4149537849236742,0.0344207382616786,0.3074214436275964,0.9084804534912118,0.1753343787246518,0.4917899179810416,0.48851423711208536,0.49092911008081885,0.4918722579067669
0,1.323660520603926,0.0675482689959713,0.429157140541667,0.87800630569458,0.2476048524050444,0.5104083484694523,0.5024051318771158,0.5018442950080364,0.510681747141412
1,1.6027886953474104,0.09614418960806,1.084104100227912,1.617958164215088,0.3292573613798045,0.4864478379409872,0.49817918844676146,0.49715696505274715,0.4860137804220173
1,1.420210342327514,0.0580925836934168,0.3912475431638429,0.9147800064086908,0.208499278752774,0.49574813336099754,0.49318543920036695,0.4936872299720103,0.4958496903972164
0,1.37210772008653,0.0752589163501097,0.5108644831301604,0.968234024047852,0.2063299305986572,0.48860735003470196,0.49147203600533057,0.490878918685294,0.4885740947789396
1,1.607563401169746,0.0693077268261474,0.8405703354477566,1.3118422889709471,0.324147022091781,0.5082862706022276,0.5044509569298391,0.5046780181111697,0.5083387895406494
1,1.5009242712594602,0.0352576115423952,0.3174588371067224,0.8387060165405265,0.1878116187113277,0.49784151125411585,0.49072147513064746,0.49292538072272096,0.49806745497171406
1,1.5599883599481343,0.0640741339243464,0.8039777049875318,1.3384878730773926,0.3389011033551848,0.5141608652555756,0.5079446329881161,0.5084549345273309,0.5142498158889995
1,1.7420111546425023,0.0882066250154477,1.0493625933745478,1.6323140907287597,0.3414613355978728,0.48895767592802714,0.4984832524038678,0.4980611862649758,0.4885722238887495
0,1.9459277694393755,0.0651853358300696,1.742138221918976,1.8857402038574216,0.3810225520358534,0.4959433861032798,0.4996127947203991,0.5020202576517823,0.4956937182533986
0,1.2315071483967113,0.0389333428158533,0.1338678162889827,0.5087242698669434,0.1219598368721726,0.49742649969803887,0.4882517789507946,0.48962917639898,0.4978120185819133
0,1.640372841491801,0.0935806742584044,0.927649726138304,1.4257881355285644,0.3210485816712867,0.4932506314208432,0.4996485875428208,0.4983736477780939,0.4930220631303687
0,1.2335425684525472,0.0607695230915862,0.2572694503340731,0.6714743328094482,0.1917101421916777,0.5059099913492815,0.49730846252201766,0.4970050472313698,0.5062515049870889
1,1.7325093702602494,0.0776598705924593,0.8112226161957617,1.3114481544494634,0.3002263250349201,0.49472486377242375,0.49721917970078033,0.4970118407270202,0.49462298490053513
0,1.7872504326561507,0.1041115340175614,1.6540769656340506,2.010434188842773,0.428703078499437,0.4957330276437166,0.5066549337451274,0.5058291046863044,0.4952535184927028
1,1.6661215784970254,0.0459284547397885,0.4486259424694341,1.0016665649414065,0.1933532911687468,0.48467068366868404,0.48538462528256454,0.48728454264797993,0.4846584233805387
0,1.411168552083965,0.0675617355599438,0.4315100404046433,0.9592679786682128,0.218964746123572,0.4943345850098056,0.4939304674050263,0.4937634915988878,0.49437487442889877
0,1.2930635455511517,0.0432987207079926,0.3859979312803352,0.9500381851196285,0.2196582377468277,0.50486119340948,0.4977669305812186,0.49930359285743137,0.5050401959653746
1,1.3827760574879622,0.0344117851327372,0.1261182914340071,0.4880937767028808,0.1255579007042204,0.4978638962689503,0.48711067178976075,0.4888550705786331,0.4983061352168141
0,1.408360049634546,0.0645664225039102,0.7641937719273483,1.3016778945922858,0.2257127631788313,0.480918566546331,0.489217638928085,0.49022454438718066,0.48061813193676806
1,1.228163374384871,0.0548096935361235,0.2691776716913843,0.747254104614257,0.1640663498988699,0.4944186167067398,0.4910553581744619,0.49153641051869656,0.4945799447714075
0,2.1684802656578186,0.1334396580983078,4.500680090886774,3.1863182067871083,0.6396504791956005,0.5045715307465951,0.5177103276617975,0.518730370394492,0.5039972782305363
1,1.3731782187643362,0.0636863195947071,0.728002425610066,1.40542007446289,0.2844101939121002,0.495673238853012,0.49930878975194115,0.5001329781984993,0.49544165787008776
0,1.367457727139145,0.0632895230316325,0.5430810827477075,1.1224301528930665,0.2456467840773069,0.4973078403063655,0.4971083377863665,0.49748811564828627,0.4972776100754898
0,2.224770659478626,0.0983628700208766,1.4178773870827626,1.4297020530700677,0.4209924861388209,0.5161428649276758,0.5088991699561483,0.5074980686889459,0.5164027424849054
1,1.2117544421171649,0.0369645934845768,0.0643550612055804,0.3787429904937748,0.0896904824978523,0.49434154916460543,0.48484680488641496,0.48625583246714404,0.494779827678073
0,2.3830619484954485,0.1843658474261777,4.759637243838161,3.3683802795410167,0.8245897026346897,0.5380617840470979,0.5431737213768562,0.5398818910516356,0.5377379402877159
1,2.0590976065609543,0.1359856874880383,2.3481025698526987,2.344132194519044,0.5417682357167014,0.5044670247233225,0.5158326184428638,0.5133730061009255,0.5039888746708447
1,1.527410047243312,0.0555047168950999,0.418893036569412,0.951306056976319,0.2446259642128342,0.5045696978654827,0.4978927387352821,0.49851939420411007,0.5047744315853807
1,1.3631592200050773,0.0366060258909959,0.2109253646513446,0.7224900436401372,0.1623750922445252,0.4975454789477295,0.4901250939392495,0.4919774441970928,0.4978067095894133
1,1.9953223294933025,0.0777646312528782,1.041141507894573,1.3597839927673334,0.3401211398400041,0.5014242506200611,0.4996843599516784,0.49970564663677675,0.5014691879712603
1,2.3927967917598387,0.146052974805726,2.8223144566958043,2.5335992050170906,0.5939606949007447,0.5045778536221195,0.5162725651843671,0.5137699588615043,0.5041148435836414
0,1.431489775075945,0.0699925184411297,0.4266073187384884,0.9050439834594728,0.217717278122719,0.4957095454447086,0.49418576466552977,0.4937482519108311,0.4958079723778034
0,2.374386221552113,0.0772795508045619,1.097954504306988,1.591132488250733,0.370464995699153,0.49108463638887445,0.49506791730243027,0.4956534539062826,0.49090919597382493
1,1.939682446483737,0.0357158834689169,0.5481744680899905,1.1617360305786122,0.1978770303731209,0.47524862551746666,0.47946738770559827,0.4826849296831358,0.47509445724774524
0,1.3937013081238967,0.0477221561360967,0.4341897040996696,0.8977882003784182,0.2329671929960497,0.509059005471514,0.4993394289572211,0.5004686122297762,0.5093521240845845
1,1.7110798278735933,0.0976679650596002,1.461764088543176,1.7460100936889649,0.427458198035664,0.5123294029708705,0.5129274336984677,0.5118563008570493,0.5122031638510463
1,1.7363192439970354,0.0801206442005072,0.7281479553964361,1.09304220199585,0.2698421678308333,0.49522518881244465,0.4951145984377292,0.494425367374186,0.49528212480190636
0,1.883290777288288,0.0819560302115033,0.9536198646853304,1.4107080078125,0.2819012629576371,0.4794514574104835,0.48908396519895814,0.48909883034334334,0.4791520001660907
0,1.971217697990271,0.1202581714904085,1.108750677872434,1.6475802230834962,0.3329790801045065,0.4707695860530142,0.49068330381420544,0.48811133640476373,0.4701645611672535
0,1.4883043403146474,0.0773991060933576,0.5103243014202103,1.017612953186036,0.2525678872650406,0.49824542843221553,0.4974427313884739,0.4965478650714091,0.4982996585976376
1,2.0251691944188197,0.0654722791058192,1.1514927705784843,1.5708382987976075,0.3793897683416232,0.5068582722457065,0.5037215389006708,0.5049511280612341,0.5068500134819935
0,2.403763520341027,0.1303309603632317,4.320815803856084,3.2431139755249023,0.7856585775964449,0.5450482538131155,0.5411169909238018,0.5414789334743276,0.5448954249467284
1,1.3489836342134605,0.051248549040993,0.472954579227223,0.9643940162658696,0.2292389774951563,0.504238229452552,0.49791339843323845,0.4989362681224984,0.5044170261430062
1,1.2932589126424363,0.0761431647883943,0.6699551344922472,1.258338127136231,0.2588349154368952,0.49269818953033545,0.4975691612087181,0.4972270236139396,0.49249960153061234
1,2.74626213609117,0.1268676444127514,1.7434373498701643,1.7088100433349604,0.4668293786103982,0.49821764289807047,0.5021616972288769,0.4994798729474477,0.4981752559051659
0,1.5514655741565029,0.0743970108308792,0.6088022985599101,1.0995960426330569,0.2352565907800382,0.488118704888769,0.49174519994284477,0.49148844710179584,0.48803347713006806
0,1.845673879723666,0.0898929201232836,0.9187740712805202,1.2709579086303715,0.3031128620300564,0.4924856795115528,0.4958467848837299,0.4947984935682312,0.4924182737454379
0,1.8310743679863584,0.0547688004244621,0.3480695173498689,0.8547021293640139,0.1966580555600306,0.4869300761794532,0.48540117411183553,0.4863282667657171,0.4870520527131234
1,1.255062978896168,0.0686476951305387,0.4404849807712439,1.0346604156494144,0.2001101925465621,0.4868819854361638,0.49142515612470283,0.4913522756610307,0.4867463891447024
1,1.733777206996327,0.0789386763668608,1.2842834999273236,1.7284740066528326,0.3777541087249634,0.500597618018378,0.5044805584841217,0.50495112628984,0.500343839441191
1,1.6641887451379074,0.0632642224970326,0.8449172173458738,1.3742460632324214,0.2456648729680732,0.47904512542740163,0.4875920296914089,0.48894651822537866,0.4787357546230496
1,3.203875537769597,0.1520423460573633,4.879115153026392,2.762941856384276,0.6659999421939908,0.5116327308930279,0.5121737587442071,0.5118605312246596,0.5117458045932777
1,1.4497034838730452,0.0389655715949467,0.2944659082221311,0.8497940444946291,0.1808823768278807,0.49467489043251717,0.48978790528636357,0.4917193149723532,0.49483296109448066
0,1.4809796562417523,0.0343266630286443,0.1808421643120073,0.5879543685913081,0.1503504923137962,0.49894203342948745,0.48845492891319797,0.4903490404506879,0.49934788251668616
0,1.3834599823457054,0.0624818408284355,0.3387932020157185,0.8217281913757318,0.2057890916738902,0.49907847671161293,0.49468674695240766,0.49462034996017884,0.499265421275382
1,1.6819810699410922,0.0472643538388127,0.5635199963810177,1.120580139160156,0.2373857612370669,0.49294746724684446,0.4913711175958049,0.49323655125729776,0.4929632401692371
1,2.230230737036829,0.1392585167422904,2.1885726246522155,2.136093711853027,0.5230407040389179,0.5038804785216099,0.5129673269560183,0.5099285373103232,0.5035500725294214
0,1.8793248849949216,0.0702785916234659,1.5874745506189003,1.888092193603516,0.4199834058387043,0.5076727809237749,0.5078757138682992,0.5094393366542683,0.5074925534363409
1,1.9163976597854624,0.1055881432070051,1.330934677143096,1.6000941085815423,0.4078809074262817,0.5060117753404528,0.507893334961435,0.5060624412024183,0.505922193384273
