conv_id,turn_id,avgidf,num_terms
8874155628093512783,1,6.425009085634075,7
-3987085921377590111,1,4.864548027381336,7
-5252654481641015122,1,6.993402791273331,9
4935647557411468240,1,3.3920922774025857,7
6655612156292942474,1,8.142597943154774,6
380411544211116045,1,6.6895198284305115,12
-1632922854823814808,1,4.759653593144791,8
-554190377840485201,1,2.9951386381035947,5
-1418263699326033825,1,3.2449302599085925,6
-3646009549730386860,1,7.5735035933001305,6
-3326481077280280719,1,4.5250815218505425,9
-568636936416150712,1,3.304879295870983,6
7769061837730635466,1,6.6528029083408144,5
5163503063546066409,1,5.7588500539170875,6
2948006481997108356,1,4.351079945229755,5
797823664220494096,1,4.419259717387773,7
8396894601969104271,1,5.2045596240297245,7
2422605926552012591,1,5.4587794464035735,5
4813380737845046147,1,4.921903193307222,7
1686977533775896988,1,6.147972728622354,7
-4346356527042289819,1,4.439908780995204,6
6378807296590501467,1,7.399680122473003,7
7550329590348463483,1,6.7169526904702295,6
1696585547939608356,1,6.8618090507713605,7
8363516192822112952,1,4.930793160050535,6
5478464760366680266,1,8.296864224781016,6
-8299256126645328547,1,7.9524319453602885,4
-8464915571535251869,1,4.695781975036131,6
-8763258719371316497,1,4.021451509672256,6
-8904648380591290777,1,7.846301491881531,7
-728768458666744436,1,6.36958939823189,5
2995876440875242696,1,4.9838562043033,6
-1251861966227806623,1,6.932656866319152,6
-5430273720359931869,1,6.715542057395624,6
3695029494455379112,1,4.632768472260955,6
-8006692048920844364,1,5.699705413903302,7
6954936211200105249,1,6.105537566679145,6
-4481052241158868613,1,5.498716013173581,8
-6634850103100431616,1,9.332242101496657,5
-927048542854377552,1,5.284308373516776,9
203297497300361195,1,5.4944985179773,4
-3661606786861813940,1,6.7050931680813255,6
-4143857525450521403,1,7.454693199561886,7
-8404586620134690138,1,6.2312348911137985,5
3146777178148103274,1,5.583180574850603,5
115077217083176926,1,6.55682737992498,7
8973682585519362105,1,9.263696033994053,5
6047412176533222353,1,5.283419656543882,8
-9145444956854203798,1,3.3135509174692186,7
-6756588901320178787,1,3.915121189489652,6
1122093401567504279,1,5.151932500030619,5
2073074609229633831,1,5.999349190326364,6
-5606483767330508671,1,5.6967261836449286,5
-2272541011654488615,1,3.9899141198662846,8
5209515645518416566,1,6.312697328521794,7
-7767434984453717074,1,4.03550639010784,7
3284639783860060066,1,4.927658733014242,8
-4308074884061672266,1,6.992238153138599,7
4974147851677899891,1,6.077577468733,5
-932371469263280005,1,10.785078908987373,5
5784342317088859362,1,5.619898438308833,9
-5578465777857048645,1,5.3419822176285345,6
4670287927517272250,1,4.813248044720931,8
4394564786039551261,1,3.3273432113653727,7
5682950440236868221,1,7.428522752343644,5
4641553220402437726,1,4.420314847736249,5
-5724957780921801472,1,3.6975860655756816,7
-5996210673527091732,1,3.767634651132989,5
4823183553732390526,1,8.928259451468836,7
-52876016653618605,1,4.274189591456786,6
-7913382513546697336,1,7.406266733134018,9
-3208944849716715606,1,6.882083294967998,6
1658357540970432708,1,4.948479343197715,6
-6217974543811358526,1,6.547068141441701,6
492252655024560173,1,4.7978684317886975,6
-5581375458577113243,1,6.167057045585014,7
1637515241316099858,1,8.569050222606666,6
-3537532053383034652,1,4.330129458494373,4
-2213251210295764680,1,7.819546379306033,6
7376381286915541708,1,4.90199825133711,5
8114659481467544272,1,5.512214020232164,9
7992170711337834995,1,4.60309771876911,9
2311982577891843851,1,3.945737207615504,6
-3255331908536048481,1,7.756217908435454,4
6276482112902957109,1,7.193439888990622,6
-3492262109875250492,1,7.6982810016288035,6
-925775284284035443,1,5.5380003003628815,6
3813385908531273720,1,8.581580600078965,5
6920948055273145126,1,4.706488545877677,9
6537143104580856755,1,5.597146019281267,8
4830900147895398824,1,5.429424516432933,5
8723544795981752146,1,5.104567558193543,7
724530900234537693,1,4.8828810235865365,8
4419645678340736053,1,10.346123848778554,6
469539246049376780,1,7.10492507534675,7
-1416392984804670341,1,3.751601807090776,7
5560549200308095313,1,5.6020835124816175,6
-902297629425929896,1,8.204336523524216,6
-7785048784558843022,1,5.3078132823184285,7
-2969814010229912942,1,7.4092982518329675,5
5338386416975298022,1,4.755988681971504,7
-7066694553500887612,1,4.9670639052706385,8
9037508307964370135,1,7.138458273835274,5
-3904324028477250548,1,5.982324752462181,7
3615441250489838444,1,3.5414299974260595,5
-2711878615100464810,1,7.879000396553806,4
-376437849607934458,1,3.9843631596644165,6
4049854164546889951,1,8.102007129730712,14
-3468228408726391630,1,6.537285467676906,6
3514414141586664667,1,6.766128297204626,6
3036700087778896814,1,5.242101432281614,6
519677639564477103,1,5.136236702225471,5
-4633591421944677260,1,4.224034114552059,7
2700833210227273840,1,3.2464299531789895,8
1673777731167191575,1,6.411189123682925,8
-164179465569130523,1,3.514783585304225,5
-4586025910077066427,1,5.07207371614885,8
7382563507292447205,1,5.656606009800107,5
-5036285988410464403,1,6.053367937313822,6
8602947465332661005,1,4.507177371107047,4
8046912182434287997,1,6.503691922021308,6
-1912962280082850580,1,5.619254201248947,7
2246893098232409191,1,5.808477987249769,5
7635846020280787536,1,6.890489569708606,9
6654149506978309894,1,7.801622761752248,8
-8835292175356760541,1,3.806293231290406,6
8170650277582238750,1,4.947905503758666,5
-6660773783523571339,1,3.682763287441394,5
868307689117499388,1,9.913795183740664,5
397520341269246278,1,6.870837954141,7
523741593356588219,1,7.502885956151111,5
4538565787482403359,1,5.67399067392055,7
-3851360129974845835,1,10.504031168433363,6
-5961953397065957869,1,3.603755036391627,6
7601253788127645769,1,9.389007154573237,9
1442949720319912555,1,6.7649124465115,6
-3007427207807477175,1,8.870678787994601,6
-1848218083180979577,1,5.246222237160394,5
5847641587984249627,1,7.86320767273066,6
-4832956001585501361,1,4.6640578761173686,6
4752829389087727691,1,4.406007634542466,5
3290096170852363061,1,4.980314152760887,7
-6075526542288860525,1,5.341394003827739,5
-1674913842473024073,1,2.836865813933629,6
515847854197177035,1,8.75364416462472,5
-7077726055134514365,1,7.035250094458058,6
4841650249938535070,1,6.999198303944754,4
3506084177031494214,1,6.967288113857077,6
2589698675101585353,1,5.828533540592489,6
2725335397569975145,1,5.770372954345901,6
-455998032194355871,1,5.067745567119518,7
-1842840708752197680,1,6.631283620847079,7
2238637590520776850,1,5.958262788029312,9
6506824030465662343,1,4.221715352655128,5
725142630186889333,1,7.598036116058444,6
-5669338135924918919,1,5.905367887371235,7
-3259873796234534599,1,5.431630620347466,4
2308638966704081014,1,7.305591794738003,6
-7717176025538546355,1,3.9990853361234096,4
7583163288838757468,1,4.585319338546493,7
-5811304015331453130,1,5.823698115473996,6
2889592827007228975,1,6.901690757880346,6
3444420842714324334,1,7.388534829463882,8
-8434678371817632975,1,9.027443096132497,5
7798575718048214628,1,5.963672457549196,9
-6622359508878854922,1,6.3693623755762365,7
-4900778569165057774,1,6.017820256322596,7
8852381888415725059,1,6.911606031268427,6
8292189323240390222,1,7.712989346363194,8
928771654241286778,1,7.0314743000770745,7
1189725798635244569,1,6.1499097553033755,5
-1427862221404236409,1,5.894300991350705,6
2205307574948120843,1,6.517704037274756,5
6958702183059501166,1,6.2430098836253025,5
-3280469526551643874,1,9.119469230803515,6
-4760471129755074699,1,4.27959162645806,6
-3719849083000181386,1,5.789704048422175,7
1167356446337008630,1,3.5514269838367896,6
5404241316310930968,1,4.381005013453855,9
411816447422254238,1,7.238570613591442,5
1054045386475108818,1,3.8502849322289543,5
-4988966900977295714,1,10.238990282127714,6
-4134620138556153962,1,6.93211474593978,7
969150327819152892,1,4.661373255143468,8
5649940557798020127,1,4.308149624672421,6
8643312430506346423,1,9.099194887580772,6
-4678251471431725543,1,5.286930833180225,9
4142657424831421270,1,8.988333247819059,8
-432151116502964050,1,9.022805685452722,6
-5227371714140394701,1,10.1783163402139,4
-2759231294897967831,1,7.041966877727697,8
-5552796092644129328,1,8.138621142699025,6
6704431434460802477,1,5.078306375498997,8
-8275263191998109169,1,7.524755722042284,6
-3141166373730898683,1,6.915383789850062,6
8866191474728021976,1,3.9709466675412175,5
6784181890405018973,1,7.092731520772451,6
8710538467676831247,1,4.493264136003035,7
-1591644176466385080,1,6.292615014605998,8
107910769056314914,1,5.952873926078998,5
-726932067100199690,1,6.251979099817649,7
-6228868976593966787,1,7.550371951662055,5
3255696076030846687,1,4.161390938909582,8
940630347400858960,1,6.667421907414383,9
3456082261784502406,1,4.358739588724286,6
1012919901855569425,1,7.555630956999582,10
5636428085276858797,1,3.994952119742192,6
5857670583123236363,1,6.478943259732337,6
-6838210957287403206,1,6.085625607163942,7
739474566037411469,1,8.083034200489484,7
-7671234709570743708,1,6.874637109912685,7
-7040582696271343194,1,5.185931266966984,5
-8122311515488536003,1,3.8862890234850065,8
-4282508110762001328,1,7.953343417791942,6
3503446800499218029,1,6.5222659581787825,6
5641161245943300879,1,8.270096057748423,6
1295883228457614726,1,8.490661595029808,7
8683090480656670024,1,3.7928492847447095,10
-2681208504858591258,1,6.5374863765983235,7
5654377945984748755,1,9.681505460246944,5
4151321516395017619,1,5.914958667246214,6
-5061185918289106442,1,5.296185726270921,5
-8985420883431850269,1,9.076490215227041,6
2998634219332429794,1,5.624970672027454,7
6919317053987639947,1,5.90131846066505,7
2869479358364642431,1,4.745975389506297,6
-5504214138090742525,1,6.884196105468784,5
-8881819969734246051,1,5.646050082751627,8
5691819855139328233,1,4.967737269538641,7
-6880511738870468310,1,8.125894809875158,6
-8921868836728729331,1,6.2485398704663675,6
454079990750316648,1,5.582202515291176,6
4318828932955702973,1,7.282944097522553,6
5647206515141555741,1,3.720426854708647,7
7095228821150706200,1,6.016318507609687,8
-8953871990410636642,1,3.70974348422418,7
6099424903063818758,1,8.647651162868357,5
138521409398376762,1,8.108784348688728,6
7934940136345684141,1,4.531974892912367,6
4036714889133635950,1,5.690741207148483,7
-8579088366677739509,1,7.223963406517844,6
2742971270385003109,1,3.5063879822527055,6
-5315687596761898359,1,5.233111611609985,9
1415960072947673303,1,6.720835213295672,7
2265345188633680215,1,6.411399463241066,5
-7287666268987876677,1,4.350081546714889,6
2869961034981088298,1,5.7957313426790895,6
-8465060046312811544,1,6.004501686832035,7
-1073300853355857778,1,4.541355391425017,8
-2571835392272861096,1,4.500158684693168,9
-1057814570045271269,1,6.404168249586665,6
-3455738001281627774,1,5.470590295101791,6
3173586814039947494,1,10.064160925370734,6
6284810710554564578,1,6.026697820645284,7
4901042057530970181,1,6.425689582364122,4
573145144212425077,1,4.001803273416574,7
-8785581195625140862,1,3.996957819175982,4
-8055734683213052733,1,8.302673077017001,7
-9034548518138455286,1,9.207098453754542,7
3821729764296767692,1,6.191497034958841,4
-8351163685826476570,1,8.957670794502839,6
-3276837314554268589,1,5.822448589321655,7
652881902268734841,1,6.4919961899810446,5
8066792949903626330,1,6.287722740501103,6
-5129160351844417556,1,8.554537711395856,7
-912553390001074590,1,9.686333064796866,5
-4154665303180898386,1,2.4142783538659085,6
-5177938891067701771,1,3.9433378078055616,7
5297662152218933133,1,7.0501848305844,6
3044532153122974495,1,5.9110082196356775,5
7531338781855698099,1,5.8850627049391795,6
-1399846655157895789,1,3.7785004709126797,5
1543642101783063606,1,3.9462825546424782,6
-3312861786535460651,1,7.021995924198501,5
2879961971411875411,1,5.322058131130657,8
-1809031756480168321,1,6.149587423728633,6
2732788140487199422,1,6.391194763921142,6
6899914690696934388,1,6.658860763796258,5
2883391369186330532,1,4.7513931861166965,4
584061336258036313,1,8.021166249571813,6
-2260892622789184906,1,7.656381488468024,6
-8924472029139921406,1,6.376407169924303,9
-2604327493396077121,1,4.1367728957426335,6
-6720673313529904353,1,8.459512434039771,8
566859028649217046,1,7.780793233337005,6
-6507969019352938701,1,6.7788550496068956,6
7022000994275808416,1,6.245475814940673,7
904714712631864562,1,5.584401218451228,8
4401401298480428243,1,5.030153610783846,6
-848728341595919580,1,7.684676937802303,5
4669684566960373786,1,3.653453539252526,6
-690633050615489310,1,3.608319942974215,8
-5779968765043600643,1,4.474060502238396,7
-8439851101754830985,1,5.600197805376028,5
3836012932834528477,1,6.7539661391257795,9
4887032827221457403,1,5.496763990442266,6
530147473104089403,1,6.559261128000183,6
-4101299696008747016,1,3.5487295641883883,5
3574750801379114581,1,6.99365897185327,5
4959864851317563283,1,4.542180591110721,5
-2116425410977435615,1,6.986173241381098,7
-5691574297725446018,1,7.755093402460896,5
-257548144941246472,1,6.121061143631867,6
2162131021754490631,1,7.214003909947725,5
3829478768816471144,1,5.764223746529805,5
2150758230781740590,1,5.072574280982354,5
2100606427612483814,1,6.0699636197024285,13
2035158141151071539,1,5.815405289848467,8
-6091317403616431424,1,3.5340776956693167,8
-1191886032185107586,1,5.834296712579735,8
4096054819414217149,1,8.34188053600514,7
8387669331103688998,1,5.5047993314861445,8
1842087098703753785,1,5.618243126157098,7
-4017059945977385164,1,8.331763089760056,7
2204275982530127040,1,5.916025811013887,7
-6615422287569447999,1,7.460583776558154,7
8668218091582393522,1,7.347586672856806,7
2853309702326199144,1,7.222343657756594,7
-3608642946871209804,1,6.374489365010537,6
5316156690812857278,1,6.74645066677778,7
-8953003803794192583,1,9.474083247000468,8
5071220695781014418,1,6.22871416826392,8
-2812739618266133094,1,3.873653839846425,6
-3182200894775355325,1,7.168958708085979,4
2030153173131108835,1,6.9605976035231,7
-4012957330580473376,1,5.926277241313368,6
-6796891827857341041,1,4.830075775969446,5
3176990470897363754,1,3.6946630437959893,6
4112543474714307452,1,5.085838907192783,7
-2669303743703819493,1,3.7395679829134916,6
1122967591704246284,1,7.499161669576025,11
-8642020247930479920,1,6.8536391593153185,5
-4613149511964927506,1,3.9414613792653554,7
4305131159689614591,1,6.0811842063407635,7
-7801648853818289444,1,5.58324211857958,5
-8828368760724132815,1,7.751609357652136,6
-6036584763999756923,1,7.8680294164373175,6
-2496509551046082014,1,7.359359246408758,6
-9010470875609032855,1,5.701139636977513,7
-9058638480028385766,1,4.395346030148846,6
-593212502745785530,1,5.870337981134086,6
3534426671390038795,1,5.091151970079156,9
4573821560941134363,1,4.898777310117113,7
-6893485745127069197,1,6.3433637124750835,7
4213628684936305278,1,4.8558137256381535,8
-158004980764304290,1,7.379603240536569,7
5648991562862896072,1,4.836272648540538,8
8480092557592561766,1,7.071915197032955,7
1884042533663375336,1,5.697396898124146,7
8133395390735062068,1,4.293247374669277,6
5344077632896146967,1,8.458912934039873,7
-6976467069735792928,1,5.479731664095406,6
-3827912340348181827,1,7.152004787421977,5
-8111479254857700502,1,3.9180660344820666,5
-5349310838706401941,1,3.5060648976457514,7
8034640094995078974,1,8.386661289440667,5
-121617739700620344,1,5.938298725480348,4
5692579678656489855,1,7.142613964582487,6
-855246647558575478,1,5.100872048705951,9
7981732001245823259,1,5.897415430075477,6
7945534779853044457,1,7.329554070048876,5
3287840990410716650,1,5.08074786240723,6
5704714529849457513,1,6.792647210001851,5
-1543543153024449511,1,5.937905623102501,7
-4618432255041603676,1,5.093305259841722,5
-827297802442286171,1,5.731715786025734,7
-4689146801806513551,1,5.3511911290309975,5
-8349332055216257562,1,5.747169814475961,6
-2453021063704833671,1,6.568165229447138,7
1797908736144738679,1,7.001139570758191,7
-409622381076009772,1,6.67218553169183,6
3319993667507902552,1,7.191025892272995,8
-597023903069087846,1,5.758403789343779,5
-3804140741267495577,1,4.6022511063066345,4
5976363595518070585,1,9.406052759068597,5
-4934169652923859773,1,6.920923564113259,7
-6225345490920055817,1,5.94518223527374,10
-1508372219195527242,1,8.624128340207356,6
31999804810322688,1,8.523742076079715,6
-7593223557470038556,1,6.644159917672989,6
-6556949408737698040,1,4.0689447989019705,5
8031666158615807855,1,5.943439796995782,6
-1998540339793837556,1,7.393227258695103,6
3978528412752837293,1,4.840737844614925,12
4477562665965568909,1,5.034279805498191,5
-7501795688741775956,1,5.819315648695428,8
1316682491540309165,1,3.5415657236811726,6
-4563645202160780413,1,7.655883894858748,7
-8089156527189769155,1,6.643967728239858,5
-5380434174959974582,1,6.627652464631494,10
-6642113086025408391,1,6.261614772493147,6
-7133583765454886955,1,5.469969742282753,5
47985848352892571,1,4.374457186042405,7
926313614583798005,1,6.577821870298724,6
3047197652638889884,1,6.941856810628555,9
-7392313893573307639,1,4.951048670725814,7
2054536745116975268,1,5.077313190223659,5
2184318228911405416,1,6.576518000329675,6
4899415748345658206,1,6.145363072013324,6
2493327379180616423,1,3.322085589866448,7
1966900236862315687,1,8.465326080472552,7
-1055199144889727696,1,3.618957632576128,7
8924827062297939118,1,4.5308202988406805,5
1238857775202770690,1,6.359239470598417,6
7947867722594019830,1,6.270207374910668,6
-6908049169001877742,1,4.17840822538849,9
-6777144068984978001,1,5.497985366187562,5
2806709551428604997,1,7.976670626072206,5
1988040346390784364,1,5.930812248087501,5
-7285402003556328246,1,6.854343354641859,8
3709269594158692309,1,4.533323153605193,9
-6640149063223756357,1,3.9442420038040695,6
-6433059732826747520,1,10.328552985838066,5
3391717400790164686,1,3.5488942713086327,6
-5927193048598043436,1,5.544180722061791,7
-8845908040715607923,1,5.611897838575421,5
2039085449890074801,1,6.2100003309007334,6
-2295186136684060602,1,5.987853078336996,6
-9175610640145809652,1,5.965384550516473,6
-3621356026681528104,1,5.069701597013284,7
-2346400550038259025,1,5.923194230617771,8
-5367144430852578737,1,3.843518034124034,7
921406613722362362,1,8.330827789630112,10
-1410035740927947060,1,8.264889206739339,6
-3657470883198391807,1,4.265000860702267,7
2871568520202104133,1,5.56243913223091,6
-6574529909966634119,1,4.916826652148623,5
-3791728600441854233,1,5.7501469442850395,7
-6997550033268891598,1,5.5736252648114055,7
-2810197699490466207,1,7.9710343534618815,5
-1110226626866595782,1,5.667169439631422,6
-1091680690740117116,1,3.5527100506659597,4
2499525239333011689,1,5.034139860166303,5
-8098512896974495445,1,4.698024808454813,8
4520673915182672648,1,5.018017055157287,4
5675462926701845319,1,2.0744688813544174,5
-2240106472651551365,1,4.698291617958916,5
9200475633865142808,1,5.179991199577564,5
-5147594993888552242,1,4.242353299599064,6
210352855274558940,1,4.945325167878062,6
-3590560239318018958,1,8.332448536495782,8
8935770429488240768,1,4.748705502293856,6
8856938006808273849,1,6.88128044078816,6
-3086525406949326143,1,7.505765851027635,6
-1581744565612394421,1,6.373214406350425,7
7131306561003470061,1,4.609010470152363,7
-1309251231578859471,1,4.0838820256337875,4
-2575867972276361910,1,5.568887328760373,6
-2890293044247175459,1,3.464798427685388,6
6550815126842179666,1,5.090343677959332,6
232032528810135207,1,7.80627839208071,6
-3547974374537568631,1,5.193752316198878,5
2585084195238513266,1,5.715908760678211,7
2219277956457313074,1,9.914979746186324,5
6435798668951632282,1,6.648477866959747,5
-6233396834701754723,1,5.3148764715076515,10
6781118886044247073,1,7.520975957423194,9
-8544788932971932781,1,7.780048585834904,7
-3668592199155285909,1,4.9362741572103745,5
-9043290125433948813,1,5.840924958797734,7
-3231215089922231991,1,4.387676610537796,6
-444105027159777484,1,5.857237693266089,4
-8908279559972811731,1,4.689851688538174,6
8485541146091821735,1,3.591204431109071,6
-8704740148620788705,1,9.066644538577433,7
5540214991941324708,1,5.464175339918001,7
-6951793312505737078,1,5.267411352108948,6
-4082982022678857505,1,4.611069370931946,5
2199399453638216749,1,4.962296669443299,4
8657970742096423116,1,4.26425847857933,7
-5369664895820162968,1,6.8687968880158286,7
6176810312480994057,1,3.7127551164993453,6
-1074219218189325429,1,5.531528575035179,6
2212979759370490649,1,4.911272005974559,6
-9132370722133722982,1,4.952234943212486,7
399037549286020839,1,6.036085827579103,6
2975338297244093572,1,6.393456895716409,6
3064564948578552591,1,5.410988157325949,6
-8794364264282975026,1,5.4078434638774215,7
-4676989355049863903,1,3.50688119627445,7
-8445603945502643358,1,4.763691513687593,7
4569578336348392009,1,6.455737972552301,7
-5930004119996848173,1,4.737659041673834,7
-5950226552779955869,1,5.301954144336524,6
-6430554841545846213,1,5.685441546986194,4
-536561900476217586,1,7.644404513406294,6
-4935862866457231002,1,5.774104534719308,5
7756106147386030783,1,4.248234908113339,6
8712436347651296996,1,9.549373729665422,6
-7258066427399424411,1,8.164442879480438,10
4712499287425562974,1,5.126481381715596,6
-3445552555225926439,1,5.822476370357539,7
149690305019483912,1,3.7987654833040287,4
4824576433990865280,1,9.60953424937227,7
-8814627233351851135,1,6.4662588208224,6
799854862770938074,1,6.566652173897241,5
-4314387319524367904,1,3.8996076345486803,6
6313383988446833860,1,6.939522726699889,5
1301527357775881222,1,5.58502710717503,6
128650371013966524,1,5.377254586885647,8
-7835524377938745963,1,6.2587023775533375,9
-1927479218584502589,1,4.313908810711072,7
8364207816057678116,1,5.860453963909331,8
8861395602377530692,1,6.192199415221608,6
8940756564723164136,1,3.9739794556754173,6
6148608372512319931,1,5.470575712195632,5
8634665221110468417,1,5.410567338465024,7
2073472885795515841,1,6.533888727277358,6
-8078672955782776625,1,4.7133810585431535,6
7998862582029825783,1,4.174649035377736,5
-3258375540002827022,1,4.799609979009561,6
-7788489842099483659,1,6.158681935647433,6
6015269968650448643,1,5.190670008459749,4
-6775445704615858223,1,3.9706784885283355,7
3614253510679613347,1,5.251809013125125,5
-2311416930445197041,1,5.462784166240995,7
7537403336672888493,1,7.573852313782206,7
784699176946574804,1,7.6275368768244975,7
5718845679631449763,1,3.40037912042846,8
-6327071105076555597,1,5.078726912969455,7
-6683295695699499563,1,4.182031038657401,6
-1961100700748187013,1,3.3970946213047264,7
8568841930632267840,1,4.635447561694284,7
-7457727224720799854,1,4.111630828167903,6
-5945505272584763312,1,3.9312638662784103,5
-74909479815919532,1,5.195485472143196,7
-4635876576257121900,1,8.329114942419872,7
3433317331115045976,1,5.626226111748001,8
-4335499748178685134,1,8.46077612021997,6
-5383972641718424955,1,9.665450381413365,8
-3504095568378559953,1,5.630248058421891,7
6978571272443792442,1,4.523895081530619,5
6513172687665087046,1,5.019785789667081,5
1414556533051638067,1,6.707306070343479,7
-5592583789501690355,1,4.563673886958754,7
