conv_id,turn_id,simplified_clarity,num_terms
3615441250489838444,1,5.78997651821326,5
-2711878615100464810,1,10.887881366488084,4
-376437849607934458,1,6.663260533701683,6
4049854164546889951,1,9.980574884845575,14
-3468228408726391630,1,9.148551871988625,6
3514414141586664667,1,9.364713645603153,6
3036700087778896814,1,7.7990716147776435,6
519677639564477103,1,7.8819709566461285,5
-4633591421944677260,1,6.60747053783067,7
2700833210227273840,1,5.482839398595305,8
1673777731167191575,1,8.649800112895145,8
-164179465569130523,1,5.783053885842936,5
-4586025910077066427,1,7.435240934292993,8
7382563507292447205,1,8.443745428553395,5
-5036285988410464403,1,8.239941459327593,6
8602947465332661005,1,6.7736363468077485,4
8046912182434287997,1,9.089812604581237,6
-1912962280082850580,1,8.111291244036048,7
2246893098232409191,1,8.687464294732774,5
7635846020280787536,1,8.927987073306776,9
6654149506978309894,1,9.846176892327628,8
-8835292175356760541,1,6.468931855668471,6
8170650277582238750,1,7.725259125171608,5
-6660773783523571339,1,6.522837062895225,5
868307689117499388,1,12.774479155078739,5
397520341269246278,1,9.286109395566166,7
523741593356588219,1,10.367807342047529,5
4538565787482403359,1,8.142993339747466,7
-3851360129974845835,1,13.135415057380765,6
-5961953397065957869,1,6.208734450575605,6
7601253788127645769,1,11.676191299044312,9
1442949720319912555,1,9.364864949201412,6
-3007427207807477175,1,11.55033971236837,6
-1848218083180979577,1,7.971002574746006,5
5847641587984249627,1,10.483833470239263,6
-4832956001585501361,1,6.776622611197675,6
4752829389087727691,1,7.130861158368749,5
3290096170852363061,1,7.3939471420039755,7
-6075526542288860525,1,8.076101657074668,5
-1674913842473024073,1,4.967244535699374,6
515847854197177035,1,11.516099956595545,5
-7077726055134514365,1,9.593902404694346,6
4841650249938535070,1,10.001165237528605,4
3506084177031494214,1,9.54361062013791,6
2589698675101585353,1,8.066884446636863,6
2725335397569975145,1,8.38136989890712,6
-455998032194355871,1,7.5544045161879225,7
-1842840708752197680,1,9.07747120081366,7
2238637590520776850,1,8.246713272001655,9
6506824030465662343,1,7.04817240114879,5
725142630186889333,1,10.241715658982923,6
-5669338135924918919,1,8.425424188117704,7
-3259873796234534599,1,7.781840228459483,4
2308638966704081014,1,9.467035584807697,6
-7717176025538546355,1,6.9326876339496115,4
7583163288838757468,1,7.008571552772829,7
-5811304015331453130,1,8.424501361706305,6
2889592827007228975,1,9.499287151214226,6
3444420842714324334,1,9.90184501802372,8
-8434678371817632975,1,11.855439289218175,5
7798575718048214628,1,7.679932080275031,9
-6622359508878854922,1,8.78655365536539,7
-4900778569165057774,1,8.562329596498454,7
8852381888415725059,1,9.287421901441459,6
8292189323240390222,1,10.393889930684717,8
928771654241286778,1,9.434444391352065,7
1189725798635244569,1,8.881915966947357,5
-1427862221404236409,1,8.733915254011087,6
2205307574948120843,1,9.263770628528153,5
6958702183059501166,1,9.119556256936677,5
-3280469526551643874,1,11.786133516913562,6
-4760471129755074699,1,6.82585111290179,6
-3719849083000181386,1,8.272716354063379,7
1167356446337008630,1,6.222409758491091,6
5404241316310930968,1,6.640585344094972,9
411816447422254238,1,10.085131566473713,5
1054045386475108818,1,6.633282809456057,5
-4988966900977295714,1,12.763555744544844,6
-4134620138556153962,1,9.354638276196955,7
969150327819152892,1,6.974996287962831,8
5649940557798020127,1,6.964476936723443,6
8643312430506346423,1,11.79431744565067,6
-4678251471431725543,1,7.515108567583476,9
4142657424831421270,1,11.26524026066954,8
-432151116502964050,1,11.598929858705771,6
-5227371714140394701,1,13.13537631699179,4
-2759231294897967831,1,9.000492322403364,8
-5552796092644129328,1,11.001767305911535,6
6704431434460802477,1,7.452191344662285,8
-8275263191998109169,1,10.065378945216047,6
-3141166373730898683,1,9.536488638577671,6
8866191474728021976,1,6.76216081436557,5
6784181890405018973,1,9.639008985212891,6
8710538467676831247,1,6.31128392996516,7
-1591644176466385080,1,8.633274523466874,8
107910769056314914,1,8.771686876220059,5
-726932067100199690,1,8.71673204813167,7
-6228868976593966787,1,10.460323940291746,5
3255696076030846687,1,6.5168571321978455,8
940630347400858960,1,8.844931361502752,9
3456082261784502406,1,6.9899859067824455,6
1012919901855569425,1,9.433651989938669,10
5636428085276858797,1,6.572311656372926,6
5857670583123236363,1,9.206811482384042,6
-6838210957287403206,1,8.190057112766391,7
739474566037411469,1,10.226614553643579,7
-7671234709570743708,1,9.389236106814081,7
-7040582696271343194,1,7.989625056412793,5
-8122311515488536003,1,5.991175243642037,8
-4282508110762001328,1,10.164104229110729,6
3503446800499218029,1,9.053617832652511,6
5641161245943300879,1,10.871373410314455,6
1295883228457614726,1,10.93975409566276,7
8683090480656670024,1,6.063305092103521,10
-2681208504858591258,1,9.002163805551783,7
5654377945984748755,1,12.58156552423102,5
4151321516395017619,1,8.590358747630454,6
-5061185918289106442,1,8.18191074769399,5
-8985420883431850269,1,11.614137199471282,6
2998634219332429794,1,8.0784252820721,7
6919317053987639947,1,8.61937167071853,7
2869479358364642431,1,7.4192716180012726,6
-5504214138090742525,1,9.720788682829697,5
-8881819969734246051,1,7.953401438694547,8
5691819855139328233,1,7.368462599191944,7
-6880511738870468310,1,10.731287631473146,6
-8921868836728729331,1,8.957268819833162,6
454079990750316648,1,8.162929809702323,6
4318828932955702973,1,9.853412649095754,6
5647206515141555741,1,5.79582688989835,7
7095228821150706200,1,8.388537696666987,8
-8953871990410636642,1,6.166335399613407,7
6099424903063818758,1,10.864171441420112,5
138521409398376762,1,10.713333857805429,6
7934940136345684141,1,7.031393194389825,6
4036714889133635950,1,8.27772945303688,7
-8579088366677739509,1,9.865422682559402,6
2742971270385003109,1,6.163105306068976,6
-5315687596761898359,1,7.412398908476776,9
1415960072947673303,1,9.093765709903154,7
2265345188633680215,1,9.11562805063112,5
-7287666268987876677,1,6.979307912088872,6
2869961034981088298,1,7.94185871551168,6
-8465060046312811544,1,8.459236597273318,7
-1073300853355857778,1,6.845449291083378,8
-2571835392272861096,1,6.462724150992196,9
-1057814570045271269,1,8.815751591684329,6
-3455738001281627774,1,7.898586018858714,6
3173586814039947494,1,12.721729375347,6
6284810710554564578,1,8.012580056639708,7
4901042057530970181,1,9.476981617240131,4
573145144212425077,1,6.444628506659142,7
-8785581195625140862,1,7.028665773806542,4
-8055734683213052733,1,10.738170362294447,7
-9034548518138455286,1,11.65284680366696,7
3821729764296767692,1,9.239347013643743,4
-8351163685826476570,1,11.643639808066471,6
-3276837314554268589,1,8.203275850227774,7
652881902268734841,1,9.237922483273532,5
8066792949903626330,1,8.95924163709892,6
-5129160351844417556,1,11.032313149136595,7
-912553390001074590,1,12.5202074824278,5
-4154665303180898386,1,5.229337891067755,6
-5177938891067701771,1,6.4442317181340565,7
5297662152218933133,1,9.67984465606374,6
3044532153122974495,1,8.211684282661151,5
7531338781855698099,1,8.432027536101815,6
-1399846655157895789,1,6.5568338061305385,5
1543642101783063606,1,6.477007230094252,6
-3312861786535460651,1,9.812375156302855,5
2879961971411875411,1,7.611041274876396,8
-1809031756480168321,1,8.764310265826332,6
2732788140487199422,1,9.021571315997353,6
6899914690696934388,1,9.350544464979876,5
2883391369186330532,1,7.8452100194327095,4
584061336258036313,1,10.6093565855967,6
-2260892622789184906,1,10.252168733607354,6
-8924472029139921406,1,8.582629834165584,9
-2604327493396077121,1,6.798818578504878,6
-6720673313529904353,1,10.840192360946832,8
566859028649217046,1,10.429445166116167,6
-6507969019352938701,1,9.446824902491635,6
7022000994275808416,1,8.632082654182407,7
904714712631864562,1,7.939212560879622,8
4401401298480428243,1,7.658187179831932,6
-848728341595919580,1,10.501931481055891,5
4669684566960373786,1,6.3183274630894,6
-690633050615489310,1,5.962664857155875,8
-5779968765043600643,1,6.940911710129559,7
-8439851101754830985,1,8.465894065512279,5
3836012932834528477,1,8.911896207108501,9
4887032827221457403,1,8.092430948657139,6
530147473104089403,1,9.254801124769525,6
-4101299696008747016,1,6.387113434820888,5
3574750801379114581,1,9.86775697218974,5
4959864851317563283,1,7.385409880842181,5
-2116425410977435615,1,9.435362966467988,7
-5691574297725446018,1,10.606789670573717,5
-257548144941246472,1,8.599018462001585,6
2162131021754490631,1,9.986689289702012,5
3829478768816471144,1,8.55521045002665,5
2150758230781740590,1,7.9236211532886,5
2100606427612483814,1,7.795860620088923,13
2035158141151071539,1,8.163105246973226,8
-6091317403616431424,1,5.848129166099765,8
-1191886032185107586,1,8.146731975708587,8
4096054819414217149,1,10.51385533835402,7
8387669331103688998,1,7.859396562572549,8
1842087098703753785,1,8.059138842565146,7
-4017059945977385164,1,10.682394641321475,7
2204275982530127040,1,8.322144665602575,7
-6615422287569447999,1,9.836645126471495,7
8668218091582393522,1,9.752252873609384,7
2853309702326199144,1,9.665245245977369,7
-3608642946871209804,1,9.057315498398484,6
5316156690812857278,1,9.257149302651207,7
-8953003803794192583,1,11.943548563215387,8
5071220695781014418,1,8.107277914104795,8
-2812739618266133094,1,6.05811662041337,6
-3182200894775355325,1,10.30905402174307,4
2030153173131108835,1,9.399576519418495,7
-4012957330580473376,1,8.554943182487882,6
-6796891827857341041,1,7.105221284446834,5
3176990470897363754,1,6.291275402765367,6
4112543474714307452,1,7.2232415282792095,7
-2669303743703819493,1,6.36280137664529,6
1122967591704246284,1,9.454290300267521,11
-8642020247930479920,1,9.680638865671073,5
-4613149511964927506,1,6.415716725382158,7
4305131159689614591,1,8.587704275992792,7
-7801648853818289444,1,8.282920914527056,5
-8828368760724132815,1,10.421236238815508,6
-6036584763999756923,1,10.497427460546998,6
-2496509551046082014,1,9.990546815876757,6
-9010470875609032855,1,8.172909033214966,7
-9058638480028385766,1,6.570834676372233,6
-593212502745785530,1,8.51368754612764,6
3534426671390038795,1,7.076181944970941,9
4573821560941134363,1,7.363125978103176,7
-6893485745127069197,1,8.789162117834353,7
4213628684936305278,1,7.194938916663682,8
-158004980764304290,1,9.8100821413048,7
5648991562862896072,1,7.3426115796475555,8
8480092557592561766,1,9.600397527715256,7
1884042533663375336,1,8.163212151073838,7
8133395390735062068,1,6.452382219306518,6
5344077632896146967,1,10.923851725575268,7
-6976467069735792928,1,8.102006841207888,6
-3827912340348181827,1,9.982229667857615,5
-8111479254857700502,1,6.785502178085468,5
-5349310838706401941,1,5.8953597835378,7
8034640094995078974,1,11.31032822198682,5
-121617739700620344,1,8.989316304307252,4
5692579678656489855,1,9.695139453340103,6
-855246647558575478,1,7.315106825977399,9
7981732001245823259,1,8.452826359903947,6
7945534779853044457,1,10.1405875003442,5
3287840990410716650,1,7.76841667007259,6
5704714529849457513,1,9.529572744861843,5
-1543543153024449511,1,7.914224781836167,7
-4618432255041603676,1,7.880265521369579,5
-827297802442286171,1,8.157118849446494,7
-4689146801806513551,1,7.640201240401826,5
-8349332055216257562,1,8.33820675985519,6
-2453021063704833671,1,8.256998811616079,7
1797908736144738679,1,9.524565879135604,7
-409622381076009772,1,8.902290165080066,6
3319993667507902552,1,9.50192547615301,8
-597023903069087846,1,8.55135536988207,5
-3804140741267495577,1,6.852848586497439,4
5976363595518070585,1,12.066427127222797,5
-4934169652923859773,1,8.9193502122114,7
-6225345490920055817,1,8.045141615137767,10
-1508372219195527242,1,11.136568427751714,6
31999804810322688,1,11.20123517838936,6
-7593223557470038556,1,8.823043912631313,6
-6556949408737698040,1,6.851857344906988,5
8031666158615807855,1,8.576596234248404,6
-1998540339793837556,1,9.872193162090479,6
3978528412752837293,1,6.869654198843383,12
4477562665965568909,1,7.900491937099311,5
-7501795688741775956,1,8.102100599364041,8
1316682491540309165,1,5.773736274440314,6
-4563645202160780413,1,10.149844261037472,7
-8089156527189769155,1,9.34536707566942,5
-5380434174959974582,1,8.784364276956376,10
-6642113086025408391,1,8.425052660347335,6
-7133583765454886955,1,8.518880897942235,5
47985848352892571,1,6.795792035755345,7
926313614583798005,1,9.282569721478291,6
3047197652638889884,1,9.160685619384955,9
-7392313893573307639,1,7.451580806151749,7
2054536745116975268,1,7.862045663845989,5
2184318228911405416,1,9.202353356484455,6
4899415748345658206,1,8.86762920886549,6
2493327379180616423,1,5.476190478263022,7
1966900236862315687,1,10.963277151915616,7
-1055199144889727696,1,6.128958166700571,7
8924827062297939118,1,7.306137316913329,5
1238857775202770690,1,8.914526909619417,6
7947867722594019830,1,8.83540452799382,6
-6908049169001877742,1,6.317743052488895,9
-6777144068984978001,1,8.365389642380762,5
2806709551428604997,1,10.851515950075228,5
1988040346390784364,1,8.26656287947711,5
-7285402003556328246,1,9.132760262188148,8
3709269594158692309,1,6.639908571053569,9
-6640149063223756357,1,6.5302929399851015,6
-6433059732826747520,1,13.027281018508635,5
3391717400790164686,1,6.093943509373119,6
-5927193048598043436,1,7.643162881662105,7
-8845908040715607923,1,8.414393950635736,5
2039085449890074801,1,8.791616391867178,6
-2295186136684060602,1,8.572567195420175,6
-9175610640145809652,1,8.113582717837176,6
-3621356026681528104,1,7.568569864617736,7
-2346400550038259025,1,8.45321272313745,8
-5367144430852578737,1,5.9991340638940756,7
921406613722362362,1,10.637016418851807,10
-1410035740927947060,1,10.920212032170143,6
-3657470883198391807,1,6.453362566412492,7
2871568520202104133,1,8.208596603047944,6
-6574529909966634119,1,7.66425329081772,5
-3791728600441854233,1,8.255845494011743,7
-6997550033268891598,1,8.079627337208258,7
-2810197699490466207,1,10.722652910385431,5
-1110226626866595782,1,8.324722583965642,6
-1091680690740117116,1,6.841649085766505,4
2499525239333011689,1,7.8582934360037955,5
-8098512896974495445,1,6.986076930731097,8
4520673915182672648,1,8.02146882662281,4
5675462926701845319,1,4.237454184495735,5
-2240106472651551365,1,7.380925814220473,5
9200475633865142808,1,8.189092917618135,5
-5147594993888552242,1,6.348851741046283,6
210352855274558940,1,7.615575799851275,6
-3590560239318018958,1,10.69366354075715,8
8935770429488240768,1,7.281222183006651,6
8856938006808273849,1,9.454971984734758,6
-3086525406949326143,1,10.156866402353522,6
-1581744565612394421,1,8.853109014289974,7
7131306561003470061,1,7.0772120192163985,7
-1309251231578859471,1,6.386469932367981,4
-2575867972276361910,1,8.144941196758348,6
-2890293044247175459,1,6.138366226840713,6
6550815126842179666,1,7.788865899067288,6
232032528810135207,1,10.35458851825064,6
-3547974374537568631,1,7.967567344001255,5
2585084195238513266,1,8.151796078090856,7
2219277956457313074,1,12.796968856633724,5
6435798668951632282,1,9.406344581435096,5
-6233396834701754723,1,7.742250436471794,10
6781118886044247073,1,9.7350211216695,9
-8544788932971932781,1,10.22450192400931,7
-3668592199155285909,1,7.6663593380490465,5
-9043290125433948813,1,7.9440008441839005,7
-3231215089922231991,1,7.106145009456684,6
-444105027159777484,1,8.812307159940794,4
-8908279559972811731,1,7.218765378986692,6
8485541146091821735,1,6.265824642169293,6
-8704740148620788705,1,11.515156630639131,7
5540214991941324708,1,7.638336895791419,7
-6951793312505737078,1,7.918046537082235,6
-4082982022678857505,1,7.378274664065977,5
2199399453638216749,1,8.006234216593526,4
8657970742096423116,1,6.391843360589983,7
-5369664895820162968,1,9.235626224883438,7
6176810312480994057,1,6.3093706549347255,6
-1074219218189325429,1,8.290093380559453,6
2212979759370490649,1,7.459655322319315,6
-9132370722133722982,1,7.3580776073519845,7
399037549286020839,1,8.59353809890706,6
2975338297244093572,1,8.641637822335452,6
3064564948578552591,1,8.510006539303738,6
-8794364264282975026,1,7.884143549616963,7
-4676989355049863903,1,5.954681667278855,7
-8445603945502643358,1,6.885885864313931,7
4569578336348392009,1,9.156015617993516,7
-5930004119996848173,1,7.19475311829655,7
-5950226552779955869,1,7.850567237655038,6
-6430554841545846213,1,7.941278021305031,4
-536561900476217586,1,10.230863250082102,6
-4935862866457231002,1,8.635008684691197,5
7756106147386030783,1,6.874153395519247,6
8712436347651296996,1,12.144096824899396,6
-7258066427399424411,1,10.27039667221816,10
4712499287425562974,1,7.7517907221154125,6
-3445552555225926439,1,8.182434759380264,7
149690305019483912,1,6.109564820224289,4
4824576433990865280,1,12.002577286638585,7
-8814627233351851135,1,9.033750317414022,6
799854862770938074,1,9.351390600031397,5
-4314387319524367904,1,6.547139875431026,6
6313383988446833860,1,9.658953862539597,5
1301527357775881222,1,8.108909988609422,6
128650371013966524,1,7.697674988545498,8
-7835524377938745963,1,8.501432041561603,9
-1927479218584502589,1,6.74010973860473,7
8364207816057678116,1,7.906489378055133,8
8861395602377530692,1,8.637664810468483,6
8940756564723164136,1,6.5658348697427265,6
6148608372512319931,1,8.222697498798246,5
8634665221110468417,1,7.885517849114317,7
2073472885795515841,1,9.12949432476345,6
-8078672955782776625,1,7.361556437396709,6
7998862582029825783,1,6.948849485858188,5
-3258375540002827022,1,7.452896039531776,6
-7788489842099483659,1,8.79398951143566,6
6015269968650448643,1,8.201657136380009,4
-6775445704615858223,1,6.365768152160873,7
3614253510679613347,1,8.084915157922076,5
-2311416930445197041,1,7.938630341129171,7
7537403336672888493,1,10.032825652019767,7
784699176946574804,1,10.159874955008112,7
5718845679631449763,1,5.438556707483911,8
-6327071105076555597,1,7.506814753859807,7
-6683295695699499563,1,6.8700869110906675,6
-1961100700748187013,1,5.423564321235998,7
8568841930632267840,1,7.1471240369015785,7
-7457727224720799854,1,5.912133476554805,6
-5945505272584763312,1,6.796209185456823,5
-74909479815919532,1,7.317833329573661,7
-4635876576257121900,1,10.437029691299964,7
3433317331115045976,1,7.934537076030738,8
-4335499748178685134,1,11.34867513049441,6
-5383972641718424955,1,12.193723408040107,8
-3504095568378559953,1,8.068202031685455,7
6978571272443792442,1,7.315635598210287,5
6513172687665087046,1,7.802973101784222,5
1414556533051638067,1,9.206729127270066,7
-5592583789501690355,1,7.018627215468262,7
2717014184312358904,1,7.08333110775877,6
-3195921190312267084,1,8.403377607167844,7
-913594406484968768,1,9.130223926410583,6
408884123671598066,1,8.864704041553587,4
