conv_id,turn_id,avgictf,num_terms
food_level2_dial4,6,11.816420784143396,5
hobby_level3_dial1,1,10.693756084311008,5
hobby_level3_dial1,2,9.208601635224234,11
hobby_level3_dial1,3,8.644330289795851,9
hobby_level3_dial1,4,10.594285306460021,10
hobby_level3_dial1,5,10.882783592808524,11
hobby_level3_dial1,6,11.354555935831993,4
hobby_level1_dial18,1,10.507000571257505,6
hobby_level1_dial18,2,9.480711714178288,6
hobby_level1_dial18,3,10.393606422668903,10
hobby_level1_dial18,4,10.208037349856351,5
hobby_level1_dial18,5,10.12471736034495,11
hobby_level1_dial18,6,13.292517852042891,5
food_level1_dial12,1,12.48788949330714,5
food_level1_dial12,2,13.772764464083142,5
food_level1_dial12,3,15.835589757083772,3
food_level1_dial12,4,11.611259988428284,9
food_level1_dial12,5,9.533430902909624,6
food_level1_dial12,6,16.67973721613233,3
top25_dial52,1,9.675405422055542,7
top25_dial52,2,8.583613050047472,8
hobby_level3_dial36,1,10.209622540078282,8
hobby_level3_dial36,2,10.636681520151368,5
hobby_level3_dial36,3,10.403700641191064,7
food_level3_dial3,1,7.160401850213953,7
food_level3_dial3,2,9.994191176058699,9
food_level3_dial3,3,10.489812932890855,6
food_level3_dial3,4,11.181947184039753,8
food_level3_dial3,5,8.011274510618767,8
food_level3_dial3,6,8.529093825549355,10
hobby_level2_dial22,1,12.143920862184203,4
hobby_level2_dial22,2,11.936070020032624,6
hobby_level2_dial22,3,10.911886563990734,8
hobby_level2_dial22,4,7.809347362883068,8
hobby_level2_dial22,5,11.606833984307867,6
hobby_level2_dial22,6,11.575613957521725,8
food_level2_dial5,1,12.76374663607165,6
food_level2_dial5,2,15.052003183386288,7
food_level2_dial5,3,12.873007901789844,8
food_level1_dial13,1,9.892587957304897,8
food_level1_dial13,2,11.403365447404134,6
food_level1_dial13,3,10.344552038214017,6
hobby_level3_dial37,1,12.785025224626098,9
hobby_level3_dial37,2,10.054259606157009,9
hobby_level3_dial37,3,10.958891319470359,8
hobby_level3_dial37,4,8.04962239427454,9
hobby_level3_dial37,5,9.572626202706703,7
hobby_level3_dial37,6,10.208042066578908,9
hobby_level3_dial10,1,9.08905863310854,8
hobby_level3_dial10,2,9.791231402613917,11
hobby_level3_dial10,3,8.790143853769132,8
hobby_level3_dial10,4,11.810355202639123,6
food_level2_dial13,1,13.512972936275014,6
food_level2_dial13,2,7.21735515176752,6
food_level2_dial13,3,9.857080002913944,6
food_level2_dial13,4,7.982638637513747,10
food_level2_dial13,5,7.315330610188485,4
food_level2_dial13,6,8.452909287414627,9
food_level3_dial30,1,9.844916409271287,5
food_level3_dial30,2,9.351891501656063,9
food_level3_dial30,3,10.183174618636077,6
food_level3_dial30,4,8.084238778593596,5
food_level3_dial30,5,10.492347869036479,8
food_level3_dial30,6,11.679906631469635,10
food_level3_dial30,7,9.469914889663562,11
food_level1_dial14,1,9.582042063749993,6
food_level1_dial14,2,12.862687427003994,4
food_level1_dial14,3,11.152701803772777,6
food_level1_dial14,4,10.284765314725822,3
food_level1_dial14,5,12.051049276011499,7
food_level1_dial14,6,12.806713839871305,4
hobby_level1_dial19,1,12.10460635615368,7
hobby_level1_dial19,2,9.783277610818619,10
hobby_level1_dial19,3,11.185338201258103,6
hobby_level1_dial19,4,9.663055131977233,11
hobby_level1_dial19,5,11.703628075728272,8
hobby_level1_dial19,6,9.816575743153766,10
top25_dial53,1,10.580843859852356,6
top25_dial53,2,9.1181148399711,6
top25_dial53,3,10.64535494207489,7
top25_dial53,4,10.447655791645518,6
top25_dial53,5,11.953877634238498,8
top25_dial53,6,11.458546617861453,5
food_level3_dial31,1,11.162808522838557,5
food_level3_dial31,2,10.36944712855456,9
food_level3_dial31,3,11.385125397216147,10
food_level3_dial31,4,11.751932764738054,5
food_level3_dial31,5,11.3786316480305,5
food_level3_dial31,6,11.320493090582968,8
hobby_level1_dial2,1,10.979963254500804,7
hobby_level1_dial2,2,8.378998827660036,6
hobby_level1_dial2,3,8.979785448866489,6
hobby_level1_dial2,4,12.081703423366362,5
hobby_level1_dial2,5,7.053948630668163,8
hobby_level1_dial2,6,5.628006021251136,7
food_level2_dial14,1,11.330209500351854,5
food_level2_dial14,2,10.837651463585114,8
food_level2_dial14,3,13.394379773679177,4
food_level2_dial14,4,15.959388565744463,3
food_level2_dial14,5,7.987866000483315,3
food_level2_dial14,6,8.774589930731864,6
hobby_level3_dial38,1,10.292879266323979,7
hobby_level3_dial38,2,10.511734888936298,5
hobby_level3_dial38,3,8.887959409904369,7
hobby_level3_dial38,4,7.907460880213904,7
hobby_level3_dial38,5,9.43691903724166,7
hobby_level3_dial38,6,10.287803802050465,13
hobby_level2_dial23,1,8.589654417793799,5
hobby_level2_dial23,2,8.791610946255847,6
hobby_level2_dial23,3,9.886258714659077,4
hobby_level2_dial23,4,11.84830824570531,7
hobby_level2_dial23,5,9.836593325232178,10
hobby_level2_dial23,6,12.26494719233782,7
hobby_level3_dial11,1,11.949822492392162,4
hobby_level3_dial11,2,9.615160117724308,9
hobby_level3_dial11,3,9.895025058389173,6
hobby_level3_dial11,4,8.9999515424049,16
hobby_level3_dial11,5,12.783480238985995,5
hobby_level3_dial11,6,12.628198921675738,5
hobby_level3_dial11,7,7.691431137506241,8
food_level1_dial15,1,12.738912377879933,4
food_level1_dial15,2,7.90315588080035,5
food_level1_dial15,3,10.239631832362193,8
food_level1_dial15,4,10.501061867615366,5
food_level1_dial15,5,10.542261027595677,4
food_level1_dial15,6,9.443908935337133,8
food_level3_dial32,1,14.09586866366024,5
food_level3_dial32,2,13.866512161897514,5
food_level3_dial32,3,12.236005635252424,7
food_level3_dial32,4,17.193034966105678,4
food_level3_dial32,5,13.096367172557336,10
food_level3_dial32,6,11.594560526077597,7
top25_dial25,1,11.100048883126957,7
top25_dial25,2,9.26657338987216,5
top25_dial25,3,11.252007076180595,7
top25_dial25,4,9.310389694795242,7
top25_dial25,5,11.32708168965571,7
top25_dial25,6,9.73966268357643,9
hobby_level3_dial4,1,9.266253262041513,5
hobby_level3_dial4,2,11.9712479157088,4
hobby_level3_dial4,3,11.87353741358106,6
hobby_level1_dial20,1,15.632819464451392,4
hobby_level1_dial20,2,10.468706568019394,5
hobby_level1_dial20,3,8.211770679700082,7
hobby_level1_dial20,4,10.249954852869587,12
hobby_level1_dial20,5,11.535653325665121,7
hobby_level1_dial20,6,5.050400221620331,3
food_level2_dial15,1,11.256109287838067,6
food_level2_dial15,2,9.700709747526854,5
food_level2_dial15,3,8.609400096991104,5
food_level2_dial15,4,12.029050517733648,5
food_level2_dial15,5,9.168012695322313,8
food_level2_dial15,6,10.552264586070923,5
food_level3_dial33,1,10.858779157396327,8
food_level3_dial33,2,9.02499474122483,7
food_level3_dial33,3,11.347444997578465,5
food_level3_dial33,4,10.549659360837166,9
hobby_level3_dial13,1,10.914107443091451,7
hobby_level3_dial13,2,9.273373284543284,17
hobby_level3_dial13,3,10.808135603423512,8
hobby_level3_dial13,4,5.774504738223606,5
hobby_level3_dial13,5,6.119158545526733,6
hobby_level3_dial13,6,8.118970611337218,4
food_level1_dial16,1,11.458823670160902,7
food_level1_dial16,2,9.91021968030534,7
food_level1_dial16,3,6.322282978719357,4
food_level1_dial16,4,8.883452005516741,5
food_level1_dial16,5,8.614488584178106,9
food_level1_dial16,6,12.524864865428682,5
food_level2_dial16,1,6.873091518267908,5
food_level2_dial16,2,8.917928549809423,7
food_level2_dial16,3,10.071994065030506,5
food_level2_dial16,4,7.665931573422859,4
food_level2_dial16,5,11.89983475632236,4
food_level2_dial16,6,7.373101735559413,11
hobby_level3_dial5,1,10.315679773512123,9
hobby_level3_dial5,2,9.485616975001632,6
hobby_level3_dial5,3,11.559240497529965,10
hobby_level3_dial5,4,11.358819179108865,6
hobby_level3_dial5,5,10.669833747465793,6
hobby_level3_dial5,6,8.438933057963885,7
food_level3_dial34,1,10.662821975087576,6
food_level3_dial34,2,13.150005110830095,6
food_level3_dial34,3,12.262015693437487,7
food_level3_dial34,4,10.05161040879466,6
food_level3_dial34,5,11.252582809486158,7
food_level3_dial34,6,13.695341170171968,4
food_level1_dial17,1,9.448509677920782,4
food_level1_dial17,2,8.720093301862466,4
food_level1_dial17,3,8.913349434988199,5
food_level1_dial17,4,10.637188027979734,3
food_level1_dial17,5,12.85086110131176,7
food_level1_dial17,6,9.04500349262277,6
food_level2_dial17,1,9.751660910855543,7
food_level2_dial17,2,10.622871925563672,4
food_level2_dial17,3,12.302708236092915,5
food_level2_dial17,4,12.14590405323913,7
food_level2_dial17,5,10.334461017414345,5
food_level2_dial17,6,11.003276653903875,4
top25_dial54,1,8.696802135402123,7
top25_dial54,2,10.877603987427014,6
top25_dial54,3,9.474219622627379,6
top25_dial26,1,8.293112506833245,8
top25_dial26,2,9.017626076017441,10
top25_dial26,3,11.766175659539016,7
top25_dial26,4,12.630739219696872,3
top25_dial26,5,9.978327930119672,10
top25_dial26,6,9.273369155149139,7
food_level1_dial18,1,11.069408454591644,6
food_level1_dial18,2,11.632479605755913,7
food_level1_dial18,3,11.075044794956709,11
food_level1_dial18,4,9.46770971536238,8
food_level1_dial18,5,9.094726695534717,8
food_level1_dial18,6,10.672827512037866,7
hobby_level3_dial15,1,10.121124141254567,6
hobby_level3_dial15,2,12.140036338209494,8
hobby_level3_dial15,3,10.522113901867808,13
hobby_level3_dial15,4,8.742601830306809,9
hobby_level3_dial15,5,10.982902304412534,8
hobby_level3_dial15,6,11.308344558916053,7
food_level2_dial6,1,10.142696186500752,5
food_level2_dial6,2,9.800473597219439,8
food_level2_dial6,3,8.66103117191919,7
food_level2_dial6,4,9.717657090444138,15
food_level2_dial6,5,11.27606599462772,6
food_level2_dial6,6,8.76010886059939,7
hobby_level1_dial21,1,9.353728200388218,9
hobby_level1_dial21,2,9.915107132951979,6
hobby_level1_dial21,3,13.479752869707134,4
hobby_level1_dial21,4,9.346341921302717,10
hobby_level1_dial21,5,8.794045374949391,5
hobby_level1_dial21,6,9.247972105636615,7
food_level3_dial35,1,4.943935470762908,4
food_level3_dial35,2,6.9541343668447,4
food_level3_dial35,3,8.417069233758495,3
food_level3_dial35,4,9.413862806218589,6
food_level3_dial35,5,9.51321340805338,5
food_level3_dial35,6,9.07188394997515,9
hobby_level3_dial16,1,10.104804056198539,8
hobby_level3_dial16,2,9.740167268100523,7
hobby_level3_dial16,3,11.970865894550448,12
hobby_level3_dial16,4,9.37912402277172,7
hobby_level3_dial16,5,10.127877073929913,5
hobby_level3_dial16,6,10.545336903647705,7
hobby_level3_dial6,1,13.232482459295857,5
hobby_level3_dial6,2,11.76302802109748,8
hobby_level3_dial6,3,10.948789400034972,5
hobby_level3_dial6,4,12.525259119383552,5
hobby_level3_dial6,5,8.52399354364009,11
hobby_level3_dial6,6,11.630492621289877,6
food_level2_dial7,1,7.739576586553404,13
food_level2_dial7,2,7.7745720610269045,10
food_level2_dial7,3,7.803418693369604,6
food_level2_dial7,4,12.173960936147624,9
food_level2_dial7,5,11.093733574675221,5
food_level2_dial7,6,11.767350647197597,7
hobby_level1_dial22,1,9.501191776344168,4
hobby_level1_dial22,2,9.983636473639928,3
hobby_level1_dial22,3,12.424053389593155,8
hobby_level1_dial22,4,11.360883670708857,6
hobby_level1_dial22,5,9.518343097617596,8
hobby_level1_dial22,6,11.023476304365518,10
food_level1_dial19,1,14.32339417999234,7
food_level1_dial19,2,10.259559722818397,6
food_level1_dial19,3,10.339922922671233,14
food_level1_dial19,4,12.725872670729705,5
top25_dial55,1,12.500047686721702,4
top25_dial55,2,12.148129992754871,5
top25_dial55,3,7.9875359620555315,5
top25_dial55,4,11.184814669097674,11
top25_dial55,5,7.220923904007341,5
top25_dial55,6,8.90625204890192,7
food_level3_dial36,1,7.734488304015888,6
food_level3_dial36,2,11.142437051335763,6
food_level3_dial36,3,11.30387526992471,6
food_level3_dial36,4,11.11868950529601,9
food_level3_dial36,5,8.990902310524053,5
food_level3_dial36,6,10.517298362489115,7
hobby_level3_dial17,1,10.085436519713266,8
hobby_level3_dial17,2,10.940460240869855,7
hobby_level3_dial17,3,12.420577569909613,11
hobby_level3_dial17,4,8.492106837356399,9
hobby_level3_dial17,5,11.24466377854296,8
hobby_level3_dial17,6,8.85381645885456,4
hobby_level1_dial23,1,9.963045709640786,5
hobby_level1_dial23,2,7.12276730907678,8
hobby_level1_dial23,3,9.058152883348281,7
hobby_level1_dial23,4,9.87416651450999,6
hobby_level1_dial23,5,7.473054645821745,5
hobby_level1_dial23,6,11.203519984869546,6
hobby_level3_dial7,1,7.424394814253657,4
hobby_level3_dial7,2,9.096356032589364,3
hobby_level3_dial7,3,11.590328476704169,4
hobby_level3_dial7,4,10.38282094326447,8
hobby_level3_dial7,5,10.341766123718234,4
hobby_level3_dial7,6,11.427304346894179,8
food_level2_dial8,1,12.332020022255467,8
food_level2_dial8,2,10.675553520732814,9
food_level2_dial8,3,9.809228013595824,10
food_level2_dial8,4,10.950643060471128,10
food_level2_dial8,5,12.236226844347913,9
food_level2_dial8,6,12.480781658106238,12
top25_dial27,1,9.752555069180076,7
top25_dial27,2,12.081963674958102,7
top25_dial27,3,11.131260700724347,6
top25_dial27,4,10.819219295892934,6
top25_dial27,5,8.30840365004641,7
top25_dial27,6,8.382119957243772,11
food_level2_dial9,1,12.65698018211797,4
food_level2_dial9,2,11.657891194027266,27
food_level2_dial9,3,11.70509922674755,7
food_level2_dial9,4,8.25166412020446,6
food_level2_dial9,5,8.28917796958729,8
food_level2_dial9,6,6.643996656648906,6
hobby_level2_dial24,1,9.988438961205437,4
hobby_level2_dial24,2,7.169632537248382,7
hobby_level2_dial24,3,10.541778591306556,8
hobby_level2_dial24,4,13.82667531484881,4
hobby_level2_dial24,5,9.407398203755179,11
hobby_level2_dial24,6,7.841873681410118,5
hobby_level2_dial24,7,8.98497157404248,10
hobby_level1_dial3,1,7.074740832348321,6
hobby_level1_dial3,2,9.033236564454779,5
hobby_level1_dial3,3,12.53319605784757,8
hobby_level1_dial3,4,12.561525112570472,10
hobby_level1_dial3,5,10.755879112287683,9
hobby_level1_dial3,6,11.143914924217288,4
food_level1_dial2,1,11.022439438004156,6
food_level1_dial2,2,14.60017171189313,5
food_level1_dial2,3,14.543694788982613,4
food_level1_dial2,4,10.259204426433001,5
food_level1_dial2,5,9.103861136025703,10
food_level1_dial2,6,11.914284512200668,10
food_level1_dial2,7,11.725923140135805,8
food_level2_dial19,1,12.969641825750754,9
food_level2_dial19,2,12.419001582819657,9
food_level2_dial19,3,14.752719333060426,5
food_level2_dial19,4,15.53488002744656,9
food_level2_dial19,5,15.721606853115581,6
food_level2_dial19,6,9.640284427035423,7
hobby_level2_dial25,1,8.074433729946518,7
hobby_level2_dial25,2,9.463998273516545,8
hobby_level2_dial25,3,9.579816664455938,8
hobby_level2_dial25,4,10.79814227315083,7
hobby_level2_dial25,5,10.498122186101783,7
hobby_level2_dial25,6,13.435701248261926,6
hobby_level3_dial18,1,13.053250432473426,6
hobby_level3_dial18,2,12.728443484336223,6
hobby_level3_dial18,3,13.334087555837447,7
hobby_level3_dial18,4,8.194646940295208,8
hobby_level3_dial18,5,12.254793580999547,7
hobby_level3_dial18,6,12.414585868669102,6
food_level3_dial37,1,9.803118727073675,8
food_level3_dial37,2,10.929664590854513,9
food_level3_dial37,3,12.093354038614779,9
food_level3_dial37,4,12.653154323843912,5
food_level3_dial37,5,12.760184030549445,6
food_level3_dial37,6,8.417676244303545,8
hobby_level3_dial8,1,10.709639882835669,5
hobby_level3_dial8,2,11.91108321251782,8
hobby_level3_dial8,3,9.761624053001729,10
hobby_level3_dial8,4,13.013540249416053,3
hobby_level3_dial8,5,11.610189781401496,5
hobby_level3_dial8,6,10.957273746189118,6
food_level3_dial38,1,12.280388044289067,7
food_level3_dial38,2,12.77821832838818,5
food_level3_dial38,3,9.243597612118595,8
food_level3_dial38,4,14.100220691253195,5
food_level3_dial38,5,7.204845968457697,3
food_level3_dial38,6,9.47831337775258,6
top25_dial56,1,9.980042421010848,6
top25_dial56,2,7.2354212983871635,5
top25_dial56,3,12.070433775964462,6
top25_dial56,4,9.493999519797857,6
top25_dial56,5,15.948117226135766,6
top25_dial56,6,8.992904837122426,7
top25_dial28,1,12.650604650246715,5
top25_dial28,2,10.782640892904386,8
top25_dial28,3,8.774142838167606,9
top25_dial28,4,10.083324815484804,6
top25_dial28,5,10.507556283211366,10
top25_dial28,6,9.573554678741212,7
top25_dial28,7,10.849792088705431,10
hobby_level1_dial4,1,9.060483896208453,5
hobby_level1_dial4,2,11.054661910464107,6
hobby_level1_dial4,3,12.235363050437762,6
hobby_level1_dial4,4,10.457367757773643,6
hobby_level1_dial4,5,12.037163932602759,4
hobby_level1_dial4,6,11.409535365730955,5
hobby_level1_dial4,7,6.597805710232675,5
hobby_level3_dial9,1,10.298922452563104,10
hobby_level3_dial9,2,8.640538859837086,10
hobby_level3_dial9,3,10.673143941510345,8
hobby_level3_dial19,1,0.0,2
hobby_level3_dial19,2,7.943121525103909,6
hobby_level3_dial19,3,9.334247671439144,3
hobby_level3_dial19,4,10.332466327816865,7
hobby_level3_dial19,5,10.06665586388455,3
hobby_level3_dial19,6,10.198479819576256,9
hobby_level3_dial19,7,7.004528764755666,7
hobby_level2_dial26,1,11.411763719028377,6
hobby_level2_dial26,2,10.63332268149418,7
hobby_level2_dial26,3,7.957195872555394,8
hobby_level2_dial26,4,9.91517836356819,7
hobby_level2_dial26,5,12.3869332958789,6
hobby_level2_dial26,6,12.67492558700575,12
food_level2_dial2,1,10.797368227577346,7
food_level2_dial2,2,8.02000856084212,5
food_level2_dial2,3,11.079327135117275,5
food_level2_dial2,4,8.641661530153748,4
food_level2_dial2,5,9.532375527494118,4
food_level2_dial2,6,12.196760103246353,9
hobby_level2_dial27,1,8.337295853671293,7
hobby_level2_dial27,2,7.277466147360677,6
hobby_level2_dial27,3,6.270229702757228,7
hobby_level2_dial27,4,10.071870835198329,8
hobby_level2_dial27,5,11.782648575280174,7
hobby_level2_dial27,6,12.950227978425623,3
food_level1_dial20,1,11.11745485392194,7
food_level1_dial20,2,10.112782926650267,7
food_level1_dial20,3,11.567858770050998,6
food_level1_dial20,4,8.664631797046484,7
food_level1_dial20,5,13.387588027875085,7
food_level1_dial20,6,11.911055578800566,6
hobby_level3_dial2,1,10.203898010266187,5
hobby_level3_dial2,2,9.377287637905017,4
hobby_level3_dial2,3,11.225357407062639,8
hobby_level3_dial2,4,9.279339087139522,5
hobby_level3_dial2,5,11.52628492312886,11
hobby_level3_dial2,6,10.401032270963228,9
food_level2_dial20,1,11.560553880720876,7
food_level2_dial20,2,10.9511611051793,7
food_level2_dial20,3,11.4569522223318,6
top25_dial29,1,7.24927874623517,6
top25_dial29,2,10.809602994751142,4
top25_dial29,3,11.361534571393387,9
top25_dial29,4,10.880475209381714,5
top25_dial29,5,9.325967115882168,8
top25_dial29,6,9.81175748775677,10
food_level3_dial1,1,12.008179445030397,5
food_level3_dial1,2,8.765957481066426,8
food_level3_dial1,3,12.566265127482437,6
food_level3_dial1,4,11.905984025530136,5
food_level3_dial1,5,16.422117057629652,4
food_level3_dial1,6,13.638376050867556,8
hobby_level3_dial20,1,11.023013426019908,6
hobby_level3_dial20,2,8.399809189853563,9
hobby_level3_dial20,3,12.443902149745211,5
hobby_level3_dial20,4,13.934886831323675,4
hobby_level3_dial20,5,7.842619306040147,7
hobby_level3_dial20,6,11.491056483821398,7
top25_dial57,1,12.15862171836099,6
top25_dial57,2,12.62326258376233,4
top25_dial57,3,10.105218871575243,4
top25_dial57,4,8.718016334122046,4
top25_dial57,5,8.896467104967499,6
top25_dial57,6,12.23108058651545,8
food_level1_dial21,1,9.19774663847705,4
food_level1_dial21,2,8.647600715962724,7
food_level1_dial21,3,13.90173510345835,4
food_level1_dial21,4,12.632878088601057,7
food_level1_dial21,5,9.568059216101622,7
food_level1_dial21,6,7.526295797489709,7
hobby_level2_dial28,1,13.093759992504843,5
hobby_level2_dial28,2,12.718414563885677,9
hobby_level2_dial28,3,12.204460486525502,9
hobby_level2_dial28,4,10.635028875876838,8
hobby_level2_dial28,5,11.30841222045188,8
hobby_level2_dial28,6,11.682950104480648,7
top25_dial3,1,9.715053731693231,7
top25_dial3,2,9.522470196224285,7
top25_dial3,3,10.959121143183317,8
top25_dial3,4,9.027979950374455,10
top25_dial3,5,9.60021096486181,8
top25_dial3,6,8.421037107254648,7
top25_dial3,7,9.840389697396013,8
food_level3_dial4,1,12.218413673920143,8
food_level3_dial4,2,7.5018923315137895,6
food_level3_dial4,3,9.24326490868133,7
food_level3_dial4,4,11.541894911341501,3
food_level3_dial4,5,8.989215578385878,4
food_level3_dial4,6,10.248939107708425,6
top25_dial1,1,9.115161559378997,10
top25_dial1,2,9.154815938584822,7
top25_dial1,3,8.344731074949715,12
top25_dial1,4,13.50061179799117,8
top25_dial1,5,9.951191410538884,11
top25_dial1,6,9.153574884022772,6
food_level2_dial21,1,12.558370987407136,6
food_level2_dial21,2,7.408966436888523,4
food_level2_dial21,3,10.847064204020862,5
food_level2_dial21,4,10.953055326226206,6
food_level2_dial21,5,10.391902601297845,6
food_level2_dial21,6,10.591641111806164,10
hobby_level3_dial21,1,11.143957421394678,13
hobby_level3_dial21,2,9.064100444864463,6
hobby_level3_dial21,3,10.874148172839478,14
hobby_level3_dial21,4,11.50465119420254,6
hobby_level3_dial21,5,10.462831566566436,8
hobby_level3_dial21,6,9.430754458089108,9
hobby_level1_dial6,1,11.572930233135818,8
hobby_level1_dial6,2,9.778878792624193,4
