conv_id,turn_id,avgidf,num_terms
hobby_level2_dial20,4,4.728928909083768,5
hobby_level2_dial20,5,4.486308738888994,5
hobby_level2_dial20,6,6.0986096670313374,8
top25_dial50,1,5.774426649688209,8
top25_dial50,2,6.447962447649552,7
top25_dial50,3,7.500926103603886,7
top25_dial50,4,6.980109225535769,9
top25_dial50,5,8.099456703666343,7
top25_dial50,6,3.868684922805014,6
hobby_level3_dial34,1,5.978406143095522,6
hobby_level3_dial34,2,5.152960940550936,7
hobby_level3_dial34,3,10.04093616564052,5
hobby_level3_dial34,4,4.771612483107618,7
hobby_level3_dial34,5,8.231799546345428,6
hobby_level3_dial34,6,6.974525010708745,6
food_level1_dial10,1,4.787243290613081,6
food_level1_dial10,2,7.237927178893019,8
food_level1_dial10,3,4.93049813248502,3
food_level1_dial10,4,6.813777160622928,4
food_level1_dial10,5,4.9265418587160985,11
food_level1_dial10,6,5.017549410289334,3
food_level2_dial38,1,6.67191283385318,5
food_level2_dial38,2,5.531817628891891,3
food_level2_dial38,3,9.442023213621988,4
food_level2_dial38,4,4.970276771879515,5
food_level2_dial38,5,2.977045233763661,13
food_level2_dial38,6,7.136127384096083,5
food_level2_dial38,7,4.2294655909241285,6
top25_dial24,1,4.974122490058324,8
top25_dial24,2,4.663104080708435,14
top25_dial24,3,5.906268436675025,10
top25_dial24,4,5.431572956523831,6
top25_dial24,5,4.981085095701335,11
top25_dial24,6,7.9186983411035765,7
food_level3_dial29,1,3.622475905822382,6
food_level3_dial29,2,3.3510626404237063,9
food_level3_dial29,3,7.421837753461847,5
food_level3_dial29,4,3.7644099997453337,6
food_level3_dial29,5,7.219195807093181,5
food_level3_dial29,6,5.001886676173835,5
hobby_level2_dial9,1,4.111503652520821,5
hobby_level2_dial9,2,2.717223019812011,9
hobby_level2_dial9,3,4.495230183087189,8
hobby_level2_dial9,4,4.111962465729606,8
hobby_level2_dial9,5,6.367983373140129,5
top25_dial51,1,6.608051831080516,7
top25_dial51,2,3.074301445606934,11
top25_dial51,3,3.7316714623841536,10
top25_dial51,4,4.671522415217581,4
top25_dial51,5,5.8397669186509695,6
top25_dial51,6,4.30639257752121,5
hobby_level3_dial35,1,7.773093245913463,7
hobby_level3_dial35,2,3.9108382264593824,4
hobby_level3_dial35,3,5.631221454539557,9
hobby_level3_dial35,4,7.653131579957597,11
hobby_level3_dial35,5,7.166190139133583,5
hobby_level3_dial35,6,5.925954325203762,12
hobby_level3_dial35,7,4.960651283994487,8
food_level1_dial11,1,3.658290453280606,8
food_level1_dial11,2,5.6712728378020945,8
food_level1_dial11,3,10.108657149547003,7
food_level1_dial11,4,9.27055741075683,6
food_level1_dial11,5,4.592402662949918,10
food_level1_dial11,6,5.813466915955426,5
hobby_level2_dial21,1,8.819429228070884,8
hobby_level2_dial21,2,6.421949542776184,9
hobby_level2_dial21,3,7.125265441261454,7
hobby_level2_dial21,4,6.3366662026775025,4
food_level2_dial4,1,4.3397617377798525,8
food_level2_dial4,2,3.5117163325057605,5
food_level2_dial4,3,6.498261951661914,5
food_level2_dial4,4,5.4987856316949815,5
food_level2_dial4,5,3.777709010059941,10
food_level2_dial4,6,6.2334761234336495,5
hobby_level3_dial1,1,5.174783961582222,5
hobby_level3_dial1,2,3.855615779797929,11
hobby_level3_dial1,3,3.8136508025623055,9
hobby_level3_dial1,4,5.253516642323309,10
hobby_level3_dial1,5,5.585157181445812,11
hobby_level3_dial1,6,5.821184531395429,4
hobby_level1_dial18,1,5.040284655122842,6
hobby_level1_dial18,2,3.9037141002944007,6
hobby_level1_dial18,3,4.824124933284215,10
hobby_level1_dial18,4,4.669386388604623,5
hobby_level1_dial18,5,4.7305846034131855,11
hobby_level1_dial18,6,7.9262917393384225,5
food_level1_dial12,1,7.10995548312396,5
food_level1_dial12,2,8.284047744320876,5
food_level1_dial12,3,10.250323975093414,3
food_level1_dial12,4,6.183255840698365,9
food_level1_dial12,5,4.169207179233788,6
food_level1_dial12,6,11.289884176496622,3
top25_dial52,1,4.201885877226035,7
top25_dial52,2,3.463081284300416,8
hobby_level3_dial36,1,4.722346378683099,8
hobby_level3_dial36,2,5.168031519255024,5
hobby_level3_dial36,3,5.091811655597786,7
food_level3_dial3,1,2.617470971005912,7
food_level3_dial3,2,4.659168181328058,9
food_level3_dial3,3,5.087766375677252,6
food_level3_dial3,4,5.820466939247957,8
food_level3_dial3,5,3.366522112496222,8
food_level3_dial3,6,3.2833963582577788,10
hobby_level2_dial22,1,6.536538323837251,4
hobby_level2_dial22,2,6.440098261188126,6
hobby_level2_dial22,3,5.485058967622839,8
hobby_level2_dial22,4,3.222802121405295,8
hobby_level2_dial22,5,6.050763339864015,6
hobby_level2_dial22,6,6.023148927863032,8
food_level2_dial5,1,7.198746646774519,6
food_level2_dial5,2,9.511377455467107,7
food_level2_dial5,3,7.549285732129268,8
food_level1_dial13,1,4.645967009186993,8
food_level1_dial13,2,6.072822802190295,6
food_level1_dial13,3,4.870959731289151,6
hobby_level3_dial37,1,7.264801734941411,9
hobby_level3_dial37,2,4.577170248730638,9
hobby_level3_dial37,3,5.5712309519089604,8
hobby_level3_dial37,4,2.703796148944887,9
hobby_level3_dial37,5,4.281251568460564,7
hobby_level3_dial37,6,4.856566546401353,9
hobby_level3_dial10,1,4.258350675483856,8
hobby_level3_dial10,2,4.933097586279744,11
hobby_level3_dial10,3,3.5083150211807435,8
hobby_level3_dial10,4,6.303654015159416,6
food_level2_dial13,1,8.079093048755274,6
food_level2_dial13,2,2.901037454300043,6
food_level2_dial13,3,4.543068517059015,6
food_level2_dial13,4,2.766857687841168,10
food_level2_dial13,5,2.2831409288388618,4
food_level2_dial13,6,3.224233517309285,9
food_level3_dial30,1,4.452748691204496,5
food_level3_dial30,2,3.817724709967297,9
food_level3_dial30,3,4.646683179091551,6
food_level3_dial30,4,3.714646159336515,5
food_level3_dial30,5,5.017382324955241,8
food_level3_dial30,6,6.1641386291875975,10
food_level3_dial30,7,4.58339885402137,11
food_level1_dial14,1,4.2410222707319605,6
food_level1_dial14,2,7.480952036974767,4
food_level1_dial14,3,5.679481404139614,6
food_level1_dial14,4,4.972127783782606,3
food_level1_dial14,5,6.494822757774648,7
food_level1_dial14,6,7.594325380785067,4
hobby_level1_dial19,1,6.719693382387555,7
hobby_level1_dial19,2,4.983727802689422,10
hobby_level1_dial19,3,5.947575710430627,6
hobby_level1_dial19,4,4.792278071916828,11
hobby_level1_dial19,5,6.3525775447929815,8
hobby_level1_dial19,6,4.503015499849734,10
top25_dial53,1,5.11710491995352,6
top25_dial53,2,4.744144669761001,6
top25_dial53,3,5.13834733102037,7
top25_dial53,4,5.072355355383382,6
top25_dial53,5,6.5268093165646555,8
top25_dial53,6,5.892800798132959,5
food_level3_dial31,1,5.668089356356556,5
food_level3_dial31,2,4.950396148622974,9
food_level3_dial31,3,5.951744613360755,10
food_level3_dial31,4,6.221099051305627,5
food_level3_dial31,5,5.894143723495114,5
food_level3_dial31,6,5.781088162189054,8
hobby_level1_dial2,1,5.43274904737276,7
hobby_level1_dial2,2,3.0815978024373245,6
hobby_level1_dial2,3,4.548526785633802,6
hobby_level1_dial2,4,6.482816607765992,5
hobby_level1_dial2,5,2.409669999214989,8
hobby_level1_dial2,6,1.7852078444447823,7
food_level2_dial14,1,5.820908191983465,5
food_level2_dial14,2,6.13947035208254,8
food_level2_dial14,3,8.219099608876197,4
food_level2_dial14,4,10.672701627097856,3
food_level2_dial14,5,4.7304901043684096,3
food_level2_dial14,6,4.3560497549144666,6
hobby_level3_dial38,1,4.8996242987002185,7
hobby_level3_dial38,2,5.208885846923518,5
hobby_level3_dial38,3,3.5176128494932764,7
hobby_level3_dial38,4,3.2896610267248496,7
hobby_level3_dial38,5,4.03456969694085,7
hobby_level3_dial38,6,4.774260751023943,13
hobby_level2_dial23,1,4.183695095550753,5
hobby_level2_dial23,2,3.4728254207354716,6
hobby_level2_dial23,3,4.430225106280187,4
hobby_level2_dial23,4,6.47440997073673,7
hobby_level2_dial23,5,4.944698770405921,10
hobby_level2_dial23,6,6.8458260366148584,7
hobby_level3_dial11,1,6.404434473241967,4
hobby_level3_dial11,2,4.838163666791981,9
hobby_level3_dial11,3,4.339731274671076,6
hobby_level3_dial11,4,4.263744882080588,16
hobby_level3_dial11,5,7.27403232369561,5
hobby_level3_dial11,6,7.182829692318322,5
hobby_level3_dial11,7,3.1588716240489756,8
food_level1_dial15,1,7.344163989037156,4
food_level1_dial15,2,3.7056815032151187,5
food_level1_dial15,3,4.779500914135881,8
food_level1_dial15,4,5.1450804314036525,5
food_level1_dial15,5,6.664781206272865,4
food_level1_dial15,6,4.259534239973618,8
food_level3_dial32,1,8.61178888368365,5
food_level3_dial32,2,8.259356425030685,5
food_level3_dial32,3,6.680099911838121,7
food_level3_dial32,4,11.380936026966003,4
food_level3_dial32,5,7.502264451930003,10
food_level3_dial32,6,6.117089312270545,7
top25_dial25,1,5.813596045807292,7
top25_dial25,2,5.038395797293265,5
top25_dial25,3,5.882302900629434,7
top25_dial25,4,4.616747088106812,7
top25_dial25,5,5.9693190941840495,7
top25_dial25,6,4.36920184462749,9
hobby_level3_dial4,1,3.7885289011409413,5
hobby_level3_dial4,2,6.471732150109981,4
hobby_level3_dial4,3,6.478165752401046,6
hobby_level1_dial20,1,9.836496791139728,4
hobby_level1_dial20,2,5.879156604960053,5
hobby_level1_dial20,3,2.8757731918555396,7
hobby_level1_dial20,4,4.879319121384717,12
hobby_level1_dial20,5,6.071891050408211,7
hobby_level1_dial20,6,1.4639013689821574,3
food_level2_dial15,1,5.883004425751974,6
food_level2_dial15,2,4.392430797498587,5
food_level2_dial15,3,4.271140197919984,5
food_level2_dial15,4,6.535818813214729,5
food_level2_dial15,5,3.8097991794103794,8
food_level2_dial15,6,5.2347384218371165,5
food_level3_dial33,1,5.410016300633135,8
food_level3_dial33,2,3.6911581319769895,7
food_level3_dial33,3,5.916001108382362,5
food_level3_dial33,4,5.122892464633111,9
hobby_level3_dial13,1,5.514176162189402,7
hobby_level3_dial13,2,4.183565519612634,17
hobby_level3_dial13,3,5.4202864506394555,8
hobby_level3_dial13,4,2.552300218629303,5
hobby_level3_dial13,5,2.511067632413867,6
hobby_level3_dial13,6,4.136775652214329,4
food_level1_dial16,1,6.737672242961582,7
food_level1_dial16,2,4.592791846008774,7
food_level1_dial16,3,2.405864501994591,4
food_level1_dial16,4,4.606035900086676,5
food_level1_dial16,5,4.437038580038934,9
food_level1_dial16,6,6.980801536755072,5
food_level2_dial16,1,2.6005821123264665,5
food_level2_dial16,2,3.632755873421209,7
food_level2_dial16,3,4.645865802949635,5
food_level2_dial16,4,3.5125851214141957,4
food_level2_dial16,5,6.349391950073411,4
food_level2_dial16,6,2.517798014210095,11
hobby_level3_dial5,1,4.929523060032945,9
hobby_level3_dial5,2,4.878183775239339,6
hobby_level3_dial5,3,6.152538999556166,10
hobby_level3_dial5,4,6.14284857738232,6
hobby_level3_dial5,5,5.201161742513309,6
hobby_level3_dial5,6,3.0164431685087933,7
food_level3_dial34,1,5.205930500027952,6
food_level3_dial34,2,7.607331681108146,6
food_level3_dial34,3,6.82274172580083,7
food_level3_dial34,4,5.5056448513643295,6
food_level3_dial34,5,5.692201967043894,7
food_level3_dial34,6,8.051804632797108,4
food_level1_dial17,1,4.033128999617052,4
food_level1_dial17,2,4.672803530033826,4
food_level1_dial17,3,3.591492802388649,5
food_level1_dial17,4,5.38854700481387,3
food_level1_dial17,5,7.436106165720692,7
food_level1_dial17,6,3.6595892277625572,6
food_level2_dial17,1,4.347993724167263,7
food_level2_dial17,2,5.1370643580186055,4
food_level2_dial17,3,6.739422791778092,5
food_level2_dial17,4,6.786403659904325,7
food_level2_dial17,5,4.885352412702845,5
food_level2_dial17,6,5.612659545986775,4
top25_dial54,1,4.18873090252757,7
top25_dial54,2,5.702329926587088,6
top25_dial54,3,3.991294170188928,6
top25_dial26,1,4.123392008639789,8
top25_dial26,2,4.775043445217212,10
top25_dial26,3,6.374521625945529,7
top25_dial26,4,7.093265821469608,3
top25_dial26,5,4.588201447493938,10
top25_dial26,6,3.9875653944844367,7
food_level1_dial18,1,5.60948254704151,6
food_level1_dial18,2,6.146688333708674,7
food_level1_dial18,3,6.027335131808411,11
food_level1_dial18,4,4.1404989043151375,8
food_level1_dial18,5,4.409851113306329,8
food_level1_dial18,6,5.23569861854297,7
hobby_level3_dial15,1,4.676994395657191,6
hobby_level3_dial15,2,6.652714311765117,8
hobby_level3_dial15,3,5.139664558068942,13
hobby_level3_dial15,4,3.5808281459689093,9
hobby_level3_dial15,5,5.57132726764545,8
hobby_level3_dial15,6,5.928907041328692,7
food_level2_dial6,1,5.703426876268537,5
food_level2_dial6,2,5.153765590132089,8
food_level2_dial6,3,4.103438397336916,7
food_level2_dial6,4,4.690319219074135,15
food_level2_dial6,5,6.578488637316617,6
food_level2_dial6,6,3.5114921908713805,7
hobby_level1_dial21,1,3.9365754879163646,9
hobby_level1_dial21,2,4.522414477891908,6
hobby_level1_dial21,3,7.692425468577317,4
hobby_level1_dial21,4,3.9919220645276354,10
hobby_level1_dial21,5,3.48597808967954,5
hobby_level1_dial21,6,3.94928812455197,7
food_level3_dial35,1,1.067516777700951,4
food_level3_dial35,2,2.9090497153788895,4
food_level3_dial35,3,4.60559228788794,3
food_level3_dial35,4,4.7720805471730605,6
food_level3_dial35,5,5.011751698789054,5
food_level3_dial35,6,4.280251672767512,9
hobby_level3_dial16,1,5.320880951469966,8
hobby_level3_dial16,2,4.33854952351996,7
hobby_level3_dial16,3,6.523956990713941,12
hobby_level3_dial16,4,3.85716214139546,7
hobby_level3_dial16,5,5.6601579062558685,5
hobby_level3_dial16,6,5.085688302522206,7
hobby_level3_dial6,1,7.790076850766299,5
hobby_level3_dial6,2,6.376976640935503,8
hobby_level3_dial6,3,5.511773916906663,5
hobby_level3_dial6,4,7.2234341819550565,5
hobby_level3_dial6,5,3.694833961184331,11
hobby_level3_dial6,6,6.276215250825458,6
food_level2_dial7,1,2.8500458483243594,13
food_level2_dial7,2,2.989540554978853,10
food_level2_dial7,3,3.4176499146764048,6
food_level2_dial7,4,6.7563048640657755,9
food_level2_dial7,5,6.690467451101641,5
food_level2_dial7,6,6.332297912851926,7
hobby_level1_dial22,1,3.935068193882884,4
hobby_level1_dial22,2,4.4289026505039,3
hobby_level1_dial22,3,6.931650138562023,8
hobby_level1_dial22,4,5.983694418155409,6
hobby_level1_dial22,5,4.790179768652473,8
hobby_level1_dial22,6,5.902388151705486,10
food_level1_dial19,1,8.873264573347745,7
food_level1_dial19,2,4.998954272431161,6
food_level1_dial19,3,4.919010455774812,14
food_level1_dial19,4,7.147594634094051,5
top25_dial55,1,7.0154062690690004,4
top25_dial55,2,6.69726276899357,5
top25_dial55,3,3.6924356317334444,5
top25_dial55,4,6.273276809967078,11
top25_dial55,5,3.0595718124207405,5
top25_dial55,6,4.460325302847894,7
food_level3_dial36,1,3.2943005862079633,6
food_level3_dial36,2,5.575576613858728,6
food_level3_dial36,3,5.7521452713088665,6
food_level3_dial36,4,5.603657851148278,9
food_level3_dial36,5,4.585154104221601,5
food_level3_dial36,6,5.103784757745332,7
hobby_level3_dial17,1,5.293872882025482,8
hobby_level3_dial17,2,5.417350474121343,7
hobby_level3_dial17,3,6.979492086118904,11
hobby_level3_dial17,4,3.696415528678745,9
hobby_level3_dial17,5,5.867759348637838,8
hobby_level3_dial17,6,3.4375953519720044,4
hobby_level1_dial23,1,5.565448500920935,5
hobby_level1_dial23,2,2.483991034725104,8
hobby_level1_dial23,3,3.6382731135387196,7
hobby_level1_dial23,4,4.424354888175537,6
hobby_level1_dial23,5,3.201208065726848,5
hobby_level1_dial23,6,5.785964771129774,6
hobby_level3_dial7,1,3.484395574019385,4
hobby_level3_dial7,2,3.8695908830885273,3
hobby_level3_dial7,3,6.208007466942997,4
hobby_level3_dial7,4,5.079125441722708,8
hobby_level3_dial7,5,4.867814618907293,4
hobby_level3_dial7,6,6.006042908841992,8
food_level2_dial8,1,6.864965562346033,8
food_level2_dial8,2,5.325035845746986,9
food_level2_dial8,3,4.955521397419956,10
food_level2_dial8,4,5.600092133040819,10
food_level2_dial8,5,6.844904928676996,9
food_level2_dial8,6,7.097600087578197,12
top25_dial27,1,4.932319285150602,7
top25_dial27,2,6.570114744193087,7
top25_dial27,3,5.640383986240425,6
top25_dial27,4,5.346369023745052,6
top25_dial27,5,3.8028611335940607,7
top25_dial27,6,3.631739437520956,11
food_level2_dial9,1,7.107686952147114,4
food_level2_dial9,2,6.154599800061273,27
food_level2_dial9,3,6.170047062135683,7
food_level2_dial9,4,3.921597192811701,6
food_level2_dial9,5,3.031753419370875,8
food_level2_dial9,6,2.2414812224482166,6
hobby_level2_dial24,1,4.635105729110563,4
hobby_level2_dial24,2,3.332833449252468,7
hobby_level2_dial24,3,5.136345509518462,8
hobby_level2_dial24,4,8.17853139569597,4
hobby_level2_dial24,5,3.9882174701341184,11
hobby_level2_dial24,6,3.5306885521873332,5
hobby_level2_dial24,7,3.6092617890725704,10
hobby_level1_dial3,1,2.723246087353321,6
hobby_level1_dial3,2,3.65785063966558,5
hobby_level1_dial3,3,7.07799357705253,8
hobby_level1_dial3,4,6.994571929005903,10
hobby_level1_dial3,5,5.308103937923469,9
hobby_level1_dial3,6,5.738459245613483,4
food_level1_dial2,1,5.654951938259759,6
food_level1_dial2,2,9.1414766049994,5
food_level1_dial2,3,8.990871222362033,4
food_level1_dial2,4,6.926487506960003,5
food_level1_dial2,5,3.8046179153126696,10
food_level1_dial2,6,6.546499926086054,10
food_level1_dial2,7,6.176800281250857,8
food_level2_dial19,1,7.349768151051275,9
food_level2_dial19,2,7.0145031798497435,9
food_level2_dial19,3,9.03284351013004,5
food_level2_dial19,4,9.73865863816582,9
food_level2_dial19,5,9.955947719620502,6
food_level2_dial19,6,4.374297079599828,7
hobby_level2_dial25,1,3.786942829917371,7
hobby_level2_dial25,2,4.298460855541275,8
hobby_level2_dial25,3,4.398470459206325,8
hobby_level2_dial25,4,5.299380252267839,7
hobby_level2_dial25,5,5.294314585869313,7
hobby_level2_dial25,6,8.170615132493772,6
hobby_level3_dial18,1,7.575910720343997,6
hobby_level3_dial18,2,7.083884754216527,6
hobby_level3_dial18,3,7.807251664241343,7
hobby_level3_dial18,4,2.8917705902916637,8
hobby_level3_dial18,5,6.847941785709169,7
hobby_level3_dial18,6,6.868828557556243,6
food_level3_dial37,1,4.377396353801631,8
food_level3_dial37,2,5.412114229805481,9
food_level3_dial37,3,6.627124183965488,9
food_level3_dial37,4,6.892165610634106,5
food_level3_dial37,5,7.155030375141828,6
food_level3_dial37,6,3.0361480498034084,8
hobby_level3_dial8,1,5.329309390070238,5
hobby_level3_dial8,2,6.565475568732357,8
hobby_level3_dial8,3,4.473163481354301,10
hobby_level3_dial8,4,7.512714298164052,3
hobby_level3_dial8,5,6.2159429975526574,5
hobby_level3_dial8,6,5.564106465382014,6
food_level3_dial38,1,6.774128514321862,7
food_level3_dial38,2,7.307835234796637,5
food_level3_dial38,3,3.8993902520789527,8
food_level3_dial38,4,8.444216097060941,5
food_level3_dial38,5,3.509883033832066,3
food_level3_dial38,6,3.9426029528802466,6
top25_dial56,1,4.473170691279615,6
top25_dial56,2,2.1885422525404823,5
top25_dial56,3,6.559357074632324,6
top25_dial56,4,4.134444949724055,6
top25_dial56,5,10.51632569057505,6
top25_dial56,6,3.5665976297788395,7
top25_dial28,1,7.432761884609867,5
top25_dial28,2,5.44487835478226,8
top25_dial28,3,4.182521719764418,9
top25_dial28,4,4.796392319357516,6
top25_dial28,5,5.131361970889769,10
top25_dial28,6,4.191139494968636,7
top25_dial28,7,5.409971003425051,10
hobby_level1_dial4,1,3.7404221294265,5
hobby_level1_dial4,2,5.679655818143357,6
hobby_level1_dial4,3,6.888749185003449,6
hobby_level1_dial4,4,5.115828838279446,6
hobby_level1_dial4,5,6.466871049788501,4
hobby_level1_dial4,6,5.834051216883628,5
hobby_level1_dial4,7,2.3048733460438773,5
hobby_level3_dial9,1,4.964106168855947,10
hobby_level3_dial9,2,3.8750797159281376,10
hobby_level3_dial9,3,5.178922874034362,8
hobby_level3_dial19,1,0.0,2
hobby_level3_dial19,2,4.378619625240423,6
hobby_level3_dial19,3,5.490527516749072,3
hobby_level3_dial19,4,5.51050157759425,7
hobby_level3_dial19,5,6.222935709194478,3
hobby_level3_dial19,6,4.690669513228475,9
hobby_level3_dial19,7,2.399911745708279,7
hobby_level2_dial26,1,5.896274628684622,6
hobby_level2_dial26,2,5.158897830666031,7
hobby_level2_dial26,3,3.889690204331462,8
hobby_level2_dial26,4,4.591338820681474,7
hobby_level2_dial26,5,6.949067760544032,6
hobby_level2_dial26,6,7.651247647786214,12
food_level2_dial2,1,5.2852785376057385,7
food_level2_dial2,2,3.750733498820697,5
food_level2_dial2,3,5.615164970225132,5
food_level2_dial2,4,4.614195392631811,4
food_level2_dial2,5,6.669351780537076,4
food_level2_dial2,6,6.663604695111103,9
hobby_level2_dial27,1,3.7117007511561044,7
hobby_level2_dial27,2,2.870594331556727,6
hobby_level2_dial27,3,2.5069518994393105,7
hobby_level2_dial27,4,5.303074266791316,8
hobby_level2_dial27,5,6.317433602719966,7
hobby_level2_dial27,6,7.41663431399004,3
food_level1_dial20,1,5.722092412016005,7
food_level1_dial20,2,4.7885434182522015,7
food_level1_dial20,3,6.2063039164297535,6
food_level1_dial20,4,4.118917755128034,7
food_level1_dial20,5,7.973791882936953,7
food_level1_dial20,6,6.552886965626162,6
hobby_level3_dial2,1,4.998989511099659,5
hobby_level3_dial2,2,4.506417759179102,4
hobby_level3_dial2,3,5.7298328471403535,8
hobby_level3_dial2,4,3.859253311091277,5
hobby_level3_dial2,5,6.50695362996033,11
hobby_level3_dial2,6,5.114124658259567,9
food_level2_dial20,1,6.082457927617846,7
food_level2_dial20,2,6.390061819605431,7
food_level2_dial20,3,6.063124666048327,6
top25_dial29,1,2.185435017101277,6
top25_dial29,2,5.501705051381558,4
top25_dial29,3,5.9090844256317885,9
top25_dial29,4,5.591903373831727,5
top25_dial29,5,4.094075652586721,8
top25_dial29,6,4.574286272482149,10
food_level3_dial1,1,6.396951055171657,5
food_level3_dial1,2,3.3466776242768175,8
food_level3_dial1,3,7.846101499563994,6
food_level3_dial1,4,6.479477022783887,5
food_level3_dial1,5,10.712912636067557,4
food_level3_dial1,6,8.241164650167654,8
hobby_level3_dial20,1,5.4526212048186915,6
hobby_level3_dial20,2,3.7184924820134295,9
hobby_level3_dial20,3,6.947306303518386,5
hobby_level3_dial20,4,8.290793304306188,4
hobby_level3_dial20,5,2.5825794779393467,7
hobby_level3_dial20,6,6.028233623956534,7
top25_dial57,1,6.886150501538478,6
top25_dial57,2,7.218589319469679,4
top25_dial57,3,4.718966326731851,4
top25_dial57,4,3.5613665091962927,4
top25_dial57,5,3.82119652689074,6
top25_dial57,6,6.768328842300827,8
food_level1_dial21,1,5.186344209321677,4
food_level1_dial21,2,3.960740649154034,7
food_level1_dial21,3,8.696510059531105,4
food_level1_dial21,4,7.125418835457727,7
food_level1_dial21,5,4.236574805663111,7
food_level1_dial21,6,2.2462392567873084,7
hobby_level2_dial28,1,7.626259271439406,5
hobby_level2_dial28,2,7.2989292874729745,9
hobby_level2_dial28,3,6.814647936389334,9
hobby_level2_dial28,4,5.1147980131866415,8
hobby_level2_dial28,5,5.6767792368654355,8
hobby_level2_dial28,6,6.222259546291829,7
top25_dial3,1,4.162107384443396,7
top25_dial3,2,3.916816826059065,7
top25_dial3,3,5.481063371978816,8
top25_dial3,4,3.7373587415567036,10
top25_dial3,5,4.236681610860597,8
top25_dial3,6,3.8383598841987587,7
top25_dial3,7,4.566724749055346,8
food_level3_dial4,1,6.831511713667375,8
food_level3_dial4,2,3.0114290067721026,6
food_level3_dial4,3,4.616116980621088,7
food_level3_dial4,4,6.066616170009415,3
food_level3_dial4,5,4.9427466243437,4
food_level3_dial4,6,5.609452234819291,6
top25_dial1,1,3.8568242796421712,10
top25_dial1,2,4.376619309787682,7
top25_dial1,3,3.7584412745131037,12
top25_dial1,4,8.531352055777091,8
top25_dial1,5,4.567889383432228,11
top25_dial1,6,3.791902195273186,6
food_level2_dial21,1,7.03680401273671,6
food_level2_dial21,2,3.3966641038335204,4
food_level2_dial21,3,5.334669673267712,5
food_level2_dial21,4,5.619205029333933,6
food_level2_dial21,5,4.995766461054663,6
food_level2_dial21,6,5.173259431881651,10
hobby_level3_dial21,1,5.755345141084372,13
hobby_level3_dial21,2,4.485459305028337,6
hobby_level3_dial21,3,5.591946224843399,14
