conv_id,turn_id,simplified_clarity,num_terms
food_level1_dial13,2,9.611605978176078,6
food_level1_dial13,3,8.55279256898596,6
hobby_level3_dial37,1,10.587800647289878,9
hobby_level3_dial37,2,7.857035028820791,9
hobby_level3_dial37,3,8.879449777790523,8
hobby_level3_dial37,4,5.852397816938318,9
hobby_level3_dial37,5,7.626716053651387,7
hobby_level3_dial37,6,8.01081748924269,9
hobby_level3_dial10,1,7.2695472841386835,8
hobby_level3_dial10,2,7.611326609160853,11
hobby_level3_dial10,3,6.710702312089297,8
hobby_level3_dial10,4,10.018595733411068,6
food_level2_dial13,1,11.72121346704696,6
food_level2_dial13,2,5.72422226074414,6
food_level2_dial13,3,8.065320533685888,6
food_level2_dial13,4,5.680053544519701,10
food_level2_dial13,5,5.929036249068594,4
food_level2_dial13,6,6.255684710078407,9
food_level3_dial30,1,8.235478496837187,5
food_level3_dial30,2,7.1546669243198435,9
food_level3_dial30,3,8.622464209594671,6
food_level3_dial30,4,6.796688448646315,5
food_level3_dial30,5,8.412906327356643,8
food_level3_dial30,6,9.377321538475588,10
food_level3_dial30,7,7.290010096210496,11
food_level1_dial14,1,7.790282594521939,6
food_level1_dial14,2,11.476393065884102,4
food_level1_dial14,3,9.36094233454472,6
food_level1_dial14,4,9.186153026057712,3
food_level1_dial14,5,10.105139126956185,7
food_level1_dial14,6,11.420419478751416,4
hobby_level1_dial19,1,10.158696207098366,7
hobby_level1_dial19,2,7.71095102712398,10
hobby_level1_dial19,3,9.393578732030047,6
hobby_level1_dial19,4,7.483150338524168,11
hobby_level1_dial19,5,9.624186534048434,8
hobby_level1_dial19,6,7.51399065015972,10
top25_dial53,1,8.7890843906243,6
top25_dial53,2,7.624981948947718,6
top25_dial53,3,8.699444793019577,7
top25_dial53,4,8.655896322417462,6
top25_dial53,5,9.874436092558662,8
top25_dial53,6,9.849108705427351,5
food_level3_dial31,1,9.553370610404457,5
food_level3_dial31,2,8.32625525800944,9
food_level3_dial31,3,9.082540304222102,10
food_level3_dial31,4,10.142494852303955,5
food_level3_dial31,5,9.769193735596401,5
food_level3_dial31,6,9.241051548903132,8
hobby_level1_dial2,1,9.03405310544549,7
hobby_level1_dial2,2,6.5872393584319795,6
hobby_level1_dial2,3,7.486652557843109,6
hobby_level1_dial2,4,10.47226551093226,5
hobby_level1_dial2,5,5.234437281698307,8
hobby_level1_dial2,6,4.23807020049734,7
food_level2_dial14,1,9.720771587917755,5
food_level2_dial14,2,9.018140114615257,8
food_level2_dial14,3,12.008085412559286,4
food_level2_dial14,4,14.860776277076356,3
food_level2_dial14,5,7.255457808037908,3
food_level2_dial14,6,7.281457039708483,6
hobby_level3_dial38,1,8.346969117268664,7
hobby_level3_dial38,2,8.902296976502198,5
hobby_level3_dial38,3,6.942049260849055,7
hobby_level3_dial38,4,6.23953789530935,7
hobby_level3_dial38,5,7.491008888186346,7
hobby_level3_dial38,6,7.722854444588928,13
hobby_level2_dial23,1,7.302104087846519,5
hobby_level2_dial23,2,6.999851477027793,6
hobby_level2_dial23,3,8.499964353539186,4
hobby_level2_dial23,4,9.902398096649996,7
hobby_level2_dial23,5,7.764266741537538,10
hobby_level2_dial23,6,10.319037043282508,7
hobby_level3_dial11,1,10.563528131272271,4
hobby_level3_dial11,2,7.662071604536557,9
hobby_level3_dial11,3,8.103265589161118,6
hobby_level3_dial11,4,6.833866603155073,16
hobby_level3_dial11,5,11.174042326551895,5
hobby_level3_dial11,6,11.018761009241636,5
hobby_level3_dial11,7,5.871919788536385,8
food_level1_dial15,1,11.352618016760044,4
food_level1_dial15,2,6.61560555085307,5
food_level1_dial15,3,8.160190290682355,8
food_level1_dial15,4,8.891623955181267,5
food_level1_dial15,5,9.502540256755758,4
food_level1_dial15,6,7.364467393657296,8
food_level3_dial32,1,12.486430751226141,5
food_level3_dial32,2,12.257074249463415,5
food_level3_dial32,3,10.29009548619711,7
food_level3_dial32,4,15.806740604985784,4
food_level3_dial32,5,10.79378207956329,10
food_level3_dial32,6,9.648650377022284,7
top25_dial25,1,9.154138734071644,7
top25_dial25,2,7.979023059924881,5
top25_dial25,3,9.306096927125282,7
top25_dial25,4,7.6424667098906856,7
top25_dial25,5,9.381171540600397,7
top25_dial25,6,7.54243810624021,9
hobby_level3_dial4,1,7.6568153496074105,5
hobby_level3_dial4,2,10.58495355458891,4
hobby_level3_dial4,3,10.081777944353002,6
hobby_level1_dial20,1,14.246525103331503,4
hobby_level1_dial20,2,9.181156238072115,5
hobby_level1_dial20,3,6.265860530644768,7
hobby_level1_dial20,4,7.996097263268236,12
hobby_level1_dial20,5,9.589743176609804,7
hobby_level1_dial20,6,4.317992029174924,3
food_level2_dial15,1,9.46434981861001,6
food_level2_dial15,2,8.091271835092753,5
food_level2_dial15,3,7.321849767043825,5
food_level2_dial15,4,10.419612605299548,5
food_level2_dial15,5,7.0885711536424765,8
food_level2_dial15,6,8.942826673636823,5
food_level3_dial33,1,8.779337615716491,8
food_level3_dial33,2,7.079084592169515,7
food_level3_dial33,3,9.738007085144364,5
food_level3_dial33,4,8.352434783500946,9
hobby_level3_dial13,1,8.96819729403614,7
hobby_level3_dial13,2,6.606819548960964,17
hobby_level3_dial13,3,8.728694061743676,8
hobby_level3_dial13,4,4.8088419907631454,5
hobby_level3_dial13,5,4.924652232708027,6
hobby_level3_dial13,6,7.079249840497301,4
food_level1_dial16,1,9.790900685256348,7
food_level1_dial16,2,8.162351582838584,7
food_level1_dial16,3,5.2825622078794385,4
food_level1_dial16,4,7.595901675569462,5
food_level1_dial16,5,6.905536135138826,9
food_level1_dial16,6,10.915426952994583,5
food_level2_dial16,1,5.585541188320628,5
food_level2_dial16,2,6.972018400754109,7
food_level2_dial16,3,8.462556152596408,5
food_level2_dial16,4,6.626210802582941,4
food_level2_dial16,5,10.51354039520247,4
food_level2_dial16,6,5.193196942106349,11
hobby_level3_dial5,1,8.118455196175901,9
hobby_level3_dial5,2,7.992484083978251,6
hobby_level3_dial5,3,9.25665540453592,10
hobby_level3_dial5,4,9.567059709880809,6
hobby_level3_dial5,5,8.878074278237737,6
hobby_level3_dial5,6,6.493022908908572,7
food_level3_dial34,1,8.87106250585952,6
food_level3_dial34,2,11.35824564160204,6
food_level3_dial34,3,10.316105544382172,7
food_level3_dial34,4,8.55847751777128,6
food_level3_dial34,5,9.306672660430845,7
food_level3_dial34,6,12.309046809052075,4
food_level1_dial17,1,8.062215316800891,4
food_level1_dial17,2,7.680372531022548,4
food_level1_dial17,3,7.303911522554099,5
food_level1_dial17,4,9.538575739311625,3
food_level1_dial17,5,11.102993003845,7
food_level1_dial17,6,7.253244023394716,6
food_level2_dial17,1,7.805750761800229,7
food_level2_dial17,2,9.23657756444378,4
food_level2_dial17,3,10.693270323658817,5
food_level2_dial17,4,10.199993904183815,7
food_level2_dial17,5,8.725023104980247,5
food_level2_dial17,6,9.616982292783982,4
top25_dial54,1,7.028879150497569,7
top25_dial54,2,9.085844518198959,6
top25_dial54,3,7.682460153399323,6
top25_dial26,1,6.733531350573369,8
top25_dial26,2,7.175558001622205,10
top25_dial26,3,9.820265510483702,7
top25_dial26,4,11.532126931028763,3
top25_dial26,5,7.67574283712563,10
top25_dial26,6,7.327459006093824,7
food_level1_dial18,1,9.277648985363586,6
food_level1_dial18,2,9.686569456700596,7
food_level1_dial18,3,8.895140001503643,11
food_level1_dial18,4,7.388268173682544,8
food_level1_dial18,5,7.275215346564862,8
food_level1_dial18,6,8.726917362982553,7
hobby_level3_dial15,1,8.32936467202651,6
hobby_level3_dial15,2,10.060594796529662,8
hobby_level3_dial15,3,7.957164544406271,13
hobby_level3_dial15,4,6.5453772529705905,9
hobby_level3_dial15,5,8.9034607627327,8
hobby_level3_dial15,6,9.36243440986074,7
food_level2_dial6,1,8.855145856553472,5
food_level2_dial6,2,7.980962248249582,8
food_level2_dial6,3,6.993108187014635,7
food_level2_dial6,4,7.282563193490068,15
food_level2_dial6,5,9.78293310360434,6
food_level2_dial6,6,6.814198711544076,7
hobby_level1_dial21,1,7.156503623051997,9
hobby_level1_dial21,2,8.123347663723923,6
hobby_level1_dial21,3,12.093458508587243,4
hobby_level1_dial21,4,7.182386264420659,10
hobby_level1_dial21,5,7.184607462515292,5
hobby_level1_dial21,6,7.3020619565813,7
food_level3_dial35,1,3.9042146999229903,4
food_level3_dial35,2,5.914413596004782,4
food_level3_dial35,3,7.684661041313087,3
food_level3_dial35,4,7.920729915195208,6
food_level3_dial35,5,8.225663078106102,5
food_level3_dial35,6,7.118795436787398,9
hobby_level3_dial16,1,8.285292707228681,8
hobby_level3_dial16,2,7.794257119045209,7
hobby_level3_dial16,3,9.485959244762448,12
hobby_level3_dial16,4,7.433213873716404,7
hobby_level3_dial16,5,8.840326743982633,5
hobby_level3_dial16,6,8.599426754592391,7
hobby_level3_dial6,1,11.623044546861756,5
hobby_level3_dial6,2,9.683586479417645,8
hobby_level3_dial6,3,9.339351487600872,5
hobby_level3_dial6,4,10.915821206949452,5
hobby_level3_dial6,5,6.344088750187027,11
hobby_level3_dial6,6,9.83873315206182,6
food_level2_dial7,1,5.4785690535981315,13
food_level2_dial7,2,5.702245477332264,10
food_level2_dial7,3,6.310285802346225,6
food_level2_dial7,4,9.976736358811404,9
food_level2_dial7,5,9.806183244727942,5
food_level2_dial7,6,9.821440498142284,7
hobby_level1_dial22,1,8.114897415224277,4
hobby_level1_dial22,2,8.885024184971817,3
hobby_level1_dial22,3,10.344611847913319,8
hobby_level1_dial22,4,9.5691242014808,6
hobby_level1_dial22,5,7.698831748647738,8
hobby_level1_dial22,6,8.951149720670875,10
food_level1_dial19,1,12.377484030937024,7
food_level1_dial19,2,8.467800253590344,6
food_level1_dial19,3,7.997928670438804,14
food_level1_dial19,4,11.116434758295608,5
top25_dial55,1,11.113753325601813,4
top25_dial55,2,10.538692080320772,5
top25_dial55,3,6.699985632108251,5
top25_dial55,4,9.004909875644609,11
top25_dial55,5,5.933373574060062,5
top25_dial55,6,7.238329063997365,7
food_level3_dial36,1,6.241355412992509,6
food_level3_dial36,2,9.350677582107709,6
food_level3_dial36,3,9.512115800696652,6
food_level3_dial36,4,8.92146492795979,9
food_level3_dial36,5,7.703351980576772,5
food_level3_dial36,6,8.5713882134338,7
hobby_level3_dial17,1,8.26592517074341,8
hobby_level3_dial17,2,8.994550091814542,7
hobby_level3_dial17,3,10.022682297111244,11
hobby_level3_dial17,4,6.539018324168649,9
hobby_level3_dial17,5,9.165222236863125,8
hobby_level3_dial17,6,7.467522097734669,4
hobby_level1_dial23,1,8.675495379693507,5
hobby_level1_dial23,2,5.303255960106924,8
hobby_level1_dial23,3,7.11224273429297,7
hobby_level1_dial23,4,8.082407045281936,6
hobby_level1_dial23,5,6.185504315874466,5
hobby_level1_dial23,6,9.411760515641491,6
hobby_level3_dial7,1,6.384674043413739,4
hobby_level3_dial7,2,7.997743743921253,3
hobby_level3_dial7,3,10.204034115584278,4
hobby_level3_dial7,4,8.476666196724622,8
hobby_level3_dial7,5,8.955471762598343,4
hobby_level3_dial7,6,9.34786280521434,8
food_level2_dial8,1,10.425865275715617,8
food_level2_dial8,2,8.478328943396594,9
food_level2_dial8,3,7.736901429901186,10
food_level2_dial8,4,8.648057967477085,10
food_level2_dial8,5,10.039002267011693,9
food_level2_dial8,6,9.995875008318237,12
top25_dial27,1,8.084632084275523,7
top25_dial27,2,10.136053525902788,7
top25_dial27,3,9.33950123149629,6
top25_dial27,4,9.027459826664877,6
top25_dial27,5,6.640480665141855,7
top25_dial27,6,6.202215163790708,11
food_level2_dial9,1,11.270685820998077,4
food_level2_dial9,2,8.779602659842675,27
food_level2_dial9,3,9.759189077692236,7
food_level2_dial9,4,6.758531229181079,6
food_level2_dial9,5,6.209736427907453,8
food_level2_dial9,6,5.1508637656255285,6
hobby_level2_dial24,1,8.602144600085545,4
hobby_level2_dial24,2,5.779696716494585,7
hobby_level2_dial24,3,8.46233704962672,8
hobby_level2_dial24,4,12.44038095372892,4
hobby_level2_dial24,5,7.009502930956809,11
hobby_level2_dial24,6,6.554323351462839,5
hobby_level2_dial24,7,6.682386481048436,10
hobby_level1_dial3,1,5.5816079413249415,6
hobby_level1_dial3,2,7.423798652020677,5
hobby_level1_dial3,3,10.453754516167734,8
hobby_level1_dial3,4,10.258940019576427,10
hobby_level1_dial3,5,8.558654534951463,9
hobby_level1_dial3,6,9.757620563097397,4
food_level1_dial2,1,9.230679968776098,6
food_level1_dial2,2,12.990733799459033,5
food_level1_dial2,3,13.157400427862722,4
food_level1_dial2,4,9.293541678972543,5
food_level1_dial2,5,6.801276043031654,10
food_level1_dial2,6,9.61169941920662,10
food_level1_dial2,7,9.646481598455969,8
food_level2_dial19,1,10.772417248414534,9
food_level2_dial19,2,10.221777005483439,9
food_level2_dial19,3,13.143281420626327,5
food_level2_dial19,4,13.337655450110336,9
food_level2_dial19,5,13.929847383887523,6
food_level2_dial19,6,7.69437427798011,7
hobby_level2_dial25,1,6.406510745041963,7
hobby_level2_dial25,2,7.557843526976694,8
hobby_level2_dial25,3,7.500375122776102,8
hobby_level2_dial25,4,8.852232124095519,7
hobby_level2_dial25,5,8.55221203704647,7
hobby_level2_dial25,6,11.643941779033874,6
hobby_level3_dial18,1,11.261490963245372,6
hobby_level3_dial18,2,10.936684015108167,6
hobby_level3_dial18,3,11.388177406782134,7
hobby_level3_dial18,4,6.288492193755356,8
hobby_level3_dial18,5,10.308883431944231,7
hobby_level3_dial18,6,10.622826399441049,6
food_level3_dial37,1,7.72367718539384,8
food_level3_dial37,2,8.732440013518293,9
food_level3_dial37,3,9.896129461278559,9
food_level3_dial37,4,11.043716411409811,5
food_level3_dial37,5,10.968424561321388,6
food_level3_dial37,6,6.3382347026237085,8
hobby_level3_dial8,1,9.10020197040157,5
hobby_level3_dial8,2,9.831641670837984,8
hobby_level3_dial8,3,7.459038960007683,10
hobby_level3_dial8,4,11.914927960747944,3
hobby_level3_dial8,5,10.000751868967399,5
hobby_level3_dial8,6,9.165514276961062,6
food_level3_dial38,1,10.334477895233753,7
food_level3_dial38,2,11.168780415954078,5
food_level3_dial38,3,7.164156070438757,8
food_level3_dial38,4,12.490782778819097,5
food_level3_dial38,5,6.47243777601229,3
food_level3_dial38,6,7.686553908524524,6
top25_dial56,1,8.188282951782794,6
top25_dial56,2,5.625983385953063,5
top25_dial56,3,10.278674306736407,6
top25_dial56,4,7.702240050569802,6
top25_dial56,5,14.156357756907713,6
top25_dial56,6,7.0469946880671115,7
top25_dial28,1,11.041166737812615,5
top25_dial28,2,8.70319935122455,8
top25_dial28,3,6.821054324979856,9
top25_dial28,4,8.29156534625675,6
top25_dial28,5,8.204971190217321,10
top25_dial28,6,7.627644529685897,7
top25_dial28,7,8.547206995711386,10
hobby_level1_dial4,1,7.451045983774353,5
hobby_level1_dial4,2,9.262902441236053,6
hobby_level1_dial4,3,10.443603581209706,6
hobby_level1_dial4,4,8.665608288545586,6
hobby_level1_dial4,5,10.650869571482867,4
hobby_level1_dial4,6,9.800097453296855,5
hobby_level1_dial4,7,5.310255380285394,5
hobby_level3_dial9,1,7.9963373595690594,10
hobby_level3_dial9,2,6.568212276142445,10
hobby_level3_dial9,3,8.593702399830509,8
hobby_level3_dial19,1,0.0,2
hobby_level3_dial19,2,6.7486152122852054,6
hobby_level3_dial19,3,8.601839478993737,3
hobby_level3_dial19,4,8.664543342912312,7
hobby_level3_dial19,5,9.334247671439144,3
hobby_level3_dial19,6,8.001255242240035,9
hobby_level3_dial19,7,5.336605779851112,7
hobby_level2_dial26,1,9.62000424980032,6
hobby_level2_dial26,2,8.687412532438865,7
hobby_level2_dial26,3,6.397614716295517,8
hobby_level2_dial26,4,7.969268214512877,7
hobby_level2_dial26,5,10.595173826650843,6
hobby_level2_dial26,6,10.397094491366751,12
food_level2_dial2,1,8.85145807852203,7
food_level2_dial2,2,6.732458230894841,5
food_level2_dial2,3,9.469889222683175,5
food_level2_dial2,4,7.6019407593138295,4
food_level2_dial2,5,8.839228346934172,4
food_level2_dial2,6,9.999535525910133,9
hobby_level2_dial27,1,6.669372868766737,7
hobby_level2_dial27,2,6.015382316523946,6
hobby_level2_dial27,3,4.880293882003432,7
hobby_level2_dial27,4,8.252359486228473,8
hobby_level2_dial27,5,9.83673842622486,7
hobby_level2_dial27,6,11.851615689757512,3
food_level1_dial20,1,9.171544704866623,7
food_level1_dial20,2,8.166872777594953,7
food_level1_dial20,3,9.776099300822946,6
food_level1_dial20,4,6.996708812141928,7
food_level1_dial20,5,11.44167787881977,7
food_level1_dial20,6,10.119296109572511,6
hobby_level3_dial2,1,8.594460097832087,5
hobby_level3_dial2,2,7.990993276785127,4
hobby_level3_dial2,3,9.145915865382802,8
hobby_level3_dial2,4,7.669901174705425,5
hobby_level3_dial2,5,9.346380129675795,11
hobby_level3_dial2,6,8.203807693627008,9
food_level2_dial20,1,9.614643731665563,7
food_level2_dial20,2,9.283238120274744,7
food_level2_dial20,3,9.665192753103742,6
top25_dial29,1,5.457519277007115,6
top25_dial29,2,9.423308633631251,4
top25_dial29,3,9.164309994057168,9
top25_dial29,4,9.271037296947613,5
top25_dial29,5,7.246525574202333,8
top25_dial29,6,7.509172394762724,10
food_level3_dial1,1,10.398741532596297,5
food_level3_dial1,2,6.68651593938659,8
food_level3_dial1,3,11.073132236459056,6
food_level3_dial1,4,10.296546113096037,5
food_level3_dial1,5,15.035822696509761,4
food_level3_dial1,6,11.732221304327709,8
hobby_level3_dial20,1,9.231253956791852,6
hobby_level3_dial20,2,6.446720676665812,9
hobby_level3_dial20,3,10.834464237311112,5
hobby_level3_dial20,4,12.548592470203785,4
hobby_level3_dial20,5,5.896709156984834,7
hobby_level3_dial20,6,9.545146334766084,7
top25_dial57,1,10.366862249132934,6
top25_dial57,2,11.236968222642439,4
top25_dial57,3,8.718924510455352,4
top25_dial57,4,7.331721973002156,4
top25_dial57,5,7.104707635739445,6
top25_dial57,6,10.151639044835616,8
food_level1_dial21,1,8.158025867637134,4
food_level1_dial21,2,6.979677731058171,7
food_level1_dial21,3,12.515440742338463,4
food_level1_dial21,4,10.686967939545744,7
food_level1_dial21,5,7.62214906704631,7
food_level1_dial21,6,5.580385648434396,7
hobby_level2_dial28,1,11.484322080070744,5
hobby_level2_dial28,2,10.521189986549457,9
hobby_level2_dial28,3,10.00723590918928,9
hobby_level2_dial28,4,8.555587334197003,8
hobby_level2_dial28,5,9.228970678772043,8
hobby_level2_dial28,6,9.737039955425335,7
top25_dial3,1,7.769143582637916,7
top25_dial3,2,7.576560047168971,7
top25_dial3,3,8.879679601503481,8
top25_dial3,4,6.725394857380409,10
top25_dial3,5,7.520769423181974,8
top25_dial3,6,6.753114122350093,7
top25_dial3,7,7.760948155716178,8
food_level3_dial4,1,10.138972132240305,8
food_level3_dial4,2,6.008759440490411,6
food_level3_dial4,3,7.575341923776776,7
food_level3_dial4,4,10.44328262267339,3
food_level3_dial4,5,7.94949480754596,4
food_level3_dial4,6,8.755806216685045,6
top25_dial1,1,6.812576466384951,10
top25_dial1,2,7.486892953680268,7
top25_dial1,3,6.273975533459716,12
top25_dial1,4,11.681100449021313,8
top25_dial1,5,7.553296137740513,11
top25_dial1,6,7.361815414794716,6
food_level2_dial21,1,10.76661151817908,6
food_level2_dial21,2,6.369245666048604,4
food_level2_dial21,3,9.237626291586762,5
food_level2_dial21,4,9.161295856998148,6
food_level2_dial21,5,8.60014313206979,6
food_level2_dial21,6,8.289056018812119,10
hobby_level3_dial21,1,8.83253397670271,13
hobby_level3_dial21,2,7.5709675538410846,6
hobby_level3_dial21,3,8.235090843224217,14
hobby_level3_dial21,4,9.712891724974485,6
hobby_level3_dial21,5,8.383390024886598,8
hobby_level3_dial21,6,7.233529880752889,9
hobby_level1_dial6,1,9.493488691455982,8
