label,Clarity,NQC,RoBERTa,SMV,WIG,nSigma,ENet,L1,L2,LogReg
0,1.452170968986109,0.0570073155455213,0.3107232451438904,0.4686942232847078,0.9328521537780772,0.2420470572235665,0.5796806852765727,0.5802001041471969,0.5792850610789799,0.5823372605242252
0,2.7109694264911437,0.1278088233182145,-0.32568293809890747,2.787275718189999,2.225410041809082,0.5902622000211006,0.40963996723957014,0.40940929658671693,0.40988330267349204,0.4093495413527781
0,2.1868170191375014,0.0885373337637185,-0.7762402296066284,1.6766264449270976,1.845599994659424,0.3737898746763902,0.27123033862782836,0.2704184628856646,0.2721626837749752,0.2678496482706848
1,1.6162138406816091,0.0398158049426721,0.6930336356163025,0.2742979168468514,0.792565937042236,0.1851681387438357,0.6786264796246453,0.6793377749731665,0.6780030983054774,0.6815210768849455
1,1.3599623388751532,0.0826028298875227,-0.06411890685558319,0.4150554961092119,0.8465966987609863,0.227776067692924,0.46825025491499794,0.46882376106726686,0.4677295557707027,0.46946777418691754
0,1.691475632779347,0.0964366056533222,0.4329487383365631,0.9773577872142356,1.3820600509643557,0.3495278578336488,0.6168517213155089,0.6167276582257749,0.6167152116895261,0.6161148965980902
0,2.9854699454772318,0.1460389487426898,-0.8638526201248169,4.351019044819047,3.2387200736999517,0.6953032148174274,0.26387065713598895,0.26240862173334856,0.2652972544736207,0.2585494928451274
0,1.9155161257400188,0.0668175440200735,0.02795807458460331,0.8347022136649774,1.2312383842468255,0.2889121343358525,0.49323550866469534,0.49333930552479827,0.49324328876126333,0.49367894043910376
1,1.8441544160896328,0.0932256007576129,0.04258725792169571,1.7994240061632565,2.051956539154053,0.4742657491010784,0.5087736416514395,0.5075116139332885,0.5098903639099629,0.5059338240118108
0,1.5801378288478896,0.0833666158881482,0.32938987016677856,0.984939387880114,1.2792061042785643,0.3308137085497775,0.5893274200401527,0.5894690661390914,0.589112234572249,0.5902972309413719
1,1.0690731866680256,0.0461579537903154,0.2828071713447571,0.2264572997815081,0.6981641387939453,0.1434818011207845,0.5653418677301678,0.565991073078743,0.5648677039111617,0.5678132761647108
1,1.5455503724734427,0.0719662545460107,-0.5595765709877014,0.5225174260947987,0.9513960456848152,0.2409512228404557,0.328057250446106,0.32835394338806273,0.32803121155118836,0.3289287431985918
1,1.8095362807190885,0.0988181795036293,0.2453625202178955,1.215939226028297,1.5698899459838862,0.3675654478424061,0.5611377368158851,0.5606546368223905,0.5613613673816658,0.5589050944266374
1,1.7178357201697532,0.1066314046452386,0.5331013202667236,1.6541478836845744,2.072179985046387,0.4067121689456284,0.6380626711069532,0.6365091706300371,0.6390597110586514,0.6317353214081518
0,1.5514655741565029,0.0743970108308792,-0.45910507440567017,0.6088022985599101,1.0995960426330569,0.2352565907800382,0.35046689746146614,0.35037282418771154,0.35070931976677533,0.34939627375333143
0,2.4242760652832014,0.1113280667634245,-0.23954710364341736,2.948936497972803,2.2506559562683117,0.4433912116083495,0.41552244960078566,0.4148483321890804,0.4161364606592366,0.41156247922416705
0,4.001918908511692,0.0958320024335264,-0.4941698908805847,1.5296757967692975,1.7425500488281245,0.4372750559958367,0.3375437846872363,0.33765091698540145,0.3375399195800998,0.33562487157907916
1,1.409075338584035,0.0732885126946189,-0.11706075817346573,0.6173055606554821,1.1659899902343749,0.2368938313513388,0.4469312928895253,0.44663077980932747,0.4472399823765849,0.4452378953607754
1,1.343208283537895,0.0645536470558439,-0.016245748847723007,0.4104260486551994,0.9446024322509768,0.2421410594364955,0.48351288973125506,0.48381235014441143,0.4833651302752335,0.4851459373958142
0,2.481466389497228,0.1071040679030364,0.3101159632205963,1.1776135818462774,1.240143947601319,0.3836687343670118,0.5843621379671126,0.5852987161539456,0.583309372694141,0.5864733317168257
0,1.215107172935083,0.0520211653294401,0.4058067202568054,0.2441289917591394,0.7274160194396972,0.1646980374163374,0.6015599208849758,0.6022457820380384,0.6009679778714555,0.6039788898723101
0,3.605158524855139,0.1176319263379575,0.05720837041735649,1.3454213919271731,0.989392108917237,0.3463221626335447,0.501211744655516,0.503490087246584,0.4989792189187711,0.5049663302534577
0,1.4827497916567898,0.0627222204013586,-0.28201478719711304,0.4088290325825749,1.0043260574340815,0.2260611180031229,0.40096473756467993,0.400988905604555,0.4011321074489925,0.4010350083199139
1,1.4081861481209028,0.0639505414925219,-0.475604385137558,0.6573336014067048,1.3048520278930658,0.2866473446167574,0.3505806655598725,0.3499780848444796,0.3513775109486723,0.34939839738458534
0,1.553010293995387,0.0656067208414865,-0.12425879389047623,0.7844330751716861,1.3335140419006353,0.2800773241752509,0.4473520841380978,0.44683997932595126,0.4479415190545347,0.44593615116353624
0,1.5511998546572956,0.0840569530279722,-0.5752567648887634,0.7874901184282291,1.4391600990295417,0.3137455414878889,0.3229867687270769,0.32218286788435413,0.32383780235114396,0.3200783949858668
0,1.741561882893438,0.0888121689948348,0.3288634419441223,0.8194523097587016,1.1570740318298345,0.2862607744275666,0.5827900425021538,0.5830910888251744,0.5823390712956205,0.5828268926340946
1,1.3347045975458052,0.0633914341621211,0.3246181011199951,0.3279112280427088,0.8734606361389166,0.2024571646184412,0.5789006983668343,0.5793006548768611,0.57850592803353,0.5800527912359033
0,2.659464475050357,0.0918420981910488,-0.5899838209152222,1.4506358749215955,1.541013050079345,0.4258279985689051,0.32630292059104465,0.3264865488993668,0.3263641829405417,0.327075955448854
0,1.4125817318223672,0.0503995272321689,0.5595104098320007,0.4813311539140744,1.0226239776611334,0.1734450838727626,0.6377921047275802,0.6378368000796845,0.6376884082932078,0.6373981329867698
0,2.0999576274824863,0.103170067603829,0.4801633358001709,1.9091281624735477,2.09423002243042,0.4885089766925408,0.6334469798579213,0.6324504838769974,0.6341005477941735,0.6305912208165195
0,1.5527631631796706,0.0678237843826752,0.20926952362060547,0.497127745269307,0.914044075012208,0.2125874676177286,0.544482615409654,0.5450095475552057,0.5439983872591511,0.5456188762008303
0,2.0771418852720998,0.0693344211743197,-0.7321493029594421,1.3029730132593,1.629257774353028,0.276849185240257,0.2742858234056154,0.2735116025079404,0.2752248017282088,0.2705577015633103
1,1.7570892697589244,0.100099289334182,-0.3639434278011322,1.8725052219091936,2.1550320816040043,0.3950216472875457,0.3764399753989169,0.37460987634448706,0.37805707914330366,0.3692480880625458
1,1.5049889811582025,0.0486411838130946,0.36374226212501526,0.4107754754606179,0.9351338958740236,0.1850169981967012,0.5858608071217901,0.5861707713709129,0.5856289215274737,0.5868096027128437
1,3.5585741405295264,0.1375701196418752,-0.06327778846025467,2.144565444657752,1.5706740760803215,0.5177554254493322,0.48046500630018124,0.48200384720473877,0.4789195018561162,0.4836583411484244
0,2.221960193994408,0.119421700192738,-0.6567267179489136,1.6135485318028422,1.655998191833496,0.3666911202227794,0.30086027729355147,0.30048202059948886,0.3011794197344777,0.2973423936312764
1,1.6723660018946478,0.0864457921748194,-0.39921051263809204,1.0656090664944913,1.768276157379151,0.3649673044422081,0.36959014087382724,0.3681418937734031,0.37094531143589626,0.36466442733036625
1,1.1962078919141337,0.0608835683743559,0.5991882681846619,0.3833515093702708,0.9229640769958488,0.2189039485054663,0.6581367304688758,0.6584608143219229,0.6577538359196361,0.6596504930865191
1,1.2175047362030442,0.0607435022357412,-0.2410486489534378,0.2736450006476897,0.7656080436706546,0.1743702958418248,0.4126832994502647,0.41315195653762926,0.4124564012691991,0.41406099724269296
1,1.802583594202044,0.0845571745338639,0.04569239914417267,1.8363406175548356,2.212112293243408,0.4285254505341351,0.4992913727952594,0.49734001048690707,0.5010065534291737,0.4932049794196469
1,1.9787656677183123,0.097206183020387,-0.6975945234298706,2.4209661899723365,2.566505947113037,0.4920331482707579,0.2938022417876082,0.29172994620880793,0.29582939275306797,0.2871449282537685
1,1.1406818519054955,0.0523791086545738,0.20561566948890686,0.1736473580793084,0.6147801399230955,0.1473292902308076,0.544247710289436,0.5451557284936973,0.5435361034832444,0.5473691394997646
0,2.452546865166831,0.0940053853806273,0.08471006155014038,1.8719901880713143,1.929398078918456,0.4125299094469409,0.509528230812669,0.5088214053268142,0.510082496909804,0.5062102081588561
0,2.1229619018289747,0.0921061146455543,0.1500472128391266,0.8174300799313841,1.1337961006164543,0.3013727997627198,0.5300029055826362,0.5305390854270745,0.5293874214337684,0.5304235967844025
1,1.7978045338501196,0.0833164181737613,0.6445217728614807,0.7114369881879682,1.3286299896240228,0.2982107032343004,0.6668021941033826,0.6665443739513747,0.6667505296981133,0.6651061055501258
1,2.573861469141109,0.2091983805038829,-0.2057853490114212,10.39533541135651,4.441058368682863,0.7272362186974454,0.4426109998131238,0.44301901735399174,0.4422713805046701,0.43914666928515655
1,3.0983927002285028,0.1977868794950291,-0.6840140223503113,6.7602913564368565,3.478484134674072,0.939097708349474,0.3427485052633127,0.34337679492767115,0.3423889089225943,0.34672473693977024
0,1.5070310809747438,0.0859561962830564,-0.8303695917129517,0.7790847094156973,1.241422672271728,0.3336132725639282,0.2676199422894737,0.26744397027735045,0.2680237242854432,0.2676197165344467
1,1.25355194129077,0.066042351680967,0.18875063955783844,0.2192365513322223,0.6669278621673584,0.16554325391428,0.5389717979142824,0.539817519245102,0.5382110084334656,0.541145227435974
0,1.3102560751379162,0.0526411503474155,-1.0539484024047852,0.2540505493195242,0.6808399772644051,0.178203026531371,0.21355890605286545,0.21399547003591785,0.21357572814073267,0.21543988083817386
0,1.507280692722687,0.0667733184808861,-0.14939478039741516,0.3116301378897362,0.7556241130828858,0.1973670875202271,0.440222999791194,0.4409673047637871,0.4396909583792352,0.44225491293719993
1,1.8826828822068529,0.0841590218249672,-0.20301973819732666,0.814683329116489,1.33802806854248,0.2605576278414702,0.41716806876904755,0.41668909168058055,0.41756586548900076,0.4136450705674005
1,1.5095387953806851,0.0801471898685665,0.6629646420478821,0.7650452315320945,1.3134099960327144,0.3092420636677873,0.6763006616632959,0.6760927216134524,0.6762586581800153,0.6756857898708071
0,2.0769443802491776,0.0900427956777979,0.378408819437027,0.9959835848398744,1.591330013275146,0.3326632573038177,0.5906605044364915,0.5899055136693223,0.5910671584918802,0.5866558330801431
1,1.8068506349922968,0.0580381053882618,-0.09881187975406647,0.874777394195791,1.3206101799011236,0.2594042574521313,0.45066860286026944,0.45034597477322424,0.45113186218784285,0.4494871330336572
0,1.519362963050436,0.057443675001516,0.6941078305244446,0.6338234043196436,1.2167321586608886,0.2814745557594069,0.6835552121558817,0.6834922370964536,0.6835285262649711,0.6842750589172711
1,2.332134112595611,0.1369840922009194,-0.15570160746574402,3.62111699771042,2.814588279724122,0.6727849765815245,0.463410394232217,0.46211816171985304,0.46452626393241186,0.4604064525990889
0,2.482296176133709,0.1134452724084126,-0.14831440150737762,3.1268144270749985,1.955435981750489,0.5591792581163038,0.4684843419211552,0.469470611202927,0.4678095713411177,0.473568217388029
0,2.1815093221936417,0.0814284820488486,-0.3821856379508972,0.7634283878710794,1.1331880760192876,0.2763020788685961,0.37167306351748647,0.37197266863977185,0.3715199530218239,0.3714149017064537
0,1.8900011589934853,0.0647150954044423,-0.10485849529504776,1.116597068666478,1.5670021629333502,0.3186044952982071,0.45169619631179586,0.45096517187438573,0.45249900668154314,0.4495205364535155
0,1.373799747901558,0.05274138907185,0.2614721655845642,0.4835387072603112,1.0282521438598626,0.219895135748909,0.5605048644216539,0.5606019617584879,0.5604951192121238,0.5613731387686245
0,1.6616624517132823,0.0936221100948501,0.1916428804397583,0.9168091154595288,1.4539500617980956,0.3385279005228979,0.5440646523366341,0.5435147175942339,0.5443701827099714,0.54167506672732
0,2.923226390563392,0.2158037180540516,-0.537842869758606,9.002092048904885,4.32509401321411,0.7493248197000208,0.34489836574685107,0.34436952115829167,0.34529161569462624,0.3383129606190906
0,1.640372841491801,0.0935806742584044,-0.5348151922225952,0.927649726138304,1.4257881355285644,0.3210485816712867,0.3342007833827639,0.33360708585845467,0.3348057616590819,0.3315214624129752
0,1.7385099688562538,0.0618936692124593,0.3657323122024536,0.6078046807631722,1.1145499229431155,0.2756366904013261,0.5937339642217274,0.5939751426703194,0.5935212431414129,0.5950887136406896
1,1.7022678589049067,0.1222635016460322,0.26295775175094604,1.614961372670911,1.913474330902099,0.4492996456529471,0.5712343444292824,0.5701540051118,0.571841434416009,0.566954867910436
0,1.4335322562452686,0.0744954187514757,-0.21295860409736633,0.461805968533616,0.8697220993041995,0.2402618281515022,0.4263346620690757,0.426915424067789,0.42594614133126457,0.4282861242131602
1,1.215197533781582,0.0512618759595109,-0.01891006901860237,0.1866369832697357,0.5810385227203371,0.1527403774668537,0.47927468374182997,0.4803224371778241,0.47855104199626536,0.48307871027334975
1,1.6056341817233952,0.0439376123010311,0.37333017587661743,0.5562237592173838,1.0420780563354477,0.263681569136284,0.5981664801763986,0.5985509803695559,0.5979797666674121,0.6012240091047752
0,1.3126704876277024,0.065161661001965,-0.09533651173114777,0.5234222923152487,1.054494018554688,0.2557885582652321,0.4602589868994263,0.46030028156797614,0.46036847770013256,0.4611450550793684
1,1.550808358841962,0.0762365472255594,0.05352557823061943,0.6046598109611063,1.1695999908447263,0.274922673437711,0.5015472001288727,0.501427145899222,0.5016389783225916,0.5009611686079847
0,1.1581304901638183,0.0576813120465233,0.5390797853469849,0.2479539296035258,0.7010922241210932,0.1760518139652094,0.6410772332284723,0.6418599077411596,0.6403260346783428,0.643870700195636
0,1.857531925283696,0.0604321161883215,0.3482080101966858,1.3737394299384014,1.8292342376709,0.3706399101470861,0.5877618339380134,0.5866605453621333,0.5887831385902591,0.5853155695217979
0,1.7418494518246657,0.0877550529699359,-0.8000432848930359,0.9070177368965794,1.2374820709228522,0.3367153354275276,0.27394071163181943,0.27396637464731893,0.2741599215027785,0.274311134641831
1,2.293274170504799,0.0873395925965396,0.17648586630821228,2.31169245858262,2.320311985015868,0.5068083638026223,0.5453330932071399,0.5439902904923384,0.5465477235930075,0.5421127486226137
1,1.4455309863583683,0.0589126362054838,-0.17194829881191254,0.513668359040324,0.9953641891479492,0.2533940506011151,0.4382943614782427,0.43857068152420087,0.4382846710710304,0.4402481488220959
1,2.838635753303113,0.2118454077154287,-0.3327426314353943,10.40478572932577,4.154108028411866,0.9619181678444212,0.4477241952230969,0.4500015192532399,0.44608531991577555,0.45665116917008186
0,3.144180773357491,0.226350198672348,-0.33687353134155273,5.812756821598623,2.479928073883056,1.0293060784343588,0.4735577931324338,0.4771557879741144,0.47042789413142244,0.490308263483991
1,1.3238050209902643,0.0525893796682668,-0.8509335517883301,0.3563307622806984,0.8672601699829096,0.2110482060693416,0.2571047295892888,0.25729270439323315,0.2573386122976129,0.25847194167234244
1,2.226900448017627,0.0859572188508892,0.7491813898086548,0.9363985524675388,1.2690259933471677,0.2917655585113031,0.6917741679905255,0.6920566170244187,0.6912244813470602,0.6911848146278652
1,2.8834835282338123,0.0758657870983112,0.3086225390434265,0.837353770298899,1.1740160179138193,0.2537948551183233,0.5623797782286225,0.5629761556952664,0.5617049492124342,0.5614960645047465
1,1.282245347996298,0.0708941408229881,0.5419564247131348,0.4460529075143147,0.9658540916442876,0.2361283833834665,0.6431046574682641,0.6434098247593066,0.6426886696925664,0.6441523143561323
0,1.8581474519345211,0.1001149470854706,-0.3740456700325012,1.1054507094418495,1.5130758857727045,0.3717275059505701,0.38171404377017415,0.3812281944546561,0.38216464848877807,0.3796417973014485
0,1.785151364788966,0.0859117698298793,0.012206184677779675,1.410660981032776,1.7263478469848628,0.4199197811833791,0.49892197509766056,0.49821452687316276,0.49959298840996885,0.4978616897086318
1,2.642186826548649,0.1396002118248111,-0.23538270592689514,4.782235207496162,3.5188167762756346,0.7289440770728394,0.43339418050573886,0.43114675262812185,0.435406486408887,0.4264541553329122
1,1.26853110014472,0.0577849462207765,-0.2093309909105301,0.3839953311227848,0.9336340522766116,0.2065578560658772,0.4227288962869296,0.4228599979499908,0.4228213530609795,0.42349601697655953
0,1.1774963848132485,0.0430445584049291,-0.08369346708059311,0.1199236983951342,0.5405320167541501,0.1154333373737289,0.4559800950788854,0.456958333043638,0.45537420178108096,0.4592934592454829
0,1.3062195855011165,0.0490018682179057,0.4068802297115326,0.2646478902058402,0.6951860237121582,0.1714797980345855,0.6032790035593895,0.6041563648862369,0.6025578615700551,0.6066346413727488
0,1.7369163906601306,0.0730645944630744,-0.5907350778579712,1.231401956021721,1.6370424079895018,0.3203386171982341,0.3166355315593555,0.31573673591173335,0.3176727883164184,0.31358203069767654
0,2.151493630986352,0.1313095973267926,0.5403357148170471,1.8136660011184795,1.689853973388672,0.4761388979487077,0.6550996895924753,0.6553054986650515,0.6545208837477665,0.6551143477758584
1,2.0533194972301456,0.1102693218927248,0.29279547929763794,1.7605057261981711,2.0810362243652345,0.4691089593844604,0.577084156388844,0.5757910687144642,0.5779593251810363,0.5724080025934613
1,1.3200372192970744,0.0346147584281521,0.2414531260728836,0.1892333350547818,0.6144983291625971,0.153799112097072,0.5555954503938878,0.5566434279832468,0.5549037717023925,0.560214312370617
1,1.3475806831736077,0.0491621259347155,0.40025395154953003,0.334634682655567,0.7887524414062497,0.2045222123192145,0.6040208390429911,0.6047648319074429,0.6034391421130709,0.6074571797110517
1,1.3986948684679306,0.0451939817166141,0.6347521543502808,0.1719662039257428,0.6219902229309088,0.1466143768213672,0.6629391368229327,0.6639123078859979,0.6620569725910137,0.6662159060127834
1,1.619233677334224,0.0657872764008326,0.0928419977426529,1.311691434792957,1.881422328948975,0.381763660862022,0.5149617096324212,0.5134511737675956,0.5163961882798495,0.5114025495097472
1,1.1522341980414392,0.0437371032559504,0.9842694401741028,0.1746345735987119,0.5769780540466314,0.139297672309942,0.7501236898631901,0.7510369745843615,0.7492156196083207,0.7534788360592869
0,2.171879859764241,0.0693693430572974,-0.21698316931724548,1.6373548846311967,2.008158073425294,0.4524039794021484,0.42823756255364115,0.42701615062613263,0.4295746243132614,0.4260727047629055
0,2.6114456284041943,0.0798013182748683,-0.4449998438358307,1.6108706127591912,1.970426082611084,0.3392081759416428,0.3437804434867226,0.34250178608610804,0.34502128871887183,0.33748151448704433
1,1.571155074436892,0.0692456243572147,0.551807701587677,0.4568463633520055,1.109138145446778,0.2389681891361289,0.6403959106082436,0.6403481616197175,0.6402605261325338,0.6396468092698151
1,1.4367283535854074,0.0582089024395936,0.07658236473798752,0.4348922528932579,0.8724979972839355,0.2198212033280325,0.5091108661701403,0.5096916618149924,0.508729131353017,0.5115518056308652
1,2.258102438452101,0.1002370286868483,0.46708226203918457,3.9486450648878746,3.267581901550293,0.7025529397212599,0.6412251245501218,0.6391026529870193,0.6431183151890938,0.6373280610354923
0,2.1421790084711767,0.1253651852928145,-0.11636016517877579,1.5873041171119129,1.863170356750489,0.4199608602281239,0.4520700678015729,0.451106098510401,0.4526487212210536,0.4466742968198065
0,1.4139377792157122,0.055866848668036,0.16703028976917267,0.3062377275093854,0.853108119964599,0.1956520276886318,0.5321525361918793,0.5325961358687245,0.5318366663842407,0.5337066863117149
0,1.63095346102794,0.0682873960822247,-0.6366986632347107,0.6946198761285998,1.1288061141967776,0.2778128618989968,0.30958338241738015,0.3096063167932147,0.30986024673424156,0.310099936045094
0,2.4000054870488583,0.1114187620858363,-0.21367473900318146,2.556891142895997,2.356375427246094,0.5653418371764111,0.4373578764377794,0.4362649843758405,0.43837956609838796,0.43473333931953595
1,1.312664590238072,0.056098871850717,0.45631614327430725,0.3220956003343798,0.8133321189880368,0.1794702204641148,0.6150809348237369,0.6156297780669426,0.614559223398407,0.6167936071514667
0,1.4992977509994716,0.0689624692026836,-0.10244475305080414,0.4212021556635277,0.9465777206420904,0.2163336301136967,0.45231016412551595,0.4525586634143805,0.4521674900404151,0.4525683148947375
1,1.5949713246290391,0.0761133282690846,0.3063846230506897,0.6507076139438526,1.1439901351928716,0.285198968692002,0.5778427978463531,0.5779698317586479,0.5776453931407808,0.5783224815737392
1,1.7886788645470215,0.0735683916061414,-0.05409247428178787,0.7942101154884201,1.350372314453125,0.2687022880249745,0.46300124623911076,0.46248795954155586,0.46347085938731036,0.46032276889042006
0,1.2605026602481506,0.0470673777191194,-0.3640805780887604,0.1887458357669037,0.6266059684753422,0.153600877181294,0.37854449360046916,0.3793327281295892,0.37818737585594864,0.3816154432235514
1,2.1100773582640926,0.1129860652722442,0.44756436347961426,1.547001560609864,1.7859520339965826,0.4145950582073849,0.6185600246322072,0.6179743978116453,0.6187235403294631,0.6153181446895694
1,3.282701148358311,0.1348033537479305,0.07268782705068588,1.577461259941035,1.2736181068420402,0.4440525391129177,0.5165366871679642,0.5182147900705911,0.514758898798615,0.5195358809044264
0,3.300969218281667,0.133759980154367,-0.5841470956802368,1.8308804082187635,1.4218421173095703,0.4510334316530777,0.32809422723893766,0.3292492773381669,0.3270533315988345,0.3296478597984556
1,2.084885896265149,0.0610208975970934,-0.4158759117126465,0.8062991157273519,1.4492422866821284,0.3174702969821255,0.3630472538053239,0.36244851004608003,0.3638408740039211,0.3614436051151069
1,2.296247833986804,0.1183126995824472,-0.5930200815200806,3.102703363557941,2.331947002410889,0.5570191525933323,0.3341429826251855,0.33362413737066665,0.3348043699430292,0.3331273628393944
0,1.8490374739838884,0.0631293767915053,0.21033871173858643,0.813661827874157,1.4227999114990229,0.3006773515976805,0.5444771789529318,0.5439299015871248,0.5449838413661195,0.5428736650513396
0,1.2315071483967113,0.0389333428158533,0.7176538705825806,0.1338678162889827,0.5087242698669434,0.1219598368721726,0.6852728922521045,0.6864306687943608,0.6842503589600528,0.6894439020822253
1,1.99556396396876,0.1001398942422889,-0.7486841678619385,1.0351834165436429,1.201505870819091,0.3597192336641944,0.2879027507587417,0.28828316227859596,0.28774704904521464,0.2890318734802442
0,1.986447735425168,0.0960468611822675,0.0655723363161087,0.8029778500971022,1.0808919334411615,0.3168157686450246,0.5098213691915086,0.5105088801982999,0.5091038513492362,0.5112548025743812
0,1.4090541548482132,0.0391125037647469,-0.437407910823822,0.3055732389414265,0.8241080093383784,0.159575801982795,0.35425135546754755,0.35454819707624224,0.35437852724440516,0.3556318774885209
0,2.140125421259231,0.0752785379819272,-0.6644454598426819,2.553802676918804,2.484924278259278,0.5326873876777807,0.3102007534961905,0.308645233042736,0.3119985355949735,0.30736826493614394
1,1.422999470515324,0.0685758367124145,0.23866963386535645,0.5100750450253271,1.078272113800049,0.2380651276495869,0.5538803763769667,0.5538722819960189,0.5538433137922838,0.553625240854515
0,2.814090895245112,0.1049677408733084,0.5447320938110352,2.238337056287071,2.1328999137878424,0.528953808981355,0.6515405192703779,0.6511424341591953,0.6516866578977816,0.6504120356024408
1,1.268246108835115,0.0417099919569256,0.418998658657074,0.15260822210787,0.5168560028076166,0.1381159938728449,0.6065133758050562,0.6077824974891226,0.6054968220401309,0.6112837821920155
1,3.349932088572899,0.1393819414462501,-0.9909232258796692,1.8223290262330492,1.5044079780578614,0.4772746884961857,0.23261161627531893,0.23332979963807837,0.23204008333948617,0.23319099484258599
0,1.1625434769555214,0.0784676795808313,0.3852718770503998,0.3483394063028012,0.926954116821289,0.2086682194006796,0.5963237420839607,0.5964990162305713,0.5959796738752029,0.5960589483873981
1,2.14462708177023,0.1480778352186955,0.025275278836488724,3.624426035372159,2.74871145248413,0.6345975133344283,0.513382742924599,0.5121508835797234,0.514259381103153,0.5093217852204722
0,1.475216379271642,0.0804371323357116,-1.1439603567123413,0.5373269767601869,1.0403819274902353,0.2591637939508976,0.19692130835882063,0.19687034288487867,0.19723246779810555,0.19659217192249806
1,1.5114308328814463,0.0768792044715795,0.28075891733169556,0.4692826035330817,0.8740263557434088,0.2421989377384533,0.5705936229195295,0.5713062245710535,0.5698799982401083,0.5726704529502178
1,2.034225376877648,0.098176027658719,-0.1510879099369049,1.2051452730137695,1.3470261001586914,0.34715202332894,0.445230797145733,0.4454618821049928,0.4450053596570772,0.445159327652145
0,2.003967009219278,0.132379308363766,0.13638749718666077,1.712594748657259,1.9063016128540045,0.4626816871048144,0.5336201865289247,0.5327658114896004,0.5340021411352871,0.5293236787350399
1,1.621736626928031,0.0912902666375703,-0.4484792649745941,1.5854205894100557,2.0536962509155274,0.4197116191717641,0.35972965674539653,0.3580057443593928,0.3613692215377317,0.3544217016559585
