label,AvgICTF,AvgIDF,MaxIDF,MaxSCQ,SClarity,ENet,L1,L2,LogReg
0,12.305478993807034,8.03925060625959,14.08817372162161,79.77353449314995,10.696041081372933,0.4373347495606838,0.4371468246946293,0.43799037109196526,0.4353477206268375
1,10.70999877818028,6.2326474112618255,15.4744680827415,81.72316833255908,8.764088629124965,0.478463736727337,0.49198539964932547,0.47399222746949804,0.5007930357842828
1,10.485737658644808,6.063183046519547,14.08817372162161,78.13667268703485,8.539827509589493,0.48827152653211947,0.49090595492776257,0.4870923529726055,0.49401464267064177
0,10.361574928152812,5.940654688209616,15.762150155193282,71.01468192553595,8.569815458924756,0.5243876826109873,0.5440127031288053,0.518651935704007,0.5561791008528192
1,8.218790107683144,3.787387810196136,7.180730991477773,78.8116538024925,6.427030638455088,0.5663059216433689,0.5858299327046994,0.5601171782044193,0.5958453667285987
1,8.790444538544985,4.369945215687912,6.474478440280776,75.69497658676543,7.181006626110886,0.5710231877559361,0.5950308110947358,0.5640130885048831,0.606284218028648
0,12.81822490691859,8.463918731176092,13.493466613874917,70.94366012406957,10.872314757863276,0.4304918033483861,0.391528075039634,0.4422778032790876,0.37324034488369423
1,8.987464620502738,4.525793187522467,11.817337326942145,74.83587417668286,7.254596669102876,0.5636466613358786,0.5967750546628311,0.5536552454073129,0.6145917915637387
1,9.761678509175132,5.386185920108368,12.612267201812031,71.21343703973812,7.969919039947076,0.5356867785246344,0.546197453534315,0.5325963907102559,0.5529583964569139
0,11.056747173511011,6.676768277818738,12.612267201812031,79.76414746719485,9.264987704282955,0.4735519219205936,0.475945112280902,0.47283404791721023,0.4771394469322677
1,8.681776116532754,4.271907554111929,5.759450952586206,72.06873226387982,6.73586596747744,0.5562083389010294,0.5425724544441611,0.5597279095261416,0.5366798321962172
0,10.83614682249256,6.408918986944543,16.86076244386139,74.89368272504964,8.438251549694188,0.45167641701949796,0.4148483237824942,0.46142501048111145,0.401211303390409
0,8.463147093250159,4.137995755374678,5.875774852267116,71.79981965478026,6.517236944194845,0.5531665719181635,0.5341170024109891,0.5583036307635336,0.5251171607137733
0,11.948511824593954,7.508323630669791,15.4744680827415,81.1179007124847,10.339073912159852,0.46557406212482705,0.49305238603695906,0.45791839881527685,0.5066547092213209
0,8.008425621239326,3.624546721393495,9.350879382706475,83.4377654334919,5.811201043903103,0.521935302503231,0.5121029167678887,0.5234853867784048,0.5091296790915283
1,9.254255050647112,4.841913262198189,12.107172252755026,73.9988889603679,7.462495581419056,0.5474526403144844,0.5678037486761706,0.5412810111011241,0.5794569090730353
1,10.047366934151809,5.694690282732218,8.370940449241285,81.99316441138859,8.437929021717709,0.5081636816300293,0.523481414244978,0.5038501519046584,0.5292842529283871
1,9.35668181432927,4.956747871291981,7.263528349362479,78.56485683338963,7.97038745320938,0.5617232901135433,0.6036548029760433,0.5497873997555321,0.622171587859783
0,12.128201390103232,7.723584786539872,12.612267201812031,82.38092279445229,10.18229124104792,0.4252767689022736,0.4047971845634586,0.4310999502148153,0.39465651230403553
1,9.045556880053,4.770333521311078,14.08817372162161,62.00483329600262,7.253797410824944,0.5704613442537407,0.5778453184465256,0.5684715570332313,0.5840846616571161
1,7.923271299580956,3.491463219344229,5.171273635499556,66.77375830583335,5.726046722244735,0.5758171558094471,0.5425630963482184,0.5845198984218478,0.5286966755519038
1,9.999411490265464,5.622573438656553,9.939104259710264,83.35400813754114,8.389973577831366,0.5090058207937155,0.5343497620078442,0.5016725988171883,0.5456008603774638
0,9.156930316850609,4.789400400776569,8.943954952923788,82.66444241481666,7.365170847622553,0.5202147408801743,0.5325296988800803,0.5162609402328707,0.53822039508087
0,16.448440701069877,11.980388193337772,15.4744680827415,60.06614623752101,15.06214633994999,0.4119257413254406,0.3934904567732648,0.41929075647975006,0.3835098730215772
0,8.56108774116385,4.189017754584266,5.360010779822872,68.20938788188985,6.769328271935796,0.5779266686075609,0.5724951410645828,0.5794547955066669,0.5701929181014919
0,11.02623565708376,6.554105968762852,16.86076244386139,74.85670915314552,9.41679774464966,0.514842922342932,0.5565760554969612,0.502889206067345,0.5787143114441929
0,10.103979462297774,5.766519598012929,12.612267201812031,83.12154917566467,8.15806931324246,0.47508004057796727,0.4723993269432299,0.4753631457482334,0.4715361768932978
0,9.356317707979056,5.042043802092062,13.725268227932242,72.83243219023569,7.410407558923742,0.5236079430920645,0.5235348392919265,0.5232724446747601,0.5256067592839352
0,9.897045893892344,5.908232024893378,14.781320902181555,81.99316441138859,7.824719310197702,0.43221086808068876,0.3941069595477976,0.4430855492112402,0.3750546414007213
1,10.55763833257166,6.13211056163707,9.729863613565044,81.58715324968587,8.94820042013756,0.5031718359786334,0.524349350178276,0.4971564692344225,0.5337123914668164
1,10.168833497053033,5.804970911046902,12.360952773531126,75.51533796945446,8.377074027824976,0.5100223175507839,0.5171025129421652,0.5079124940018254,0.5213631845847712
0,10.719348933350078,6.265383665540188,12.491314591394367,77.23475205679567,9.333054572230187,0.5323513753918321,0.5826143615558568,0.5181616275374347,0.6064257357646211
1,9.462042273337437,5.097874053762377,10.51864102514024,81.09140490873266,7.516132124282121,0.5029317336140795,0.5009009777648779,0.502966028056242,0.500500339978331
1,10.313520087963502,5.906880268242532,14.46286717106302,82.3783094906553,8.367609938908188,0.47966395315065785,0.4877013296937288,0.4767864648548547,0.4931453126197382
1,9.801656448945952,5.39068254658492,13.054099954091072,73.98509871990511,8.009896979717897,0.5311712550218749,0.5485822925340531,0.5259554812280922,0.5588020070584391
0,10.03833410915534,5.52922760861218,9.620829852540922,79.9028027136244,8.42889619672124,0.5336500794980171,0.5671253629250222,0.5238567280912353,0.583422793881552
0,8.610739718389546,4.225702156304214,14.781320902181555,64.84481031256524,6.567547847844426,0.5689442162248581,0.5726791363141507,0.5673250145461209,0.5789478324466617
0,11.627925390505869,7.1732362485505545,14.558177350867346,81.18512859828171,9.325340297511826,0.42149085249814283,0.3842674790608948,0.4315845745081706,0.36864691430716
1,11.75982512884413,7.309470714997744,15.25132453142729,82.8944618445957,9.813914979788818,0.44063473107283213,0.4390130766301937,0.44075532811491097,0.43933121872513653
0,10.249939535294608,5.857483668285825,15.762150155193282,80.00009645657238,8.170497993614772,0.4759683080446035,0.47333266156345166,0.47601076619070787,0.47454007577609997
1,10.022056783552634,5.717552915216684,12.612267201812031,71.53988677422011,8.412618871118534,0.5329249949545154,0.5514611793583305,0.5279112783322798,0.5608209883812342
1,6.998890196543179,3.6862397874213264,6.586539263738197,75.69486037884646,5.959169425703261,0.5349326441237723,0.5292290140540229,0.5384465459436608,0.517022044538873
0,11.37974078105234,6.995903156911022,13.769719990503075,81.99316441138859,9.587981311824285,0.45835732006680385,0.4634693102566623,0.45682852938167434,0.4659709218668412
1,10.807099730867147,6.32480614235123,16.167615263301446,72.24132261890658,8.861189581811832,0.5028232222655984,0.5106003082215764,0.5002626103423172,0.5177168968774774
0,11.817257730643508,7.320125848029766,14.46286717106302,78.68890537686259,10.207819818209408,0.48309595695164326,0.5119104681900482,0.47502866532228133,0.5265580601426416
0,10.000285002704029,5.581091790067153,10.62635171814302,81.24953329143223,8.054374853648715,0.4931316515080412,0.49054566597072724,0.4933597214499845,0.48997223513688265
1,8.879811562918944,4.453207640921346,14.15271224275918,60.72778510905541,6.93390141386363,0.584853962591386,0.593010407795238,0.5822251103573065,0.601403662266359
1,9.950694536029594,5.527159778179139,12.948739438433243,78.41229527762442,8.15893506680154,0.5158614815400034,0.53596754589762,0.5097655255854115,0.5470530196899092
0,8.497015329878938,4.096914421313574,6.970613455764444,76.38381312598978,7.164836289668815,0.5969957959152968,0.6494522354692894,0.5816986290578766,0.6729803048233853
1,8.155268808096384,3.7805929799179694,5.52003792230114,70.73658359882629,6.209358659041069,0.5711139064892076,0.5584521466942483,0.5743336685703911,0.5531448008765705
1,10.376898701393644,5.925598183112449,16.86076244386139,81.80563979793956,8.43098855233833,0.48522972645116524,0.5056046613908022,0.47871056547613927,0.5181997716196295
1,9.369288363129952,4.970412285880154,8.163917924207079,81.80563979793956,7.577528893901895,0.5199811394578256,0.5291270387087242,0.5169904173510086,0.5332149999683424
1,8.494679161563157,4.050300559585531,5.864865131967033,71.04810604016959,6.415237619883322,0.5581664420838507,0.5366832746229261,0.5636779274253444,0.5278513129715945
0,12.948857318422904,8.474875305265718,16.86076244386139,75.7183332771967,11.339419405988805,0.45515834350989937,0.4747690986042384,0.450040451241772,0.4851259580787689
0,10.855665971869085,6.535316294663836,14.375855794073392,67.58264820127805,8.776224430189249,0.4835151710343234,0.4512411716720897,0.49274095647299865,0.4378917413387519
1,10.655690288996826,6.283932800501885,12.948739438433243,82.22908962030903,8.709780139941511,0.46534554650164583,0.45996329741480274,0.46649651739103437,0.457886621829361
1,12.518106146055157,8.180139641933007,14.46286717106302,83.14124076778573,10.908668233621055,0.43051732930758607,0.4388203347596234,0.42857930439421926,0.4413832802240083
0,10.177881427182726,5.768929475286788,8.731587446949598,80.9262636287787,8.568443514748626,0.5142062785230598,0.5339384143373489,0.5085877960589328,0.5424508718634437
1,9.507389027278863,5.062726247334022,7.445605437263883,78.7474884830647,7.715629558050808,0.5298927730312619,0.536599941393874,0.5276787825387322,0.5398302989602403
0,10.477729188406098,6.031099312178886,15.762150155193282,79.1262494126774,8.280504611069878,0.4687928145563918,0.456499778559981,0.4714572470871467,0.45369934735672984
1,9.161471434634748,4.795250402078243,12.418111187371077,83.0909083096306,7.255316688094899,0.5100895323051163,0.5246759325397505,0.5052180300887831,0.5328789169041699
1,14.288752593295944,9.84479805164602,16.167615263301446,78.1844753001439,12.67931468086184,0.4053280729743829,0.4053232488116417,0.4060874084377721,0.40453796799850733
0,6.833674160644442,3.194585038336845,6.830245843196723,78.41229527762442,5.340541269621062,0.5359311591996717,0.5227986805207624,0.5403801852287465,0.5107547432045072
1,10.081499443837805,5.742490152980606,14.08817372162161,71.90354267996427,8.472061531403705,0.5345902159265411,0.5616172667838514,0.5270233168340723,0.5757015372951547
0,12.58915810313642,8.261888549410578,12.612267201812031,81.89144843946545,10.797398633908369,0.4159711347998823,0.3971834187708138,0.4217301099417458,0.38661509979644304
1,10.16407234483869,5.757286446001573,12.948739438433243,75.40297565280405,8.55463443240459,0.5304692466384675,0.5615969222893389,0.5215699498068902,0.5774135680062757
0,11.6943484706984,7.376669501590604,12.612267201812031,83.53143724299136,9.902589001470345,0.4365561875957294,0.42840841460682505,0.4389917230569809,0.4232356234127549
1,7.924056885351065,3.596980950853556,4.459287501998732,60.72518945911805,6.132297416123009,0.6110754466097227,0.5997595055785498,0.6144320749249764,0.5950290842254854
1,12.350058109754926,7.944668562608677,14.781320902181555,81.80563979793956,10.558298640526868,0.4329196906319171,0.4322289868877255,0.4332148166157653,0.43178183327260805
1,13.29775855612156,8.88735573107497,15.762150155193282,78.23262276650281,11.96557951591144,0.4519965146146094,0.48620187556459504,0.4432275852376046,0.5015693227634598
0,7.807099631376582,4.254897527362564,9.43480878678385,79.80136907752956,6.5195493014293024,0.5092040282829039,0.507113616162147,0.5109954826584816,0.499254438330245
0,8.174950243263236,3.750669981875055,8.559488958670045,82.94838382829727,6.383190774035182,0.5555386007014883,0.5834595784831829,0.5467448304338134,0.5975003614139356
0,9.449877026560303,4.988658810871472,10.66635705275672,79.07460023310452,7.503966877504991,0.5208759828810237,0.5273911472709196,0.5183692972264434,0.5321585533004519
1,15.918857977065487,11.478322902042834,15.4744680827415,77.05343906611955,14.127098507837433,0.348229867198814,0.31160942606232694,0.3599961080548567,0.2933068934962944
1,9.04626267077269,4.746638022939928,8.071254657124495,81.91942701482324,7.2983945733059326,0.5206692806601592,0.5280479562503138,0.5183143162443326,0.5305442112754871
1,12.786261757150733,8.349555057388972,12.928936811137064,78.71698082047253,11.176823844716631,0.4465087002743789,0.4518417463197977,0.4455141285266479,0.45346317667986014
0,9.37416525442922,4.959612268551758,10.580366604901196,80.94275696384966,7.582405785201165,0.5245549596895159,0.5436688713864749,0.5186217118736798,0.553561240022557
1,9.70787356278798,5.283885099649267,10.525708192363332,80.51097934145635,7.761963413732666,0.5045369694098161,0.5049515690528232,0.5038556034125545,0.5061088370295752
1,9.682240646868191,5.26982015989461,9.6301992904521,80.92901966407054,7.602799105188358,0.49183349074831395,0.47524103940206586,0.49588545689479624,0.46810637201903865
0,9.420323490972196,5.047741291866616,8.84576554951309,82.85628582160179,7.628564021744141,0.5123962502820377,0.5218379767089825,0.5093193612706128,0.525952162335556
1,7.938490567671255,3.5442220659494037,4.903952760879053,64.78834212392634,6.329052655237155,0.6216370812722717,0.6379307004228004,0.6170556904768324,0.6463024395585807
0,10.522269113561338,6.170202943432961,8.96569894576982,83.3087206728343,8.576358964506023,0.4632750591383786,0.4433277139582298,0.46871515550729365,0.4327612166463239
1,9.233314914164314,4.816408954300812,9.488644415523604,81.80563979793956,7.153873372484478,0.5033596801311645,0.49276300109511284,0.5055573290032078,0.4887369421120342
0,13.162297552359302,8.693609453559528,15.4744680827415,78.34369556814002,11.5528596399252,0.4406937024669488,0.4539904555391637,0.4373976391289457,0.4603765816248713
