label,AvgICTF,AvgIDF,BERT,Clarity,MaxIDF,MaxSCQ,NQC,SClarity,SMV,WIG,nSigma,ENet,L1,L2,LogReg
1,12.448807801211396,8.064250370539854,-0.44359439611434937,1.162443178562226,14.558177350867346,79.61162335450382,0.0094793641142514,10.542653054671543,0.426094593217707,0.9687785339355532,0.1968143087041707,0.3846718931147505,0.37932587329732675,0.38352639740474165,0.36353342055643667
1,6.457480568774429,2.943004894142748,-0.26125526428222656,1.2760470185183672,4.976776997507176,64.91122665543683,0.028648596843041,5.16993023882715,4.800123274151579,3.263427276611324,0.7746066158179565,0.5407748997612539,0.5331859589736858,0.5433669146054836,0.5167536574791277
0,9.05218408988945,4.735493161968514,-0.6865209937095642,1.506422745787598,10.725197552779653,80.27419151268356,0.026136630562753,7.106273940834136,4.267486891858856,2.496700286865236,0.7807950976736887,0.4710161585984928,0.45672133180289054,0.4766913573275376,0.4527083473460104
0,9.9669090613531,5.594863740590582,0.05360228940844536,1.1562589598064668,12.612267201812031,75.4719355302202,0.0194047886721347,8.175149592125043,1.9394852784239405,1.9670866394042952,0.4403958762776895,0.5307255376615821,0.530965331299362,0.5317366819601097,0.5408294884514204
0,11.2916990810949,6.905183065407468,-0.3616817593574524,1.1699149541960774,15.4744680827415,82.11072188626952,0.0160319801251629,9.499939611866845,1.4759103495185264,1.7413467407226535,0.3841757865246749,0.4211226868129004,0.421160939288512,0.4203768882873686,0.42599491045895954
1,9.537833389748764,5.191593160566567,0.2403453290462494,1.3153261010398918,13.459565062199236,77.76860139829755,0.0237488175941624,7.591923240693449,3.449334900513122,2.709798431396481,0.6190795049025181,0.6001474996747712,0.5961433646283595,0.6015972440417566,0.5943783225662919
0,10.43022933385617,6.004212726448808,-0.9306924343109131,1.323339049824564,9.303289542246644,82.87730509730736,0.0143211963429121,8.820791421422069,1.035807163423067,1.5090795898437506,0.3392487064452644,0.3593423352771546,0.35839735333914285,0.35948184116435855,0.36860023557530097
0,8.529003241133704,4.090344044081529,-0.18667525053024292,1.4150396065749609,7.08886531171286,78.44078476158606,0.0190897006961431,6.737243771905651,1.8957891014508144,2.061917572021489,0.4867993813485713,0.5563336470765448,0.5524578028151093,0.5592264670862893,0.5618725529433813
1,9.078254414337923,5.346871548197832,-0.8424424529075623,1.2239563786564986,15.069002974633335,79.9481788657401,0.0159090122202029,7.585121523314546,1.2990249104243412,1.6243260192871072,0.3799159132732665,0.34966390075529824,0.34666769186740143,0.3491259224980218,0.3436503087766421
1,10.56324867337691,6.158055932218626,0.07212234288454056,1.4263298061300185,12.835410753126242,78.41229527762442,0.0108868090952374,8.771489204148853,0.6404575184044429,1.3194754028320337,0.266761965972255,0.5700564146594058,0.5660126651065233,0.5687367673036904,0.5616104665857582
0,11.3370003813907,6.900719651052381,-0.5776792168617249,1.144279095238308,16.86076244386139,68.57965849035772,0.0153467184038816,9.034415288396657,1.5011240335478158,1.8038838195800804,0.3398103581465376,0.37119424241965576,0.36504179601289843,0.3733370651766061,0.3431586635576264
0,8.461103400414562,4.033450624599642,-0.8841963410377502,1.2325433460273942,5.743178503828476,70.10088212741357,0.0279924728405824,6.515193251359247,4.661152501179162,3.023965454101558,0.6827263361830391,0.3914416557347622,0.38746323265806387,0.39490240372968743,0.38473836694846986
0,9.431434600037823,5.058923606756575,0.0249344389885664,1.0825564260403802,8.370940449241285,81.99316441138859,0.0184299977572756,7.128849507043777,1.9130624230543625,1.970732116699213,0.3992766817482127,0.4953798410585396,0.48713807772870793,0.49843189343478755,0.4645667401370929
1,10.962246605479534,6.558571530007836,-0.43861114978790283,1.3251810456306494,16.86076244386139,78.55475699165012,0.0235939530746405,9.170487136251475,3.1966017776718134,2.4953451538085893,0.6321196265019594,0.454604083836769,0.4516955279273197,0.4568085347039655,0.46332169090695785
0,11.192938279941082,6.8130786024862,-0.07098961621522903,1.1899292112808175,13.395026541061664,72.30420229767775,0.0150647409311787,9.806643918821193,1.0818505376805785,1.4902627563476534,0.3467068146111957,0.5094869400403274,0.5136940531722639,0.5081590195525008,0.5353925960118884
1,11.395998208043464,6.952330354900513,-0.3746904134750366,1.226286989326077,13.60266590583991,79.1405106477994,0.0419481799381972,9.786560295609366,10.074441802297509,4.695944824218747,1.1221876961039932,0.4646206555682031,0.46532304768871974,0.4604605799233013,0.4671349928297637
1,9.101732768117172,4.667870450885172,-0.2188783586025238,1.179891300832698,6.750748645834491,76.40014315307008,0.0229837451498845,7.309973298889114,2.868938324639312,2.158976593017574,0.535624712334981,0.5031515892470223,0.5005832693997396,0.5061444099812251,0.5113619274603896
0,7.672124801214887,4.106302581161976,-0.6308092474937439,1.3191849604548047,9.06635123813479,81.2469298237439,0.0290298834246787,6.384574471267607,4.5917613816415885,2.4280740356445376,0.8099172251922316,0.4542662408302543,0.44193791383654774,0.458353884095075,0.4435670581795933
1,10.16407234483869,5.757286446001573,0.4780297577381134,1.322104786001422,12.948739438433243,75.40297565280405,0.0172228234817347,8.55463443240459,1.8586432650488507,2.277993621826172,0.482006647393069,0.6473520336136322,0.6492356964668752,0.6462513453841835,0.6571894361383067
1,11.094479607430149,6.694742034154519,-0.785658597946167,1.0954706400410197,13.364254882394912,81.80563979793956,0.0337945515030666,9.01503806575031,6.645078435486205,3.80539306640625,0.777237440934014,0.3307695834415313,0.32867928759258114,0.3307430274190909,0.31857515793974434
1,12.189600930223042,7.774730308285773,-0.49599504470825195,1.053474567833695,15.25132453142729,71.99721054199568,0.0280218844869403,10.397841460994986,4.400427261488186,2.782032775878913,0.6992398461097423,0.3886757487565594,0.3857461682343728,0.39171102906978233,0.3897854216906617
1,8.601427628772736,4.127708290999541,-0.33646243810653687,1.322205640820605,7.223130242550937,77.91435427342176,0.0190647953270646,6.991989716338637,2.114712003936735,2.059067993164061,0.5141390867188487,0.5158928252964465,0.5171488587331233,0.5167463747387774,0.5368511268702529
1,10.132477774264729,5.6861877733035975,-0.06542712450027466,1.217140471525884,15.25132453142729,64.50662927698376,0.0134959952598407,8.571767365223321,1.050196937060356,1.587389221191412,0.3623183919324886,0.5329613533498077,0.5388727896114075,0.5308441160904904,0.5558551517806352
0,7.0553279899050265,2.668172563023421,-0.09146569669246674,1.32073876497736,4.547504947784704,60.75795485979671,0.0120634938722182,5.109417840849713,0.7013013011895761,1.2396852111816463,0.2791457805499517,0.5832738324459799,0.5784960509450977,0.5853082613659845,0.5702096005278366
0,9.100332380117484,4.687801073079364,-0.4051057696342468,1.137453351871613,10.674553819960895,79.47973694038089,0.0251709184295558,7.154422231062172,3.2485789977317854,2.21344009399414,0.6007938265080612,0.4498967805013799,0.44674434572936506,0.4535627043959165,0.4601655028259028
0,11.233865633441065,6.867562757736066,-0.7760587930679321,1.2579592105995372,12.612267201812031,83.17842518644737,0.0222551924188365,9.44210616421301,2.884754226457438,2.308675689697272,0.6004950277122865,0.36897241125444513,0.36301669261702724,0.37210307353247307,0.36457447601964
0,8.13913581192899,3.71972677078244,-0.013685919344425201,1.343054994862621,6.686827994895187,75.67231260043073,0.0186750847579157,6.193225662873675,1.7860675748373382,1.9860339355468688,0.4454794639034489,0.5779211609307552,0.5731926616756732,0.5810628325178022,0.5748859266770955
1,9.76209391047047,5.322949125704961,0.04032944515347481,0.9569783560870062,10.834896470036076,77.35990993138137,0.0129527800132983,7.459508817476424,0.9828568309480036,1.3678422546386786,0.2989157423008581,0.47426733017592293,0.46956585671672507,0.4748330472762586,0.4471262938493285
1,9.304024036268649,4.900525826903679,0.008366035297513008,1.2848440590119832,9.282616971441923,82.45112721261803,0.0239445355253294,7.512264567040591,3.0432476348825737,2.136526794433596,0.5814968839968652,0.5613278678455901,0.5567222172619165,0.5643692186966494,0.5714077781658858
1,10.437125701534056,6.0364523069223806,-0.4150215983390808,1.2453824893380463,10.931173300471496,80.53006449117771,0.0141436670723418,9.050831340414168,1.1279789564689329,1.510673675537107,0.3754961645058663,0.45454724951636066,0.45862733915853476,0.4523364168722553,0.4800640641651269
1,11.939008210650409,7.520079659571367,0.2003215253353119,1.3728611135640214,11.292417940100297,80.94536425445878,0.0174514966721045,10.329570298216307,1.6641490370345766,1.90126068115234,0.4300063354875105,0.5803409671615636,0.5749527121131159,0.5820104829980511,0.5783422242677854
1,10.588466603480962,6.763301596651535,-0.11709093302488327,1.224887779840557,16.86076244386139,78.5040546001709,0.0386147270716864,8.920543618576405,8.800799214167311,4.512590637207037,0.9888713664334322,0.4881531834401784,0.4823856129925468,0.48487183815328716,0.4564588289861
1,9.302421967219434,4.911101897757463,0.0052744075655937195,1.3130723301216274,16.86076244386139,64.87761815661884,0.0211744750752902,7.356511818164121,2.5010103252344065,2.305881042480469,0.5591299407600177,0.5692949541368895,0.5674687829748929,0.5719334091932247,0.5747680115517942
0,7.807099631376582,4.254897527362564,-0.12392544001340866,0.9589218556345186,9.43480878678385,79.80136907752956,0.0162461432361216,6.5195493014293024,1.6072347448611335,1.855046234130853,0.4482235414473917,0.4605962824785727,0.4608401034333497,0.4580226956587029,0.4511422556660961
1,9.006869106456795,4.660721108981272,0.3515738248825073,1.146611892037818,8.290597367679048,82.08824357239448,0.0188516991565499,7.215109637228741,1.9124637332528076,2.0565541076660163,0.4889355444806615,0.5976588720988829,0.5965294068336758,0.5985526453287568,0.6006446554433146
0,9.931827009753444,5.503801424726992,0.13000518083572388,1.2515011544595191,12.349902937344542,80.6260075758618,0.0339855848361478,7.985916860698129,6.528082708498138,3.794953613281245,0.9033329057231708,0.5726581037303691,0.5688761631788872,0.5738252531199851,0.5678365823378492
1,12.254826379104252,7.894409916340782,-0.49648627638816833,1.2979012922044266,16.167615263301446,78.90742690210156,0.0195613444842446,10.308916230048938,2.166122866084676,2.125712738037109,0.4248649654188842,0.40450038248560716,0.3977939164900554,0.40698399242690936,0.3902302320010415
0,11.612979927374337,7.203903472745726,-0.41481873393058777,1.2909653763807325,12.30688555226085,82.32873804487907,0.011935250418468,9.821220458146282,0.6974338006495964,1.1278872680664,0.2783750069898909,0.4325598517668638,0.4266206335942774,0.432803674387101,0.422430768132094
0,5.8191771815240925,2.156441932010369,-0.19866761565208435,1.3307545168352202,5.041772404691375,65.62752465212391,0.0103461849204338,4.326044290500713,0.5715760858036286,1.1205708312988265,0.2520088371033464,0.554072732098687,0.5475725495278294,0.5530415224620001,0.5270316492106195
1,11.955734396923674,7.47039528311488,-0.41075021028518677,1.2434160338132632,15.762150155193282,79.27126957472016,0.0096484325391074,10.163974927695618,0.5414331971947336,1.1028988647460898,0.2452738146087922,0.42034992505107277,0.41934958485996765,0.41775637747360367,0.4172537362431428
1,10.119626714524802,5.763931306115111,-0.2228667438030243,1.3097066098377157,11.804516638513084,82.6638516756891,0.017729603141859,8.5101888020907,1.8803450835640252,1.996755218505865,0.4848124745151502,0.5019049238920741,0.5013371294533546,0.5017974404645116,0.5126786483978052
0,8.793516934365464,4.423536680953863,-0.6580337882041931,1.2572586402996089,7.2977250293157,78.17605895119466,0.0227140463064599,7.001757465137409,2.83927846712104,2.17004653930664,0.6368761336309596,0.43545380619931745,0.42924996775106067,0.4401683908983276,0.436777826012239
1,8.744424601351824,4.992621178226789,-0.19761623442173004,1.1639520139161634,16.86076244386139,72.86338412619273,0.0200033376152004,7.251291710328442,2.363995765603025,2.2512712097168026,0.5125097034965425,0.4790659548291618,0.4790991129892957,0.47794497789339535,0.4784134397388426
1,9.546541131934893,5.143861219919208,-0.301519513130188,1.2631092822082075,15.25132453142729,73.06077924275473,0.0133840711284287,7.600630982879576,1.0540753219176258,1.504646453857423,0.3422272347623279,0.4781266254980141,0.47751186726021533,0.4774431482504707,0.47831920410649326
0,10.31708522272871,5.9180826193540685,-0.024264486506581306,1.220312888106991,16.86076244386139,79.18230310989775,0.0330951471949558,8.237643681048874,5.858814880387365,3.1872190856933527,0.8068329636016068,0.5244638542694903,0.519087544237688,0.5269558543232596,0.5241269394747287
