label,BERT,Clarity,NQC,SMV,WIG,nSigma,ENet,L1,L2,LogReg
0,-0.23402410745620728,1.2706481404117191,0.0249493043364058,3.610040229192237,3.133655700683601,0.6333368622000141,0.5145373594175356,0.5117882202242612,0.5131544166314471,0.5155953516900964
1,-0.22096729278564453,1.1964677377029216,0.0351195342397218,6.798533551678666,3.610102233886721,0.8245322038391628,0.503125641918567,0.5047412357552359,0.5048543291745796,0.5022905976202803
1,-0.02593201771378517,1.3991082388174592,0.0307115252620447,4.13534824084607,2.1269183349609424,0.7189704653918397,0.6313234063393881,0.6106104248646874,0.621569369937508,0.6360644903439575
0,-0.33845770359039307,1.075851342261448,0.0184788709546127,2.043131088855042,1.897559051513676,0.5053626283243352,0.44565258056506174,0.44128542959077705,0.44344887302610186,0.44663165197994037
1,-0.3855522871017456,1.2573034120341178,0.0218284094400967,2.6999507650873795,2.544202423095699,0.4557285599908534,0.46561765955303785,0.46822037887894763,0.4680526522061264,0.4649003169087297
1,-0.4111484885215759,1.3292686632099375,0.0253398536320011,3.838165180600272,3.0312091064453197,0.6530411915373139,0.49830967041742885,0.49387840415022977,0.49612569247112465,0.4994998680352397
1,-0.08871867507696152,1.3491155081129635,0.0309419949591731,4.745302756623895,3.283667449951176,0.6888615794645463,0.5718106795605149,0.56669218295469,0.5701196885700474,0.5732372416006447
0,-0.14343947172164917,1.1986848021666616,0.0166557916319613,1.5548557816775226,1.645117645263677,0.4156461879047187,0.5147520342316416,0.511452649397981,0.5129266869112914,0.5152557815838112
0,-0.7205279469490051,1.2216422221955316,0.0327890519575705,5.907056968509051,3.076094512939451,0.859291639121219,0.42730811585143746,0.4175914130748553,0.42318297526106036,0.42926279138430656
0,-0.3585187494754791,1.3354947354422686,0.0109853275852999,0.7664030767720891,1.3178784179687568,0.3095163720976826,0.4980439081263626,0.498935703312054,0.4976176875871772,0.49703767980343994
0,-0.5536708831787109,1.174989283042873,0.0138075951176891,0.9981935727417643,1.491424102783202,0.3532339120083468,0.41613534516183287,0.4157733134866736,0.4161864744218555,0.4157838984079433
1,-0.22155466675758362,1.280056024445979,0.0207336719841063,2.351657024739287,2.4035794067382765,0.5421781331743386,0.5254994705705585,0.5186718400207913,0.5218338729491074,0.5273943613433587
0,-0.13194002211093903,1.1700664178727838,0.0187133907746995,1.968661583944922,1.6848089599609335,0.4960672313236535,0.5203978804556512,0.5126354627874563,0.5162186225256044,0.5220686885706932
0,-0.21577872335910797,1.2165578031937896,0.0156804403031738,1.5144260065614887,1.9296095275878848,0.4350899341747474,0.5009813407283105,0.49908046644420934,0.4993885494798193,0.5013540315193263
0,-0.8232338428497314,1.2838599606092362,0.0279117815718791,4.559385493886255,2.878675689697263,0.6752322188615005,0.4035121911637418,0.39993468162710166,0.40290674728271964,0.4039801938609179
1,-0.5678191184997559,1.0091708459372268,0.0281270388908768,4.11968815198128,2.7970124816894577,0.585924351771148,0.36997335281076965,0.3722395013150444,0.37339260755254694,0.36934877855709053
1,0.4767534136772156,1.135444565898143,0.0149985295889128,1.1890030669321074,1.4393768310546944,0.3855196277318619,0.6245897273883111,0.6220998908938032,0.6222523606325254,0.6250452873822495
1,0.06687705963850021,1.1847569540748195,0.0169683010606365,1.71733144825871,2.013445281982429,0.4144069797021655,0.5459163059187401,0.5466735759149671,0.5458863336357197,0.5456985162884446
1,-0.11298918724060059,1.3022044097503147,0.0239965436895546,2.96132697531918,2.3099354553222677,0.6084125836263559,0.5664711928102579,0.5546731250234354,0.5604788605806876,0.5694285028694132
0,0.14902552962303162,1.0151463584563347,0.0168750369650704,1.536125008837989,1.7184507751464804,0.3919343068472048,0.5177291128842122,0.5190783227783976,0.5184480693567081,0.5173468621120784
1,-0.15781068801879883,1.028428865526368,0.0117134295308285,0.7590862316945277,1.2935426330566475,0.2904185163393086,0.4491609703181956,0.4548820669384366,0.4518834763058295,0.4472537474773125
0,-0.07709428668022156,1.1718119548454264,0.0152627312704442,1.2322127386803914,1.4191438293457015,0.3924622177166216,0.5227304557360326,0.5189391663980337,0.5204471882227438,0.5232985490612193
0,-0.42781147360801697,1.0719130157939205,0.0154806254333332,1.3086990602218085,1.6007183837890613,0.3302396932812348,0.40631391810504913,0.4103559049221944,0.40926655534849465,0.4049171346727712
1,-0.3524762690067291,1.190859724900834,0.0155042638241204,1.1929434878414262,1.3672827148437472,0.3640731745498769,0.4674144308798411,0.4644386464140206,0.46628465314972356,0.4676309872924357
0,-0.6251219511032104,1.3579715477408327,0.0247341056840265,4.100791958718764,3.046735687255861,0.7159601908205829,0.46860181960234615,0.4622808184002025,0.464838766157418,0.47008989438203574
1,-0.055640820413827896,1.325388358095874,0.032101994201975,6.274966281059494,3.318588714599612,0.8856470996578923,0.5913023865096763,0.5838916770253799,0.5865738739344926,0.5927246300786551
1,-0.2055739015340805,1.253027612175477,0.0257082013336543,4.358137923894514,3.055654144287109,0.6958717892682462,0.5218592406403791,0.5195608304631096,0.520141816060433,0.5223866109409226
0,-0.3227967321872711,1.187305473126894,0.0174121965890327,1.7895060223281094,1.950727691650392,0.4459080650547835,0.4711957468913186,0.46916572080807545,0.4701857553393306,0.47154728831701676
1,-0.09113230556249619,1.3516964329915913,0.0215417486376271,2.454046043768781,2.1331707763671863,0.5538553560913694,0.5810491974478713,0.570221009394556,0.5752314347053679,0.5836790541441939
1,0.37934884428977966,1.1091603987730816,0.0267351926466279,4.7017621369694815,3.2437014770507835,0.7666291587992105,0.6074660312156008,0.6051316680200259,0.6047761312410339,0.6083865944848427
1,-0.5608028173446655,1.2652044257957311,0.0124135531864066,0.9206287239854224,1.489443359375003,0.3392323547337102,0.43707132202224164,0.4375474687457698,0.43704852458978694,0.43636827532559624
1,-0.25631821155548096,1.2055771862144498,0.0161881858169688,1.4327773150724534,1.8704203796386656,0.4231987291853044,0.4899096529642875,0.48723409358780423,0.4883357728455351,0.4904909326508279
1,-0.09485957026481628,1.3245283883833665,0.0285751071893909,5.176117630742747,3.4174810791015657,0.8043722420887255,0.572604771581954,0.567151636470749,0.568747724021292,0.5740119411802753
1,0.056426532566547394,1.254794091996662,0.0200160978376877,2.1677770731116817,2.233964691162111,0.4907790941295598,0.5719453947821458,0.5674816574827233,0.5694014943616088,0.573182578014532
1,-0.2504555881023407,1.296273802420403,0.0193487085815574,2.2153137253504247,2.2159722900390606,0.5262263920298972,0.5247972003431488,0.5181757925747689,0.5209563945636413,0.5264333285609838
1,-0.9988625645637512,1.1517325691143714,0.0124845927472024,0.9458723497715488,1.5208485412597617,0.3241865631891524,0.3169078693399112,0.32017429421736615,0.31920476906121287,0.31554052127111726
1,-0.7867688536643982,1.3423042389886233,0.0194078880346582,2.3319091768435847,2.29614273071289,0.5398968856230308,0.4254543324090625,0.41885774660340214,0.42218338988411747,0.4269220449566526
1,0.46022987365722656,1.4080017584074425,0.0181996889146994,2.052560790899274,2.145933074951176,0.4775586980674933,0.6904487112599929,0.686003635103801,0.6867690744031713,0.6915352028153459
1,-0.302765429019928,0.9759888887401944,0.0276713480872237,4.254672528934292,2.6857867431640567,0.6875619187417307,0.4308215726910452,0.42712655544159894,0.42989779542140943,0.43175921515414534
1,0.02039506286382675,1.051930879517679,0.0248445848917705,3.793771687164408,3.1572499084472634,0.6886373943488336,0.5110949905144584,0.5094339348784865,0.5096694939022951,0.5121187180285993
1,-0.17208361625671387,1.2721244574069397,0.0123726102028675,1.02103647916452,1.459140930175787,0.3572527955041989,0.5233342245014796,0.523011742873906,0.5220995576059888,0.5228591221722422
1,-0.28086355328559875,1.227637169240438,0.0197600268162711,2.221639465292776,2.099618835449218,0.4494076369150007,0.48864471751885413,0.48743846624259585,0.48857303380575307,0.4887443242222525
0,-0.49466854333877563,1.2706198491066736,0.0169043167257781,1.723300505858939,2.050499267578124,0.4375818026201805,0.4558325688492497,0.45404521734424247,0.4549533621310895,0.4560947834448246
0,-0.9686709046363831,1.1151476656670125,0.008835405178486,0.4800483401991601,0.9946379089355504,0.2309517362276658,0.3087628246382087,0.31579015750670714,0.3127376572429365,0.30604562026821197
1,-0.3319406509399414,1.1996215677061863,0.0255118497737667,3.298175359813561,2.498117218017579,0.6420840443249584,0.491444595875612,0.48086179684089814,0.48667766137061497,0.49421743832594806
0,-0.14714805781841278,1.2334938948881236,0.019496184398516,1.9197294236555404,1.7762916564941418,0.4898634278622385,0.5342184289038152,0.5251924223972904,0.529659870900311,0.5363025184196122
1,0.007963431999087334,1.201144292049426,0.017693822340373,1.686897006033198,1.7965817260742227,0.4591972623548073,0.5514299907071938,0.5457622640893441,0.548101473722865,0.5527551505315906
0,0.022168677300214767,1.3684958020553202,0.0117922366860402,0.8403956405234697,1.2970298767089907,0.3241133367595874,0.5901988923428639,0.5888875273539776,0.5882107419369638,0.5898550746283326
1,0.07245685160160065,1.1575783616787567,0.0179422918218986,1.7959672611667543,1.951188354492193,0.4237885393880719,0.542660162459054,0.5420393905268005,0.5422213575357284,0.5427806155663932
1,-0.4688275456428528,1.137372826542061,0.0204449850629116,2.178656728842505,2.225604248046876,0.5218544731103807,0.43361615129759107,0.4281567029747436,0.4314180647209991,0.4351285269952384
0,0.06681732088327408,1.2423341933086212,0.0153687208798226,1.5989715455535043,1.8374180603027408,0.4470698415171705,0.5703595694991335,0.5676376183095295,0.5676634601376213,0.5708599301749687
1,0.1678840070962906,1.252645391496107,0.0172027045587609,1.7648667126285087,1.8713435363769508,0.4696896199391291,0.5979009412823673,0.5926859266056218,0.594193643577504,0.5991146079687205
1,-0.8461005091667175,1.1572303833345832,0.0137866386148344,1.0755049363506497,1.450665893554682,0.3456885136700459,0.3520068318551235,0.3528168611179235,0.35309969385588386,0.3512293340063364
0,-0.5860794186592102,1.0408834477672206,0.0155405720381598,1.2052850479478014,1.586623229980466,0.3881502685732358,0.37621345917628096,0.3755146575201879,0.3765791519385385,0.37616201957021356
0,-0.1490033119916916,1.2006384677221202,0.0089416925084846,0.4445457053538646,1.0311431884765556,0.2108425254434846,0.4925998307640751,0.500707114965862,0.49605265772079626,0.4896142743021066
1,0.20579828321933746,1.241123062608883,0.0197175737044216,2.2255865170369566,2.0398130798339853,0.5274450820982404,0.6074563348114135,0.6001082799707333,0.6028493791885928,0.6093043432827407
1,-0.10838094353675842,1.3760765983606476,0.0260711557275537,4.194142637706892,2.769385223388669,0.7240634155330329,0.5899224609214254,0.5798293671979844,0.5838926088736697,0.592268422604919
0,-0.05778837203979492,1.263631888413913,0.0139253513811146,1.1998908874262766,1.7027467346191367,0.3872807262545924,0.5451797472771542,0.5440433840935178,0.5435893638894238,0.5451915184022796
1,0.05581609904766083,1.230648359321136,0.0200411312344625,2.661817179356067,2.568273773193363,0.4919180622232331,0.5539447370465334,0.5564306975749999,0.5547463385814925,0.5534038496472257
1,-0.5516594052314758,1.138282854826967,0.0130310585832441,0.936779252901999,1.4477563476562565,0.3421949833249311,0.4047948045022784,0.40594931123761496,0.4055210192532888,0.4040339662860461
0,-0.21385544538497925,1.1608701939080894,0.0102434085946078,0.5544716187390499,1.1056430053710908,0.2245139434299328,0.4688298795549867,0.47627449444042835,0.4724212303299175,0.46612596165881764
0,-0.8562799692153931,1.2941840604791488,0.0124337301083787,0.8240466110101201,1.1905477905273438,0.3209452077477789,0.38897814805431546,0.3873734757215906,0.38850924343415083,0.3884992077991958
0,-1.0848472118377686,1.1325490283272546,0.0127431349168347,0.7730273775634123,1.202313232421875,0.3108511254530479,0.3020680094864425,0.3027437440236811,0.30344005650983585,0.30121544831286107
0,-1.0660873651504517,1.3008385123423092,0.0257485015816412,4.132435038700764,2.7681083679199183,0.6776130523717273,0.36316605691545256,0.35785570951654844,0.3613388048121541,0.3640836832244902
1,-0.4984053075313568,1.388175356772819,0.0184160565219043,2.217791553723923,2.264206695556643,0.526520601890838,0.4971905205021619,0.4907997085000646,0.4933169794721151,0.4986066582081537
0,-0.26990464329719543,1.3370518101707416,0.0231204100872619,3.0787709905539877,2.4778103637695352,0.6203598744432528,0.5401354462814121,0.5302711038045896,0.5347984741766159,0.5425721837664541
1,0.23566986620426178,1.1947754084821434,0.0179790063564133,1.9354583457268013,2.127366790771488,0.4637358378462656,0.5887858930263659,0.5871291097306758,0.5871173775294216,0.5893106628695983
0,-0.8276329636573792,1.2802568734491109,0.0157476672943085,1.589887638526526,1.9295663452148488,0.4457981099284918,0.3935300850061255,0.39062809379012836,0.39212499515368293,0.3939173239745117
0,-0.35053956508636475,1.1802626092176618,0.0241968836067974,3.4456823444716638,2.77065521240234,0.6187516414767599,0.4692683888058962,0.4658543055006256,0.4678404478031931,0.4702575951288653
0,-0.5336816906929016,1.2689209143383504,0.0179279908377884,2.168727631738148,2.057173309326176,0.4656959986663131,0.44918566534260973,0.44785427271744727,0.4485562882824772,0.4491302969901967
1,-0.06355609744787216,1.3148496275371342,0.0215980863850578,2.252897988402581,2.172043304443362,0.5306715071966109,0.5734540592343179,0.5633399683847107,0.5683143372675908,0.5760796579861617
0,-0.05974917486310005,1.2956241603019587,0.0225540859958684,2.856597521412624,2.268618621826165,0.5633823964248462,0.5681546218777916,0.560496408537321,0.5641105482306097,0.5699632807233939
0,-0.19841688871383667,1.2224761219504865,0.0159684832198355,1.5115188201876533,1.962899932861328,0.4346721207110672,0.5060115448662694,0.503889623825904,0.5043772454714408,0.5064887758729472
0,-0.15918876230716705,1.272727961945404,0.0148386209435641,1.2661227274687206,1.7401033020019532,0.3978257670558683,0.5281701850074023,0.5257432784244502,0.5262668899800659,0.5285319361030245
0,-0.3145405352115631,1.1382771208456506,0.0158080142868492,1.3040117723453966,1.5940016174316407,0.4316102362657104,0.4658370436958886,0.4608913498290513,0.4631834246337904,0.4668693815558558
1,-0.050195835530757904,1.323491602700231,0.0513331126948425,14.00860649614182,5.845074310302732,1.323282211781647,0.5701823711896558,0.5895739937298734,0.5790412767874324,0.5635854715764923
1,-0.20100802183151245,1.195212842561486,0.023746710803769,3.267628598959418,2.708731079101568,0.639103727785973,0.510701909202774,0.5040969905453957,0.507130946546862,0.5126043011811791
0,-0.15413522720336914,1.2505976298735209,0.0139325743223706,1.0558486909807892,1.493465576171871,0.3632920125361947,0.522892779256993,0.5209122754797992,0.5213314027242979,0.5229724927364697
0,-0.36259496212005615,1.220930516901151,0.0182906770078712,2.151249790082796,2.056396331787109,0.5543657624558506,0.48629832076260077,0.47839062822476125,0.4815049543450669,0.48818152397986647
1,0.337370365858078,1.1866127627742773,0.0233019904416626,3.654189773238939,2.9637924194335983,0.6044989473306747,0.6050238283303017,0.6068742969429747,0.6049740742518349,0.6048041078221711
1,-0.6832415461540222,1.4060777899399974,0.0147528268410526,1.4946266166682818,1.6553363037109392,0.3866040114468914,0.4547223095865107,0.4526171251761539,0.45351857594349004,0.4544859706336906
0,-0.1721670925617218,1.4992054489538933,0.0190319784895487,2.504677905924828,2.2635061645507863,0.5275391408253597,0.5957212448817772,0.5893898048409462,0.5913464744442984,0.5969646476296713
1,0.042877279222011566,1.095675169964976,0.0205235155665468,2.5670491371185284,2.443944702148443,0.5664637165254417,0.5283147517743344,0.5249121451020395,0.5259428842031368,0.5294900789367215
0,-0.09146569669246674,1.32073876497736,0.0120634938722182,0.7013013011895761,1.2396852111816463,0.2791457805499517,0.5485095633226575,0.549255532974117,0.5483464275199179,0.5476224468146437
1,-0.26125526428222656,1.2760470185183672,0.028648596843041,4.800123274151579,3.263427276611324,0.7746066158179565,0.525564621560208,0.5184829770606781,0.521648616294391,0.5274584580200186
0,-0.13359609246253967,1.0817230420303523,0.0230019137979787,2.757967267251079,2.26208175659179,0.5871506692548215,0.49600322733750535,0.4882163206999008,0.492370301938746,0.49814219248682706
1,0.2216796875,1.129702363852388,0.0123126095956816,0.9434883754494132,1.4118136596679705,0.3434181808395948,0.5636532953285317,0.5655194827638705,0.5633525706028322,0.5628448496438955
1,-0.02525409124791622,1.2896470381284468,0.0316010217413714,5.567964440523903,3.113498229980473,0.8342634806015949,0.5886547280873702,0.5786823823167889,0.5831957110473519,0.5909431428661835
1,-0.028499789535999298,0.988374555745802,0.012460043760824,0.9128784200077584,1.3937074279785155,0.3021387793726185,0.46407740726528196,0.47063231593716015,0.46720185689595084,0.4620744950864509
0,0.10499434173107147,1.239393411337366,0.0221120497405758,2.7943537536177963,2.0408232116699203,0.557210687623611,0.5896101730002407,0.5816922457466459,0.585241307029688,0.5913831444989595
0,-0.05923805013298988,1.3916489445602434,0.0194710498450106,2.2759199859201904,2.2484548950195244,0.5028717514790194,0.5871973901305114,0.5816009034565929,0.5836694506597191,0.5885006563115167
1,0.338114470243454,1.0583103801349731,0.0206154931831294,2.810039376110834,2.3980354309082,0.592667631994404,0.5821854108564952,0.5790635072817079,0.5793268183328524,0.5832368747571844
0,-0.8327428698539734,1.027440019755557,0.0245150208100432,3.316701152961096,2.4449880981445333,0.5491068080372223,0.32729240334564674,0.32743980818950985,0.32924776992028404,0.327093836177095
1,-0.3746904134750366,1.226286989326077,0.0419481799381972,10.074441802297509,4.695944824218747,1.1221876961039932,0.48640927210304047,0.49272161787344754,0.48918587392530916,0.48393044269006
0,-0.20111237466335297,1.301112297227688,0.0208336268073876,2.17079818326055,1.6252946472168015,0.52091244264998,0.5504180043445608,0.5373356686118502,0.5439020234350326,0.5532762315799937
1,-0.04342257231473923,1.1838476422467488,0.0258138029415734,4.011565174086317,2.988560333251953,0.7081282699912421,0.5422946716690735,0.5364976369431341,0.5387536951856923,0.544019185149355
0,-0.5418463945388794,1.1810065609060278,0.0135329898160644,1.041444702995359,1.5680023193359376,0.360805470959657,0.4191896447833845,0.4194743720656198,0.41935230058668366,0.41870586807034094
0,-0.31541353464126587,1.1955695280763046,0.0180649193396677,1.6412092808626764,1.6886915588378923,0.4529361545602586,0.48398544862999593,0.47715217461379233,0.48077442884698984,0.48546859690807076
0,-0.39981701970100403,1.2564975623480847,0.0277064744875125,4.457823965433962,2.6903735351562457,0.7464770563649262,0.4998195103601111,0.4890991226173854,0.4943973942145542,0.5022328019171474
0,-0.5102067589759827,1.163767300646747,0.027549791962376,4.183907823017217,3.043534240722654,0.5113650740308494,0.4065476546423314,0.41510873427107764,0.413279055499575,0.40423514096833807
1,-0.16052968800067902,1.2788811360066417,0.0188720257951496,1.9190452461901817,1.9648892211914089,0.4897761282195904,0.5398112639611603,0.5323710827941116,0.535745868298272,0.5415835689366875
0,-0.4962312877178192,1.2277948039177426,0.0205300118398782,2.041997361791431,2.1534486389160183,0.4518846491961672,0.44539093224270976,0.44188353359821814,0.4447803208772459,0.4462394131387456
0,-0.6806765198707581,0.8483807553490658,0.0114086882738168,0.7009940667446878,1.1936683654785116,0.296013949575161,0.3009427137109405,0.30714060940460863,0.30475213217392216,0.29895223389252756
0,-0.7875803709030151,1.4420655533153328,0.0164072422193798,1.645733078241319,1.7289588928222657,0.4535599572054006,0.45366020322183603,0.44570633117362873,0.4495188820420602,0.45502414678580855
0,-0.451867938041687,1.1293573824317111,0.0195274853724795,2.217293118208181,2.2182818603515564,0.4298539595227063,0.4186124295495951,0.42149630875701716,0.4210996523570547,0.4177784878775343
0,-0.738003671169281,1.127973412707841,0.0132148587231936,1.0462964968060608,1.537351074218755,0.3409621185876585,0.3622025405475641,0.3648414069224074,0.3639759145986905,0.3610585470622391
0,-0.7968586683273315,1.0052981473773943,0.0156103362217675,1.32193251932782,1.7268132019042943,0.2968650107740126,0.3099056657067586,0.31734842409119846,0.3153383188792976,0.30771157837531293
1,-0.557604968547821,1.2601514000709038,0.0173645507992574,1.646863490571565,1.8118138122558565,0.3704573176687121,0.43502006256674086,0.435314881148203,0.43612504003068747,0.4345028980324077
0,-0.5072602033615112,1.4214250648986693,0.0222722897634882,3.152688036745479,2.414312896728522,0.5353578273832355,0.5004255730136402,0.49691343047007386,0.4989423176432086,0.5008114275199497
0,-0.24251306056976318,1.0757827772112862,0.0135008767033881,1.078968140157702,1.5774452209472678,0.288092952435321,0.43855666436642254,0.446208793057298,0.4428194100217419,0.43623586650565116
1,-0.6557192206382751,1.1790852520786597,0.0163952151905423,1.598689355149836,1.7308982849121122,0.4470303897876848,0.4048853482103949,0.40112217716278253,0.40320950754395324,0.40547976426000826
1,0.4351634085178375,1.4638190936550166,0.0323486226996706,6.513694111832016,3.884123382568358,0.9023368351003974,0.7112089288911917,0.7070482452941159,0.7072833820380257,0.7122081484501828
0,-0.45710068941116333,1.4771923176389712,0.0210957564500124,2.617174374720658,2.363135223388665,0.571967478830818,0.5373924936766231,0.5268777596081043,0.5316283397688971,0.539835030467956
1,-0.3112892806529999,1.322701183629311,0.0317612058127859,5.007694252098882,2.7179286193847587,0.7911774652455416,0.5451779025515,0.5296888482727918,0.5379748619269981,0.5487205457217381
1,0.17812004685401917,1.3289127536271357,0.0212091310149105,2.470605112167541,2.079453735351569,0.497051819448188,0.6206059753051656,0.6146290331188267,0.6172823166061585,0.6219384047289249
1,0.24234184622764587,1.200729057806325,0.0162916274708091,1.7675636703629514,1.99687103271485,0.4700483579328502,0.5947012516271964,0.5923371937465117,0.5920769679692863,0.5953128821597651
0,-0.48496517539024353,1.2393616602692747,0.0115066508216194,0.7926696851037616,1.400305328369144,0.336509325938219,0.4466841496184025,0.447187815263846,0.4463591621500545,0.4459645475324502
1,-0.3748684525489807,1.3140825238100995,0.02713991300835,4.490259674972994,3.3861395263671907,0.6389095593255315,0.4884800798881656,0.4912562155582201,0.4904325160945572,0.487816213404138
0,-0.09011942893266678,1.1598132186553802,0.0224483883397479,2.578164025795413,2.122909545898437,0.5676887379756855,0.528501470199711,0.5191210073298514,0.5239113101803559,0.5309187722231957
1,0.02371850237250328,1.1797327395344546,0.024297382737034,3.666029123014136,2.7317442321777365,0.723683940781386,0.5639189112287168,0.5542100580748275,0.557777193175169,0.5665941230034606
0,-0.413457989692688,1.2819915197621818,0.0215185388983211,2.7705095348462,1.9338064575195253,0.5548282551931624,0.49506603604377825,0.48627800578599123,0.4907607620719137,0.49675763363727377
1,-0.14878666400909424,0.9567714156995316,0.014951605929272,1.1469077572982005,1.631942596435544,0.3786336879653935,0.43864535843601565,0.44045439667787484,0.43971110300799393,0.43816875340115513
0,-0.07699967175722122,1.191166654533706,0.0173719292155144,1.7646390805131285,2.166957702636717,0.4427990615910371,0.5191671813206719,0.5187562266710463,0.5186024275684463,0.5193777813528084
1,-0.04144473746418953,1.052628032878087,0.0101376299913873,0.6202109286970167,1.2430549621581992,0.2625115719559418,0.47614701640463797,0.48414816044304626,0.4795367962049826,0.4735780467783814
