label,AvgICTF,AvgIDF,Clarity,MaxIDF,MaxSCQ,NQC,SClarity,SMV,WIG,nSigma,ENet,L1,L2,LogReg
1,10.130963926084418,5.740323163166555,4.070192792524411,11.542642450017174,75.63846947816319,0.1208525733426865,8.339204456856361,2.034133803862564,1.708738098144532,0.4754102092886104,0.5179218217170373,0.5182409368293521,0.500343482936855,0.5184326939848939
1,11.217772645550944,6.912169444006982,2.686829720722772,10.899757104238118,81.7411355765673,0.092554775403583,9.426013176322884,3.9336229973912458,3.0159710311889647,0.7012152841131643,0.4547185251473278,0.4638704487531713,0.48432211166653855,0.4539194088337534
0,10.75770196952606,6.275818266652796,1.6628571490666793,16.86076244386139,79.9481788657401,0.065762130226416,8.965942500298002,0.4767877952753241,1.0167579460144045,0.2441279877634178,0.5388287567692835,0.520495346536163,0.48021981853200063,0.5403902019842398
1,10.269075791731025,5.854599373667523,1.3160988343914188,12.890470530309267,68.88416631011181,0.0355029895353529,8.882781430611134,0.1412654739734774,0.4867383956909181,0.1328841008047414,0.6247352632802801,0.5968770787225087,0.5412549264641763,0.6272458396292394
1,11.494846290626109,7.045247490359066,1.1195124416665474,11.75481696996081,74.4966001670459,0.0594111697495084,10.396234001957998,0.1674524061501764,0.5941869735717771,0.1364031631069278,0.6133628290040236,0.5884936840234068,0.5085896041348548,0.6162355715484373
0,8.472912613351781,4.15691447654657,2.7107218455550246,6.281553664588697,73.59840881758916,0.1152867919076375,6.527002464296467,1.9322555129039505,1.9415440750122064,0.4633519795893051,0.5203399888680103,0.5344907389497833,0.5509293721483496,0.5193088085221019
0,9.613629256863089,5.150420282218811,1.0435735816028728,12.928936811137064,68.16327473164874,0.0336448261132243,7.821869787635032,0.0729981918797779,0.4086899852752687,0.0900605918749383,0.5863593439208422,0.5648880234599168,0.5424294428700585,0.5878446754591707
0,9.199996014744318,5.595341818692392,1.4258202620762794,16.167615263301446,72.2663669059,0.0735698582183286,7.912445684797039,0.5028922637450028,0.9625520324707028,0.2507220233009564,0.4991400054281237,0.49960431699975744,0.4946709446569839,0.4994383714708838
1,9.525303099498624,5.144371248841465,1.68318700385213,8.976939228969238,83.73009006100118,0.0884391044922115,7.579392950443311,1.6234846871627544,1.932748031616212,0.424720128393426,0.48995422724433657,0.49713764423821594,0.5043613219072399,0.48930942113809905
0,9.88895821607638,5.469411024214193,1.2165045198028512,12.612267201812031,76.2317398349387,0.0595998714708312,8.097198746848322,0.2512052520577811,0.6796519565582279,0.1772023038993077,0.5485220269869892,0.5320256049494521,0.5119513710971471,0.5496401533945156
0,9.587491961594544,5.179380959853384,2.578198727062172,10.189996123015517,80.68138946739997,0.1272434754856028,7.508050419914706,2.677955524319449,2.024048233032227,0.5454820013650975,0.49379580762634934,0.49336488973067494,0.5118771589243558,0.4932610137144969
0,9.052126359696182,4.689007966987383,1.553010293995387,8.163917924207079,81.80563979793956,0.0656067208414865,6.972684818016344,0.7844330751716861,1.3335140419006353,0.2800773241752509,0.47183504036510304,0.4804057705655037,0.5034230570907877,0.47089174878540757
1,12.36777674247048,7.997248231248397,2.124776413594794,15.4744680827415,83.48619293739351,0.0746616393997636,10.421866593415166,1.9573282064374495,2.156100082397462,0.4424170211957774,0.38704015367226896,0.4018912279287196,0.4205029854424863,0.3859749703425435
0,8.791876131536124,4.4453730667391325,1.6405988651469796,7.355441696952316,79.52040177843405,0.0682598036576654,7.000116662308068,0.8705731625617318,1.4517501449584966,0.3298812594255946,0.5427694735189499,0.5427299469018749,0.5361405410785322,0.5428439084670186
1,9.537833389748764,5.191593160566567,1.4217307540265498,13.459565062199236,77.76860139829755,0.0408661356696839,7.591923240693449,0.4539080707429799,1.0289379119873052,0.224575666719601,0.5142536953798954,0.5060950048268665,0.5037749494634078,0.5146415742352013
0,11.39259451980013,7.010447959659864,1.4389174707798569,15.4744680827415,82.66833415997958,0.0731855239233185,9.446684370744816,1.0153637368233843,1.6397060012817395,0.3186477266235213,0.43286817897653657,0.4407266315563052,0.4443615449083485,0.4323053795961634
1,10.110654356131867,5.759292799259223,1.5998836570119026,7.701189188938862,80.04739881874076,0.0533236936116175,8.724359995011977,0.2705201522669503,0.827888202667237,0.1733718393982362,0.5562105134957491,0.5476614863089367,0.5052429531860569,0.5576818556602473
1,10.872357607421568,6.4669592266600215,1.3405890499150994,15.25132453142729,81.80563979793956,0.0641840885931916,8.926447458366257,0.4329608686044829,0.9601900672912598,0.2193325401719404,0.4688176384083383,0.46213215045591943,0.4584959259869138,0.46910318170678333
0,7.699249705957649,4.083386989008191,2.299485421650099,8.470721038105637,82.6701012661707,0.1199565485178389,6.206116814934269,4.144591438065552,3.2335521507263185,0.7197735267139199,0.48247001892934993,0.5057396254164729,0.5304461715644958,0.48102232658794647
1,13.590931207662322,9.248390823612008,2.2746341788075863,16.86076244386139,70.94366012406957,0.1221969270522148,11.799171738434268,1.2676634448135051,1.4094840621948237,0.3980677462463998,0.39104436845794766,0.4008958528848469,0.4267282860196764,0.3900138300289064
0,11.11692611245896,6.726460656955708,2.5186634606198437,15.25132453142729,80.86624153356478,0.0703611768165202,9.21077136591911,1.6985325759281271,2.082813949584961,0.3365048366099292,0.4382842399109036,0.45701643935839353,0.44486122553781077,0.43780005776021425
0,11.94407623422332,7.528325013627072,2.930311986023769,16.86076244386139,78.32196219088596,0.1208675313825465,10.152316764995264,2.7071570987287505,2.2164482307434072,0.5817169735714214,0.4836333913323249,0.4785449408639395,0.46640280435973935,0.4840210447642498
1,10.205311864991687,5.757413851719467,2.7580326552509016,15.25132453142729,77.55218097194137,0.0786516093343371,8.008087287655467,1.1020897466453952,1.5493461799621588,0.3319773707115283,0.4555137182325713,0.4636423718037716,0.47253583941402894,0.45491415552493925
0,11.460359615457005,6.9417904915176125,4.5908636366160005,14.663537866525171,81.09185609530738,0.0753337661012188,9.514449466401691,1.7340351369380749,1.826045913696289,0.4164174752502679,0.44737532749743525,0.4556626175913428,0.4370535295108197,0.44769057835617854
1,9.568322027885962,5.68791472341398,1.7845626947407145,16.86076244386139,81.98376381061276,0.0413041967913735,7.615233514698211,0.982698389106108,1.4637281417846686,0.3134802049741112,0.40268258845876287,0.4130058395723155,0.4487614585513147,0.40158782109421126
0,8.553765256044903,4.171893723572183,1.560045558257399,6.918438867540065,78.14953455263573,0.1094007414032617,6.762005786816849,1.4339959161072873,1.8387041854858392,0.3991652284048253,0.5614115737369175,0.5665979058348305,0.5528870120815254,0.5612532247216079
1,10.151019556922456,5.713716938096049,1.4944867842953546,16.86076244386139,78.41229527762442,0.0519954823977443,8.071578015242617,0.4658917498153328,0.8830699920654288,0.2275208781177705,0.5054530758920659,0.48941459867676873,0.4852617147498861,0.5061389034273852
0,6.631690769098254,3.1603970938999573,1.375411371129824,4.91747765250016,65.19557218746057,0.0417617451294282,5.344140439150975,0.2642846201853859,0.8329620742797857,0.1817569187766266,0.5253022720252384,0.5424791385782531,0.5745928289039607,0.5243056934287766
0,8.497015329878938,4.096914421313574,1.295581139736822,6.970613455764444,76.38381312598978,0.0542716460419835,7.164836289668815,0.2639209263932083,0.845632247924805,0.1712441163281914,0.6567222410268598,0.637916550598761,0.5699016139735226,0.6589902794654582
0,7.289775395883,3.443299927660381,1.4787754580665229,6.830245843196723,78.41229527762442,0.0551362844674063,5.470264046913142,0.6695398730442191,1.1844581794738769,0.2727513872139525,0.476451853441681,0.48987881872383904,0.5304043252286303,0.4751291344676306
0,13.01730955734316,8.611570998310894,1.692183267763702,12.612267201812031,79.07460023310452,0.0954805272809931,11.225550088115105,0.8034100554638822,1.187927742004394,0.3169010207193805,0.3933330052506474,0.4016020957244631,0.42509900606766454,0.392440745064175
1,9.20795350405833,4.809868533446913,1.2780801185986446,8.163917924207079,81.80563979793956,0.0604866179478511,7.416194034830273,0.2750681112437546,0.6836539077758786,0.1854279210514676,0.5392573475282302,0.526816948993089,0.5145615913773744,0.5400725925489336
0,8.908650080319342,5.214659181957498,1.654758302223165,12.612267201812031,72.67036186837298,0.0638079311984039,7.415517189295963,0.8191480184380943,1.345574092864989,0.3016893211453159,0.46843805571312086,0.4821417039443426,0.502804243554427,0.4676059709486378
1,12.02170020713865,7.583100796806018,1.5047821616909798,12.612267201812031,79.00657614055642,0.0780383245310005,10.229940737910596,0.6273529134142223,1.0906941223144526,0.2993690778511707,0.4518708370603276,0.4492449519829078,0.45700956193482817,0.4517494156987374
1,8.986476614005078,4.5542153709923285,1.3679477429195237,7.0779746765630485,78.64042525336797,0.0587167714621555,7.040566464949764,0.4286426738521765,0.9079920196533204,0.2182360276429007,0.5245342361277655,0.5205681781490531,0.5276164821993833,0.5245281224132347
1,9.174998796552565,4.781751589157418,1.0623820409329252,9.549544059441764,81.58942191839053,0.0205328105910077,7.788704435432674,0.0262834922443504,0.2578608322143552,0.0540406146074417,0.6253735295890406,0.5935128111270278,0.5268232281746156,0.6283571197957319
1,12.18612359686522,7.782025160804913,1.6913217570967118,15.4744680827415,82.21586644050068,0.0782417856137899,10.576685684431116,0.7652566152353323,1.2353281784057624,0.3306393406796103,0.48340304167391096,0.47238387022335987,0.44774976120054016,0.4843528262465121
1,14.733152825511656,10.19771622058338,1.5114308328814463,16.86076244386139,66.85453211543776,0.0768792044715795,13.346858464391763,0.4692826035330817,0.8740263557434088,0.2421989377384533,0.4743619312662322,0.46510560769257975,0.4424512701717956,0.4753289276382561
1,12.555952204262008,8.173111125167773,3.203663378570581,13.682708613513446,76.88713155001008,0.1454098575810896,10.946514291827908,4.292823256113965,3.2610770416259767,0.7382631750843143,0.4619560522042137,0.4768058034485005,0.46891317888872414,0.4614579411896843
1,9.683249782603076,5.249604711950467,1.6945728657558206,14.295813086399855,77.43362313293296,0.0748254430642955,7.737339633547762,1.067524725975172,1.7731540489196782,0.3652952104078241,0.5320324718689301,0.531360158291353,0.5140317434261354,0.5322031720296044
0,10.83614682249256,6.408918986944543,1.86916377295807,16.86076244386139,74.89368272504964,0.094210614059237,8.438251549694188,2.782529373557424,2.6648820304870617,0.4458162156216892,0.3933731305501849,0.4225424300691359,0.46362218861604293,0.39107205843257875
1,12.33185840034924,7.979324106803669,4.507968313532821,12.612267201812031,83.56641510062562,0.2032994990858537,10.540098931121182,5.020962202506334,2.6684764289855947,0.8352540760890549,0.4361577550023916,0.432645208429056,0.4470677121763073,0.4360715035800197
1,8.233762518913727,4.452942866097864,2.313392529411576,8.713474185154768,81.85148976605291,0.1111676077128314,6.565839534009172,2.13580508230166,2.293188095092773,0.4871464623819981,0.4440824534398791,0.4733684287562731,0.4991460966931616,0.4423259029621318
0,10.087298866221213,5.652190992830394,2.24565431848804,11.572495413166855,78.53892973643597,0.0580386011381721,8.295539396993158,0.7294685667867339,1.3506799507141105,0.2846964400485256,0.5204434826749977,0.5191489105957652,0.49769204871320655,0.5210041639886399
0,10.282202928666806,5.882489747851445,1.3839821899871418,16.167615263301446,69.53845747385714,0.0347498743811338,8.7214925196254,0.3522682196063146,0.9433397293090828,0.1789535794572828,0.5966831680891606,0.5773247658078167,0.5266624258591416,0.5986480182235298
0,10.234453021142588,6.2690004246409226,2.16542277456692,14.08817372162161,76.21399515930548,0.1144924904012413,8.281364507954837,2.1838539887650343,1.970296058654785,0.3815629252399516,0.37692261564317564,0.40676657761577595,0.4510911284485923,0.37480190202897795
1,7.98976879638174,3.6323918414053074,1.3047550128479242,5.632390616668412,71.99014889107411,0.0458392093235917,5.910327254701904,0.2974684580390214,0.7396900749206552,0.1644463045934948,0.5255502772710355,0.527061738150088,0.5576295142679538,0.5248711714340631
0,10.837612118714318,6.415066173478174,1.1794028696444805,12.612267201812031,81.44846794398063,0.0519258098753865,9.045852649486262,0.2505292437050603,0.8011842536926278,0.1769637122777789,0.490945181620175,0.4819718871704453,0.47019346718700405,0.49159786921737014
1,11.05709031159292,6.637259115524825,1.1271577420410703,12.928936811137064,81.99316441138859,0.0544288660301285,9.44765239915882,0.2130545577696222,0.5749360084533691,0.1631925847616942,0.5242901252446771,0.5038941554168715,0.47287729728340017,0.5258984582367586
0,9.789258270663243,5.353468830049172,1.506721501494943,15.762150155193282,81.72366533503995,0.0585082242292775,7.224308913201708,1.1352303958325978,1.7539459609985335,0.2751036648044512,0.39067540721595295,0.4106957891877384,0.4555080852536811,0.3886697570884354
0,9.500779973211571,5.1340055329390495,1.392261311669258,12.612267201812031,77.38449474895783,0.0616083202719088,7.709020503983515,0.2994496679919372,0.7266541290283197,0.1824066482681962,0.5484780945264587,0.5336581028043447,0.5118097036294973,0.5495833359126832
0,8.964470968475196,4.517616316468487,1.7354329120789125,8.261436422906632,79.45055236238125,0.06115022691929,7.172711499247143,0.5059465415725753,0.9536361312866208,0.2514822413145149,0.5677473341014427,0.5548192726761072,0.5342355904486277,0.5687394496448288
1,13.06519731452344,8.669485942134196,1.5685663731954498,16.86076244386139,81.86638045117577,0.0675710028135913,11.119287165468124,1.0862328259682126,1.7537059211730952,0.3474083133989316,0.3697902644498057,0.3842077748410848,0.40543884977345546,0.3686300881310053
0,9.904542528992415,5.569875725497996,2.1570535988347386,12.612267201812031,79.42190982473362,0.1293032422986745,7.958632379937102,1.7143851483169654,1.647620067596436,0.4629234748202133,0.49875618310820086,0.49625163967198443,0.5012831000106711,0.498526148117087
1,9.002933710593918,5.173522599087961,1.1970592388145,14.15271224275918,78.65884913865852,0.0430959445416348,7.335010725689363,0.1425481291983061,0.5957321739196775,0.1258518216873876,0.45963558758401757,0.4602444354568105,0.4737570550705604,0.4595621152279239
0,9.134417330404029,4.752995591982087,1.5368077682957428,9.022024884262107,82.12102936367071,0.0510625562626163,7.188507181348714,0.6003436748172841,1.1644860839843754,0.2739397002118541,0.51105243333686,0.5070177044467885,0.5111907044963135,0.5110963856619887
1,9.780373501903124,5.444304025306304,2.74626213609117,9.53035723201699,82.52379440493911,0.1268676444127514,8.170935589469025,1.7434373498701643,1.7088100433349604,0.4668293786103982,0.5422648355193976,0.5378785036395995,0.5073931028200832,0.5430506437945949
1,6.740879279305962,3.0778691089242662,1.8648118717610924,5.010072720147258,65.28099987393244,0.0874874841911164,5.247746388282582,1.092066171213146,1.538902034759522,0.3304642448455121,0.5259437832991666,0.5516043708815007,0.5823404178433694,0.5243573506685653
1,11.75982512884413,7.309470714997744,1.6390196442620055,15.25132453142729,82.8944618445957,0.0652820795105217,9.813914979788818,0.4059382761922682,0.8922720718383798,0.1921027840866513,0.43022956513849825,0.4287768133434567,0.4288026197984,0.4302966373505116
0,11.604810196516226,7.1515873129197205,1.8581474519345211,16.86076244386139,56.93227008873353,0.1001149470854706,9.813050727288172,1.1054507094418495,1.5130758857727045,0.3717275059505701,0.5360792801057184,0.5355745145478156,0.5340083816862861,0.5359593342743297
0,11.79315215898151,7.394812560448765,1.845673879723666,14.781320902181555,81.80563979793956,0.0898929201232836,9.713710617301674,0.9187740712805202,1.2709579086303715,0.3031128620300564,0.39335464660833386,0.40159118184655623,0.4280043563682186,0.39234860145322986
0,9.172021425459366,5.8282237628733,2.357933905590927,15.25132453142729,75.56914278192325,0.0703523375119617,7.612440269199489,1.586122511569956,1.821369972229005,0.3797274754310895,0.3581837934293744,0.39127762940669814,0.44704347121940746,0.35599189866468095
1,10.01088797518217,5.625927048821636,2.06130503821806,11.300080812845865,81.80563979793956,0.0562249650486056,8.064977826126857,0.7172128532702244,1.2763780784606928,0.2444744112837143,0.46859381369466485,0.4745972115123381,0.47434672132874095,0.46840032149359534
1,10.319598451738148,5.906055704611132,1.3611922974898043,14.375855794073392,80.17642255925495,0.077135893141182,8.373688302682835,0.6498783019474611,1.0954242324829102,0.2687167657895289,0.49937213119157386,0.49070580587637874,0.48423975587288715,0.49973029967732085
1,8.653057750160361,4.274391988479234,1.6990792918107436,5.823440256947393,71.77664535304743,0.0854025001047537,7.043619837726259,0.7152529993400831,1.0667141151428223,0.2990094060686225,0.6037103069251966,0.5943605777099412,0.57452837595585,0.6045119990673326
0,8.549620486548145,4.590850925706056,1.851820641504627,13.171882989747456,81.92282596913512,0.1000071571718529,6.596531973360395,1.4611776270565593,1.7880780410766608,0.3489481369125121,0.4383826663968788,0.45878703030256623,0.48017293127320715,0.4369925899497417
0,8.80876584513773,4.383056459076932,1.5658210213592263,7.280929624235862,80.05129320899697,0.0626239895449157,6.862855696082417,0.5717042663827866,1.0904320144653326,0.2520370930334542,0.5280032804421861,0.5256300848546837,0.5274541631508269,0.5280198949149091
0,11.022001962787396,6.641295333510162,2.6614659595796013,15.25132453142729,81.99316441138859,0.1758400854996623,9.07609181373208,4.023790000940809,2.845504207611083,0.7092064227836639,0.4767666655204562,0.47968450061470397,0.4800858881019307,0.4763354110015382
0,8.915627254252216,5.205191702616772,2.703212466157965,15.069002974633335,75.36678781123658,0.1429502375271975,7.422494363228837,3.498661864872647,2.787769775390625,0.6613113737938285,0.49634197470790525,0.5105924243538158,0.5136055034244784,0.4956757264276911
0,8.008425621239326,3.624546721393495,1.5527631631796706,9.350879382706475,83.4377654334919,0.0678237843826752,5.811201043903103,0.497127745269307,0.914044075012208,0.2125874676177286,0.5082955606643778,0.504658204661832,0.5160924523302735,0.5081060319828455
1,11.261008598465091,6.89554375443769,2.0507123592164724,16.167615263301446,80.92626366980363,0.1137080298046637,9.315098449409778,1.8594024548906356,1.8217859458923344,0.3644371839749846,0.43858771129708035,0.44862155053113123,0.44540724653834174,0.43812021043803423
1,12.399250465649684,7.925529462163169,1.4905383937089305,15.762150155193282,81.80563979793956,0.0698829427977908,10.453340316594373,0.4788710221610759,0.913476219177246,0.20864738025523,0.415179280637261,0.41412972877095583,0.42078608903277254,0.4150550287821086
1,14.770372103742034,10.327923517344225,3.002814733069203,16.86076244386139,82.20844614634157,0.1521222481116646,13.16093419130793,2.957747972984558,2.633490524291992,0.6080448146502605,0.3736682741535358,0.39200005953898187,0.38655494212437636,0.37292101828439317
1,13.319650261808606,8.907689916515402,1.7513870194205892,15.25132453142729,73.5444660796751,0.0661268129087705,11.52789079258055,0.7488043168851622,1.296040267944336,0.327065811831975,0.4066100269604911,0.4121995213335667,0.43506977499771016,0.40588195341910915
1,9.955967265997211,5.614875914792668,1.459008173029112,12.612267201812031,80.75967344232862,0.0751794195367622,8.010057116941898,0.9028861370848976,1.4237240219116216,0.2743000390516587,0.4749328477526832,0.48080982250486964,0.48207183237617846,0.47455199246717356
1,9.263257417800602,5.840962115575315,1.237439518409157,15.4744680827415,77.26000465789758,0.0767292013434592,7.975707087853322,0.4940468660492998,1.052509975433349,0.2119277033778908,0.4250568874143765,0.44204896200007804,0.45554873020528386,0.4243096239710009
1,7.823211007059536,3.456339885892363,1.437953941545422,4.14931902524819,57.99423344560479,0.0484844575024459,6.213773094625436,0.2141657886491792,0.6658582878112788,0.1542601657551219,0.643219703611611,0.6361657906690888,0.6259904317000977,0.6438863832825814
1,9.302421967219434,4.911101897757463,1.2076450171043525,16.86076244386139,64.87761815661884,0.0587892487473341,7.356511818164121,0.3456746070558455,0.8864660072326663,0.2078685302829186,0.5822735110212085,0.5661021588244857,0.5513357698113499,0.5831455791312778
1,8.858972971275797,4.466180634957077,1.7739677316997278,6.105821391865118,72.48106728501783,0.1010058674598629,7.067213502047742,1.7417803897332775,2.142004165649414,0.4666074889204626,0.5576192813829092,0.5684895345962528,0.568769725115739,0.5569404427608835
0,10.84846041596533,6.418774698193365,1.2593552246640072,8.370940449241285,81.99316441138859,0.0552422356577395,9.239022503531231,0.2373339536835887,0.7175281143188471,0.1623897758424973,0.5018546699156307,0.4951675575790141,0.47860956077398936,0.5026171815081298
1,8.902474247031968,4.566720540123329,1.939682446483737,6.830245843196723,78.41229527762442,0.0357158834689169,6.504578974233597,0.5481744680899905,1.1617360305786122,0.1978770303731209,0.3942144246732365,0.41857920507793683,0.4876468792821783,0.39183585020394684
0,8.801495868760346,4.4233194636816044,2.0204673911078754,14.781320902181555,50.78942790725341,0.1142919378617452,6.855585719705033,1.2418837818359805,1.4127100372314454,0.3714661315256944,0.6168710967863119,0.6117169377344717,0.6110129268009216,0.6168942493203827
0,10.79880235469923,6.471056028784922,1.1984161246834688,14.08817372162161,79.44637845772903,0.0677996463818643,9.189364442265134,0.3243860838173913,0.8104603099823001,0.2013659863958506,0.5205167972667615,0.5069765418367842,0.4788633764872748,0.521704577223995
1,8.90840944994048,4.4548686220407125,1.160550793990683,10.480639906961626,80.57887723386696,0.0709900179293641,6.962499300885166,0.467535427965446,1.021868057250977,0.2279218745207435,0.549396540186992,0.5396733705625427,0.524379946173379,0.5499799919399888
0,8.932413746343741,4.618670191198114,1.4973643462983972,9.769852621781409,83.38337332114023,0.0711783997375475,6.986503597288428,0.6050126439190646,1.012840042114257,0.2459700477535963,0.5032899593857385,0.4994385680953455,0.5019448927601011,0.5033511348591148
1,11.79103856391313,7.995476432290019,1.7767118044983272,15.762150155193282,78.19990481261114,0.0840038153339858,10.123115579008571,1.4976525026219385,1.983594303131103,0.3689854028428296,0.326907820552623,0.3610897823672985,0.4066778280072898,0.3246747673970783
1,9.97886064604732,5.565137822701984,1.530209513093204,12.612267201812031,70.97214806912832,0.0824080410858068,8.187101176819267,0.5976777345231381,1.0896361732482915,0.2733307827804842,0.5513593227891419,0.5432679490379636,0.5289723287697069,0.551900306156345
1,13.229912479183792,8.695577533297165,1.5492485198072654,15.762150155193282,78.2300532182817,0.1012663826301279,11.620474566749696,1.3247848579808468,1.9510500144958505,0.4069374733882416,0.4663131741088949,0.47170608462408425,0.4455681533853677,0.46642619544721287
1,11.3338453960033,6.917748032056146,1.6056735157375384,16.86076244386139,81.86239755185912,0.0572756340254892,9.254403854323463,1.0097843281191077,1.6100880432128906,0.3349600852040446,0.4320062838562392,0.4351088875917484,0.4466337569167104,0.4314820077668952
1,9.68070866712208,5.302140483449921,1.874503253360105,9.87050594336751,79.15451528212154,0.0727834856775465,8.071270754687982,0.5456824833519655,1.1070500183105465,0.2462344148146381,0.5532906375150786,0.54712724654341,0.5118440386647944,0.5543480658435102
0,15.015258827543184,10.720020843587264,2.1518230813230224,14.08817372162161,81.07193794730613,0.0801193091165453,13.454548418501776,1.2324704164192355,1.4680661010742193,0.3925032510087075,0.3306046247587962,0.3433124498632751,0.373166522371691,0.3295879617075713
0,7.160915663517853,2.732057793330083,1.858126456026204,4.276496542861825,59.23875774220679,0.0980919067029571,5.828736623307732,0.9205783233778764,1.0635388374328614,0.3198225764002904,0.7411356298193973,0.7214053833090368,0.6672348754604717,0.743005012751607
1,8.657614773891067,4.21343695512071,1.9035641528752465,7.073527848149513,77.78871771143534,0.1003231112850622,6.711704624835755,1.0825639125131843,1.2646460723876949,0.346821105424874,0.5502986871562973,0.5455794242792529,0.5456378093319529,0.5503607901281119
1,11.76995241940819,7.345897294750942,1.6383549536950677,16.167615263301446,82.22908962030903,0.0658806354151593,9.824042270352876,0.4506356702286098,0.8822400856018067,0.2237646755531379,0.43650925860894796,0.43058511470765154,0.4327678211349014,0.43669701337557315
1,10.17642506794254,5.803330406004807,1.981001746659531,11.418344733339598,81.80563979793956,0.1030155266464543,8.096983526262703,2.1798192636662157,2.3099659156799315,0.4668853460611304,0.44040162540669503,0.45952490688765674,0.48051581012932587,0.4389421785918774
0,11.34688999298962,6.992613521778051,2.494345479917478,15.25132453142729,81.99316441138859,0.066556936797293,9.267448451309782,1.7880150570699334,2.027932128906249,0.4457222674204611,0.40645047680832597,0.4179278867020033,0.44260118309274593,0.40540902191521144
1,8.297958870499503,4.580309363560976,1.4264749304179063,12.9895614329535,63.8050245890898,0.0705167733542088,6.804825979476123,0.517393276078003,1.1548002624511715,0.2543111470418675,0.5196361533462016,0.5305571772127187,0.545015474766877,0.5189920441308983
0,10.547385675992285,6.120226865190666,1.640164388363064,12.612267201812031,79.80061075341159,0.072154979873259,8.937947763558183,0.4357199280332955,0.9564101409912116,0.2200302827726966,0.5427306713741925,0.5306911852424299,0.4899451435787834,0.5441295260203154
0,13.485004093974132,9.052869783632728,1.8594990258542272,15.4744680827415,77.03234603701345,0.1254102694038598,11.693244624746075,2.4109714945795364,2.4249163246154777,0.5489730747700128,0.4025809655853447,0.41860643491093447,0.43530017344710503,0.40131502402071656
1,6.998890196543179,3.6862397874213264,1.6208793815015137,6.586539263738197,75.69486037884646,0.0628913835811951,5.959169425703261,0.4484258234173012,0.9286844253540044,0.2367556291351119,0.5109412027877045,0.5239227405365661,0.5322380923186923,0.5106667101799821
1,8.126728457641677,3.646217635660765,1.120114983829522,5.181619397845767,66.28881550078336,0.0495568885587707,6.180818308586364,0.2342290153670193,0.7846780586242668,0.1711099848661013,0.5863263398808669,0.5821353667536163,0.5913415563459039,0.5862892600188165
1,12.442501647338954,7.995128076690579,1.426733141469822,15.4744680827415,57.63482982632395,0.0524622746399532,10.833063734904854,0.2370999208377626,0.7167580986022954,0.1721554242674924,0.5179186458314913,0.5114448755921567,0.5077356883186854,0.518399381692267
1,13.621461215802409,9.150615941068212,1.2932589126424363,16.86076244386139,77.05343906611955,0.0761431647883943,11.82970174657435,0.6699551344922472,1.258338127136231,0.2588349154368952,0.40213312243667976,0.40835071583397553,0.4146399387483821,0.4016623012235979
