label,Clarity,NQC,RoBERTa,SMV,WIG,nSigma,ENet,L1,L2,LogReg
0,1.263631888413913,0.0139253513811146,0.5983437299728394,1.1998908874262766,1.7027467346191367,0.3872807262545924,0.7045926950079405,0.7030770344744632,0.7030516717635955,0.706130128354096
1,1.3245283883833665,0.0285751071893909,0.37333017587661743,5.176117630742747,3.4174810791015657,0.8043722420887255,0.6776068214592982,0.6731368272422884,0.6761902521799716,0.6816498771669884
0,1.170145754275728,0.0141479040041826,-0.2695925533771515,1.193672259320365,1.5793536376953086,0.3862758501576892,0.44834083947294806,0.44695635937568695,0.4494994269303153,0.4493630972416046
1,1.2621042751929117,0.0229202413538953,0.3081548511981964,3.4049400508535257,2.6160969543457053,0.5563631948853625,0.6305214657980928,0.6309158742426549,0.6307536976932477,0.6289373912187061
0,1.182583350641586,0.0253356360731816,-0.16405141353607178,3.5049553937317977,2.5904069519042947,0.6619059028415404,0.49870942363137244,0.49358492436385215,0.49889370882031964,0.503698643833724
1,1.2680609028809575,0.0190200645142765,-0.3785570561885834,2.0526834487348973,1.8747615051269584,0.4775729669362807,0.4447813115282483,0.44176017112240185,0.44636737651334946,0.4470728848927916
0,1.2737896439814942,0.0099933789320002,-0.3580818772315979,0.5978106311828072,1.065100250244144,0.2733611693307059,0.43929659212188077,0.4399781349425003,0.44109996050833367,0.4378363811126873
0,1.2535698392814962,0.0194252949762015,-0.6310946345329285,2.098567589506717,1.7761587524414029,0.5121727723028037,0.37897576329520144,0.3741564895668499,0.3805819302610131,0.3835460733180712
0,1.146502919711854,0.0209139894681926,-0.07231362909078598,2.281056450618728,1.98129592895508,0.5339775803602066,0.5129055144536471,0.5087192826772933,0.5127500387558347,0.5173226912359961
0,1.3162464497762416,0.0177541413658471,0.44900840520858765,1.694325227151276,1.9207156372070333,0.411621820018239,0.6754349728759423,0.67465950797151,0.6750812430385654,0.67543848355856
0,1.1902294915811915,0.0251018823677997,-0.03523426502943039,3.2294648101442958,2.3796005249023398,0.5990237251973966,0.5320122327187711,0.5289433178451773,0.5323981273549223,0.5346379445038062
1,1.18569202305061,0.0218542894326486,0.27744609117507935,2.9465420666510704,2.5025463867187487,0.4291373663125735,0.5883193601367822,0.5945929484430855,0.5905812863317657,0.5795482232587088
0,1.3190798356909186,0.0243037046877787,-0.5107727646827698,3.14105532029192,1.826597900390626,0.6266034751232153,0.44083972859965354,0.4333350650668233,0.4411468715905187,0.4487415439135599
1,1.1874204613957346,0.0223782498301605,-0.1116144210100174,2.87366660464473,2.410939788818364,0.6407213127901497,0.5179801895199065,0.510675880369593,0.517230187033727,0.5257713127826245
1,1.1692874196946348,0.0220774505223016,-0.6648961901664734,3.241538618892774,2.7102418518066407,0.5693451166816813,0.3388206948154473,0.3385516943820847,0.3420540951204396,0.33747621022414553
1,1.0012775572841708,0.0161599923962202,0.13229931890964508,1.4912180650763855,1.746183624267581,0.4317432780421117,0.5299813808869892,0.529012880841751,0.5294119608151246,0.5314394138779648
0,1.0884874568310403,0.0179458804450588,0.1254313439130783,1.751155845046253,1.8341421508789104,0.4411041505946253,0.5458572223914628,0.5450534284058188,0.5457874882832376,0.5466132001670884
0,1.158586403887905,0.0143337405493618,0.15362995862960815,1.228584660388733,1.5830046081542957,0.3918840167046771,0.5682549669680135,0.566850865554351,0.5677595868611446,0.5697698481226258
0,1.3998350146698928,0.0132589747716646,0.27000823616981506,0.9585984073249624,1.3845761108398438,0.3461571910499914,0.6485909571201863,0.6464727232454821,0.6480669262615204,0.6502736374769427
0,1.1098274981417575,0.0260849489048139,-0.5650632977485657,3.5457986237769017,2.07353973388672,0.5435836813666091,0.35983936207928113,0.36149218416608264,0.36274120685198663,0.35703237867037224
0,1.128249368150758,0.0219055567505873,-0.2800179421901703,2.6415365521115013,2.394417114257812,0.5417601511238367,0.4399239581535492,0.4381113818779338,0.4415959312338809,0.44089705716525834
0,1.1771538041292413,0.0141848538933584,0.06838025152683258,1.023177357176901,1.526629638671875,0.3049854478163151,0.5345141828920588,0.5371958476861085,0.5359117547166827,0.5307041120529564
0,1.316930969996753,0.0108528459668909,-0.43441200256347656,0.6174880490108859,1.1495117187499984,0.2619346926686722,0.42315845576939426,0.42445967011548047,0.4258222872271135,0.42049371474625635
1,1.2638727374394247,0.0178597808364965,0.7797297835350037,1.7865260506177965,2.066800384521484,0.4725629654630423,0.7500106245669341,0.7474321295923848,0.7480664145259733,0.7527002430931986
1,1.0993517294172377,0.0143343535789862,-0.013833755627274513,1.14535662648931,1.3959309387206964,0.356737785197617,0.5051280661682405,0.5055169826313433,0.5055070588330971,0.5046967019941584
0,0.9359503917722584,0.0125819652052137,-0.056059159338474274,0.7638471887008927,1.175355377197259,0.3089998359022405,0.45460166803882573,0.45692514932456796,0.4550743429743297,0.4526350660685754
0,1.244904318554948,0.0243998532072806,-0.6463918089866638,3.4654637401410087,2.371710968017577,0.6581663676591398,0.37975656512431466,0.373972352206903,0.38114914492012136,0.38530239076863626
1,1.1161978052082877,0.026697690556021,-0.615276038646698,3.5220482236699384,1.8421321105956991,0.6255706926630131,0.36621284250402886,0.362482799771671,0.36733843371351393,0.37026689795992207
1,1.2256058815298083,0.027684747649216,0.3292212188243866,5.004275891620573,3.265927734375002,0.7909073817158185,0.6480153755330736,0.6437756497937719,0.6463749623411907,0.6522295719831026
0,1.2518021303322526,0.0204917779275833,-0.05904967710375786,2.204241327186878,1.3592561340332066,0.4694934852782175,0.5420360426797395,0.5391982526229662,0.5417771274513614,0.5451245149144346
1,1.121158111608518,0.02169841626824,0.487208753824234,2.3566976611460277,2.193345184326171,0.5117179845216425,0.6547834213438389,0.6532700439577955,0.6536994216048334,0.6562736598869041
0,1.301234754008975,0.0226418498699176,0.17384174466133118,2.75703589516806,2.315198059082037,0.587051519797034,0.6164809059601996,0.611115272627157,0.6156699759451174,0.6216995757375412
1,1.2897545159843966,0.0224963578585152,0.106037437915802,2.815771107969683,2.5147688293457,0.5932717661377545,0.5920176816392099,0.5869743306467439,0.5917299607483231,0.5965971707123886
1,1.2185486918009074,0.0262272249244353,0.4461278021335602,3.692723061231494,2.750549163818364,0.6076777979514715,0.662725500967202,0.6621041986842308,0.662378895611739,0.6624971263569975
0,1.2321017081627317,0.0148401778043471,-0.005272519774734974,1.1618457168251917,1.669253997802735,0.3810914779985888,0.5355550302533189,0.534060765207019,0.5361683455741351,0.5364822705158561
1,1.4694865355138056,0.0283892956502857,0.14433804154396057,5.353352815747371,3.3190074157714844,0.8180275679758117,0.650660626476871,0.6446943494523871,0.6496518796834921,0.6559437460834555
1,1.0523703383859293,0.0188522356155275,-0.15064749121665955,1.9681735967756484,1.8390490722656312,0.4960057455281703,0.46703738081021245,0.46414854778135584,0.46710714710669526,0.47035019408591505
1,1.3047595029275698,0.020518438296654,0.03999738022685051,2.163875353995356,2.036463165283207,0.5200811660206697,0.5768074911904827,0.5718698768776428,0.5766236956872666,0.5814561854755768
1,1.2842413095286798,0.0147251793274012,0.4810355305671692,1.5047124651133543,1.8212548828124933,0.4088890728565436,0.6795352152429969,0.6781436635907135,0.6783954442461386,0.6807101268741542
0,1.2255689356094142,0.018991034901583,0.02795807458460331,2.2492162773176734,2.250238189697262,0.4742590302058226,0.5428948413939269,0.5422645471405315,0.5438984092519915,0.5424312171605157
1,1.177863963081469,0.0108713798854838,0.8113058805465698,0.6710404659264895,1.3205995178222725,0.2896205418143043,0.733241100787782,0.7344485125401926,0.731462910935882,0.7322006954674026
0,1.26362824745792,0.0137167396711499,-0.10651463270187378,0.935970194114046,1.4090493774414006,0.3059362995974891,0.506363853890431,0.5075742252898486,0.5080911640699294,0.5039625850559318
0,0.9423230528431452,0.0236084028662285,-0.08959855139255524,3.254737211711118,1.7668156433105455,0.6378417918762377,0.4812948330110476,0.47653140865024907,0.4793340269876501,0.48808035453796084
1,1.2047743346388955,0.0200243538712836,0.5351017713546753,2.4693811420654583,2.606149444580073,0.5555831555745568,0.682269655405736,0.67915779392012,0.6809062854128555,0.6851980013132625
0,1.1982582144829768,0.0368548352013068,-0.5348151922225952,8.189842594616925,3.989603729248048,0.9539300343908832,0.3969931866204126,0.39932544387883745,0.3995304777151266,0.3927526384568787
0,1.1501691495795938,0.0411986764698374,0.276554673910141,8.455009674824979,3.8972703552246073,1.028044847928884,0.6304097917046342,0.6298213074133653,0.6291449658853234,0.6306957362655282
0,1.144279095238308,0.0153467184038816,-0.07751649618148804,1.5011240335478158,1.8038838195800804,0.3398103581465376,0.4831752773806135,0.48690989307997945,0.4854041527037085,0.4779280385436256
1,1.0535998817337582,0.0199585659319809,0.6185327172279358,2.3970479481581366,1.990590209960938,0.4895965633210813,0.6753263066276938,0.6753247777655492,0.6735697238492665,0.6757363813738383
1,1.126609500071907,0.0160285279544107,0.3926714062690735,1.5918540153504346,1.8653454589843776,0.4460737068229916,0.6296799188604305,0.6277175121185063,0.6282859857643471,0.6319975887357561
1,1.0648030489446605,0.0406752405957204,0.7835983037948608,7.988862887418661,3.4237870788574285,0.9993036880384925,0.7451583434182782,0.744062143364737,0.7420517953181103,0.747088918641092
1,1.246472853057639,0.0272850969104966,-0.6327069401741028,3.88628614760993,2.672386016845703,0.6571221895177936,0.3756518593470835,0.37249706825971357,0.3782710927320586,0.37755778703409126
1,1.427276636823697,0.0210958293163722,0.29279547929763794,2.4233080851776703,2.191270599365231,0.5503757903898107,0.6714348175133242,0.6658515612091253,0.6704225804017027,0.6766629162742321
0,0.9948475216198912,0.0176240065159899,-0.6392477750778198,2.0313936780606108,2.0767955017089856,0.3809193463620622,0.298712711768433,0.30337904523425313,0.30260907230520484,0.2923990373726502
0,1.109032496001357,0.0134596997976549,-0.4755226969718933,1.0578240003013983,1.498933410644529,0.3636316818398457,0.3759502717640903,0.3756180077629978,0.3778582254851587,0.3758346840401019
0,1.312280245514953,0.0262424566019803,-0.3438356816768646,3.403571409794148,2.548455963134768,0.6522625439378444,0.4752439868937535,0.4690652146491932,0.47640970818729494,0.4806924549583682
0,1.131151909438724,0.0291704985564069,-0.21362145245075226,4.52605643162052,2.746110839843757,0.7521682351392971,0.4810950690045771,0.4760756851037333,0.4810038968702641,0.48631094343212505
0,1.219196269763408,0.019971952372283,0.04582355543971062,2.2193033370378195,2.0772500610351563,0.4965775464827913,0.5544424966777782,0.5519526566039388,0.554686429788644,0.5564610601546178
1,1.0047947562864528,0.017557938691854,0.9442158937454224,1.6579228622005031,1.9215281677246032,0.4552365953820748,0.7428274341191206,0.741940025136101,0.7401869932365926,0.744534503517323
1,1.2030536734796762,0.0235560833740538,0.25341957807540894,3.2997545313549863,2.7138740539550734,0.6055075493937101,0.6101757409367791,0.6078525699884961,0.6098586477352655,0.6119025199721542
0,1.0954914532192164,0.0134557684872611,-0.9277752637863159,1.0089133716039995,1.5501728820800724,0.2785834181939323,0.2484294626838178,0.25209758534685084,0.2526392351964602,0.24313079526155754
0,1.1435167915416824,0.0317648103652473,0.13913652300834656,5.480342350900703,2.769746246337884,0.649280213947053,0.5616443050928515,0.5675312377475791,0.5632708287905089,0.553944616722221
1,1.1747316386470954,0.0162073640539233,0.40423741936683655,1.5365819039406423,1.682075958251949,0.4382610386431587,0.6452263316192594,0.6427469428470127,0.6436322368004506,0.6481687872219596
1,1.2601514000709038,0.0173645507992574,-0.27327853441238403,1.646863490571565,1.8118138122558565,0.3704573176687121,0.457159870977949,0.4587271777686542,0.459975621335269,0.45380930037214284
0,1.3301883513768904,0.0174165245773899,-0.792201042175293,1.6899431449346245,1.793204956054692,0.4596116764365631,0.3443878584875347,0.3403870568726263,0.3470795982212799,0.3474188754288435
1,0.9909909547132048,0.0126969410898028,0.149724081158638,1.0034420913651765,1.3996595764160225,0.3786144083299328,0.5328423444408446,0.5321029065995595,0.5317435199177905,0.5345133362139777
0,1.3340273863073524,0.0120433631346334,-0.1112586036324501,0.8197630691812084,1.3717845153808617,0.301802560400966,0.5212447556349226,0.5214844209538329,0.5227008709812424,0.5198559631472189
0,1.0813138207144202,0.0162735438242739,-0.017527079209685326,1.5298357580715327,1.6869161987304715,0.437297918768134,0.5066048362017397,0.5046615649640438,0.5064447388572798,0.508864947900982
1,1.2148070652436087,0.0130919175234318,0.022975856438279152,0.9642081258655526,1.4583822631835983,0.296066350958017,0.5299093257129697,0.5323920300799456,0.5313294937531376,0.5262841843306759
1,1.2652044257957311,0.0124135531864066,-0.6410168409347534,0.9206287239854224,1.489443359375003,0.3392323547337102,0.3604364874753182,0.35967899807593756,0.3632160942507779,0.36006932492480725
0,1.272727961945404,0.0148386209435641,0.11212106049060822,1.2661227274687206,1.7401033020019532,0.3978257670558683,0.578935417118685,0.5767931806766129,0.5789841000064573,0.5806021596250244
1,1.199057366273652,0.0145467788809783,-0.13542847335338593,1.349854796072998,1.8198503112792943,0.4107698254608348,0.49190855222980595,0.49007648034889933,0.49274274950000574,0.49323695273579066
1,1.3020168748318073,0.0175878664764851,0.6347521543502808,1.6486136321726428,1.5499308776855412,0.4539567204278182,0.730750605844018,0.7272196311096574,0.7284907586503576,0.7348214908656931
1,1.1294913745542807,0.0249546867817226,1.0478838682174683,3.648356917830528,2.6842848205566465,0.6753107541930722,0.7937534397468946,0.790805776431131,0.7907752965166561,0.7974191706350975
1,1.1915319228637593,0.0179570290060024,-0.32527250051498413,2.0437113405411305,2.0896717834472587,0.4520742572344869,0.4341215483729949,0.43374802824173997,0.4362574569748139,0.43331973657348766
0,1.21626361168621,0.0294984807888432,0.3759603798389435,4.971300034896262,3.0080688476562547,0.7882972182889096,0.663046817393843,0.6584290277773779,0.6610806673111768,0.6679546264556246
1,1.3049308686864267,0.015744650508826,0.44939345121383667,1.4383938036995183,1.6068260192871078,0.4240273876324968,0.6822519475902139,0.6791809884619006,0.6806743719675129,0.6855216358550874
0,1.2037097460704196,0.0210155442415758,-0.31180340051651,2.523741916607105,2.378703155517577,0.561665148977474,0.45190248153729323,0.4476362676333376,0.453101959596153,0.455583494244139
0,1.2499367714981668,0.0186966335544688,0.5294464826583862,1.8562209751648533,2.0220930480957024,0.4816924557179681,0.6912646410576698,0.6881185284043728,0.6897603563095198,0.6944617446125941
1,1.2373274827112355,0.0139247760762203,0.14383730292320251,1.0923232085840953,1.5677641296386746,0.3695137359733896,0.5795980877961797,0.5782528168019397,0.5794872294789416,0.580646022822817
1,1.1790852520786597,0.0163952151905423,-0.7486841678619385,1.598689355149836,1.7308982849121122,0.4470303897876848,0.3252064332705603,0.32258007382879483,0.327513226411956,0.3273078608846674
0,1.283368026528794,0.0236492484141034,0.5036798715591431,3.4844203063151507,2.895838470458981,0.6222200670283743,0.6903621256144471,0.6879666273908057,0.6894364062446318,0.692092218886925
0,1.4027130105400147,0.0162267948804903,-0.6529404520988464,1.771889590889914,1.886267700195317,0.5031173664393278,0.4022265555877511,0.39539862091001227,0.4037888323806086,0.4085358292634642
1,1.0728872703746306,0.020846473988755,-0.1510879099369049,2.6135108321199367,2.478766021728517,0.5112250807736194,0.45746256727661416,0.4580504775117301,0.45925082326408606,0.4557761383322269
0,1.2243601528075787,0.0096800388254723,-0.27902981638908386,0.5762473382499534,1.2498287963867154,0.240051523271558,0.4412113326756322,0.4446730385739138,0.44371314962661046,0.4363619551557641
0,1.0943059246815374,0.0204166713893035,-0.02815873548388481,2.1607962987917184,2.044487152099614,0.5197110133035135,0.510693451124308,0.507394448790151,0.5106341216775271,0.5141610914159276
1,1.2444047249941894,0.0218734834800528,0.5707817077636719,3.2762710080809434,2.696039123535152,0.603349079728306,0.7010202085809033,0.698697184578387,0.6995076700121214,0.703124202115536
1,1.2330379694472928,0.0129549368477814,-0.40815219283103943,0.8514845665731466,1.357671508789067,0.2918020847377802,0.41223548672483157,0.41396260789774875,0.4150174754787608,0.40914481371355205
0,1.3755057576996093,0.0222047811991514,0.35510921478271484,2.9498556647408467,2.588598175048827,0.6072330344213873,0.6765113519926162,0.6712927290364109,0.6753669088705481,0.6813402454605806
0,1.4367456890695716,0.0149062445757769,-0.11746873706579208,1.3196240014552374,1.6631683349609423,0.3829162950966986,0.5482448725069052,0.5457067144214116,0.5494395225372135,0.5495633139090675
1,1.2197776658217407,0.0102437238775712,-0.22811555862426758,0.5732956815378915,1.1380625915527305,0.2282932089018799,0.45502827555579745,0.4590069815329738,0.45744391186277356,0.44969422557433913
1,1.2108085635852583,0.0200397759178595,0.29936081171035767,2.221463903010008,2.1937973022460966,0.5633400271099922,0.6324719263003937,0.6265969064998683,0.6307523039510927,0.6388483086256673
1,1.294022096354973,0.0145752746169631,0.3661680817604065,1.105095740028721,1.511344451904297,0.3716678187623864,0.653567431961553,0.6517311478100491,0.6526855600284166,0.6552555389744702
0,1.3461377437881483,0.0153304376579271,-0.8685968518257141,1.2351776004378916,1.4453103637695266,0.3929340912350778,0.32567302359591654,0.3226597078766362,0.32861832420670267,0.32768154107149877
1,1.2872420905593946,0.0337246668708933,-0.3327426314353943,6.556478849440225,2.8706559753417946,0.7391706416338194,0.4665649288878107,0.4711412766275381,0.46925366215803366,0.4598750321448057
1,1.3847130013143454,0.0375077997343414,0.6178228855133057,8.534047033890056,4.409737243652351,0.9737697100495613,0.7411983695798543,0.7430624899109347,0.7405583837651546,0.7377169488639915
0,1.349173421813146,0.0364997437823582,-0.10373327881097794,6.387783497918274,2.6307130432128907,0.8424688255306064,0.5707483151691185,0.5671202521947295,0.5703385640874566,0.5741673065594355
0,1.2224761219504865,0.0159684832198355,0.5447320938110352,1.5115188201876533,1.962899932861328,0.4346721207110672,0.684993855780471,0.6829845772192511,0.6836088713377321,0.6869745969802286
0,1.4553064550095305,0.0266026972904235,0.2949792146682739,4.0470056558566805,2.765620574951172,0.7112493985811763,0.6853623486800878,0.6789797580660403,0.6840090641403919,0.6913966263007811
0,1.1699149541960774,0.0160319801251629,-0.1175190657377243,1.4759103495185264,1.7413467407226535,0.3841757865246749,0.4868426440681143,0.4873342593989727,0.48828230847185106,0.4854796404389253
0,1.3124801054897504,0.0249166186407742,-0.9063254594802856,3.459636935255747,2.537681274414059,0.6576128168664053,0.32180052368541784,0.3162834026739435,0.3243969968462936,0.32641890597641504
0,1.2436889389304393,0.014867102407806,0.1160791739821434,1.3627379028169144,1.788612823486331,0.3369888602037307,0.5614036052647194,0.5637788811990768,0.5628234223700871,0.5575619824730083
0,1.160039956743745,0.0323283073926433,-0.6644454598426819,6.131213588889983,3.034863433837886,0.8253762501557148,0.3603789969641181,0.359052304003619,0.3622300712057784,0.3609777394878062
0,1.2082380958724028,0.0117125422436307,-1.0085508823394775,0.7160136055912532,1.1704057312011655,0.299168348424272,0.2598212910697117,0.2601048240991171,0.26313745901196145,0.2585590819911321
0,1.3089085989178728,0.0281064165384389,-0.900312066078186,5.379454118462023,3.402304077148442,0.8200193685564707,0.3241314295421739,0.31964770450666447,0.32663968134235694,0.32739430940367964
0,1.1883035356100082,0.0185431417663896,-0.03953081741929054,1.5819678730203948,1.7777262878417996,0.4446863885116671,0.5231667272903527,0.5203502391435171,0.5236126175559707,0.5257118461537738
1,1.3287431869520103,0.0289575378102135,0.4146556854248047,4.728076869604736,3.406661987304694,0.7248047146649408,0.6783128223742709,0.6762466081168386,0.6780749297057235,0.6791067315718159
1,1.3243304891754308,0.0256979039414751,-0.1364009827375412,3.810438815170637,2.9536772155761764,0.6506781774229986,0.5268912670932941,0.5236357372715994,0.5282891444270188,0.5286429419476892
0,1.2748536340666206,0.0099598985461388,-0.012541070580482483,0.5831293189784686,1.1247373962402298,0.2699836381566641,0.5372146290273283,0.5382081550564971,0.5379184165778437,0.5356067878272601
0,1.3174260558279196,0.028331593610577,0.19955366849899292,4.456098367387988,2.8522610473632857,0.7463325638905879,0.6354648461952043,0.6296618870638452,0.6342053476633793,0.6411772054387488
0,1.2474584635078845,0.0377975997248979,0.07802464812994003,8.264454606585037,4.194343719482418,0.9582654820377304,0.5789434388072762,0.5815388670742909,0.579825826709764,0.574402792639302
0,1.2735709933133916,0.0219829954655726,-0.23588621616363525,2.8862546454484748,2.369878997802728,0.5372387407334354,0.48323146857596433,0.48161182567496663,0.4850167703949572,0.4835343291464049
0,1.0424669617692814,0.0149060578150983,1.0569285154342651,1.2563851708093192,1.565704650878912,0.3962930056803487,0.7720514129931153,0.771659173930564,0.7692031403598723,0.7733602001782814
1,1.3732535819686846,0.021490745479213,-0.24021005630493164,2.803447738992399,2.655425109863274,0.5919721001652442,0.508377177080141,0.5027922515667205,0.5096062773749402,0.5127699229947793
1,1.134050205680386,0.0218384589436339,0.271592915058136,2.4676524875708625,1.9182687377929664,0.555388657560053,0.6119533708726314,0.6075502386247689,0.6102300665926907,0.6171597818652068
1,1.204461818839682,0.0229263000729052,-0.3660402297973633,2.5718655963730765,2.08550140380859,0.5345679040509755,0.437693451683921,0.4346591817473001,0.43935456382425414,0.4400317066977423
1,1.1869973662266324,0.0246068039031362,-0.7303111553192139,3.82644987322769,2.403080902099616,0.739348156266981,0.3566981578929145,0.34854558427725485,0.3570003900113897,0.36565274718442914
0,1.2615252543507796,0.0181785562576775,-0.6770757436752319,1.6234687244674362,1.5547904968261788,0.4815849909365407,0.3695694402353452,0.3638928941494869,0.3710721885237494,0.375226817092273
0,1.5422428659212126,0.0228599058835146,-0.5117909908294678,2.936194775370479,2.2859120178222656,0.5711776115448269,0.47099148702778143,0.46508744472899466,0.47327129239355287,0.4752271852954413
0,1.2425198468210894,0.0178358635315777,-0.39342641830444336,1.878184479272948,1.8786682128906205,0.4845338583722694,0.43694127682202016,0.4328905296620209,0.43814992822954363,0.4406070834393081
1,1.3030118097226937,0.0217245597314324,-0.19808761775493622,2.978015933788265,2.4287725830078144,0.6101245706603964,0.5122455087084772,0.506429438152666,0.5125120159188613,0.5176913713028265
0,0.9514848174532172,0.0099642666107947,-0.9093238711357117,0.506933952461253,1.1619381713867118,0.2517275194682866,0.23320297159305364,0.23637487097807705,0.23631510218278198,0.22936255826070615
0,1.3820684069959384,0.0147811116717001,-0.2638630270957947,1.4249222386726816,1.703019256591794,0.4220370597875087,0.4996751922844833,0.495713296082785,0.5006979374698127,0.5028908123549922
1,1.2182349896582527,0.0157871914485554,1.0810352563858032,1.4978133885587794,1.754812011718746,0.4326969766127877,0.803727119574485,0.8020443917173902,0.8011316455748948,0.8059571951416619
0,1.1902913507797446,0.0184065190755105,0.14576426148414612,2.0891341688382146,2.0680329895019463,0.5110203235731205,0.5798811996597877,0.5761539168230939,0.579103224419343,0.5837376504723585
1,1.018452203868201,0.0180028986957734,0.4938802123069763,1.8663504296993136,1.863558044433588,0.4830049727615795,0.6395375197309973,0.6375262961702977,0.6374479579624753,0.6424716339797548
