label,AvgICTF,AvgIDF,Clarity,MaxIDF,MaxSCQ,NQC,RoBERTa,SClarity,SMV,WIG,nSigma,ENet,L1,L2,LogReg
0,11.056747173511011,6.676768277818738,1.2082380958724028,12.612267201812031,79.76414746719485,0.0117125422436307,-1.0085508823394775,9.264987704282955,0.7160136055912532,1.1704057312011655,0.299168348424272,0.2516257332862296,0.2494529333428203,0.2532241424780239,0.24876575979265297
0,9.80059741141623,5.350251625776849,1.3354947354422686,8.634724014375907,82.5699705662141,0.0109853275852999,-0.3855196535587311,8.191159498982131,0.7664030767720891,1.3178784179687568,0.3095163720976826,0.44085545180692387,0.4392671375476041,0.44123761605295053,0.4493360289104657
1,10.595164339899004,6.2986622279437565,1.2944515880441732,14.558177350867346,77.41760371228932,0.0290789318117305,0.5419564247131348,8.985726427464908,4.730968081971694,2.657839813232424,0.7690065085852407,0.6967567345242199,0.6932071747185239,0.6977485235745802,0.7054869098758038
1,10.210975899556448,5.775516399532511,1.2825210409839418,15.25132453142729,78.07143871930536,0.0139647253582599,0.8284226655960083,8.419216430328392,1.1401836822083915,1.6377221679687433,0.3559312796045501,0.7385752660918183,0.7386847256359601,0.7369582923038065,0.7436420288338251
1,9.346912050858014,4.9188377110428165,1.1361261510862155,6.324302433801388,75.18258276038812,0.0165523339442015,-0.35590046644210815,7.737474138423915,1.501613626097236,1.792809143066401,0.4332455461538577,0.43247964699476044,0.431731668627553,0.4344650098113167,0.4430660235327523
0,10.88022225384318,6.451494829067211,1.2661757978547743,16.167615263301446,61.34702503402695,0.0131156744634131,0.16833513975143433,8.934312104787868,0.9707774383860174,1.5546020507812484,0.2970732138694582,0.5639175048218256,0.5627641496156786,0.5646606717868562,0.5513904204380554
0,11.02623565708376,6.554105968762852,1.0203884179552734,16.86076244386139,74.85670915314552,0.0111614431474862,-0.00017845109687186778,9.41679774464966,0.7714117045629771,1.3436761474609311,0.277742993532326,0.47939450541572215,0.48467460169931514,0.4764376016489136,0.5024718050596156
0,14.421935733723524,9.893329822059671,1.167200148050316,16.86076244386139,73.14754005896893,0.0134574932389611,-0.04811853915452957,12.630176264495468,0.8747560136875836,1.2717413330078111,0.2957627450656325,0.45780573303962935,0.4547134502381975,0.4591640608171395,0.44581528967154466
1,8.901239398119209,4.590943945956616,1.307642359393464,8.847088301028707,81.69196712171953,0.0308906264146689,-0.1690862476825714,6.821797856439374,5.802603621290176,3.488794097900388,0.7262984373639315,0.4985957216435239,0.495202219668085,0.4993294782004047,0.4761844246948523
0,9.420323490972196,5.047741291866616,1.2087763407094343,8.84576554951309,82.85628582160179,0.024290444479443,-0.45709848403930664,7.628564021744141,3.171225285032269,2.3566740417480485,0.6296055595601373,0.4172812960676397,0.41320698517072385,0.4204122974600146,0.42231543575106273
0,11.843290611617713,8.180200233738956,1.1279715596527924,15.4744680827415,79.57132626539502,0.0121949967979055,-0.7873786687850952,10.350157720594332,0.8933366770762952,1.454937744140625,0.3150549647065652,0.26651623754610554,0.26208927960578454,0.26811217103208534,0.2453905417938041
1,9.699868546117148,6.06140535085138,1.2411651809048034,12.612267201812031,79.0964017783983,0.0139654996182862,0.13475993275642395,8.206735655093766,1.078227438553999,1.5580003356933585,0.367121818773074,0.5496428175657251,0.5438373951606005,0.5507946793558522,0.5272657308701882
1,12.352791443090783,7.85296764946213,1.34663342545624,14.15271224275918,80.3189352837657,0.0277042256245806,0.07268782705068588,10.561031973862727,4.178977286855988,2.30110641479492,0.7227531811462322,0.5699531378655205,0.5623301252049604,0.5734605780508182,0.5687330537549247
1,10.859798730925066,6.460815445214602,1.1339435458695442,10.329884816135506,81.80563979793956,0.0203945816045359,-0.17472133040428162,8.913888581869752,2.030173187386588,2.035228424072262,0.4505744319628653,0.45015812128517346,0.447001961581314,0.4523414337785573,0.439994114152791
1,10.461005209231196,6.066736818048756,1.0669329162140724,16.86076244386139,81.80563979793956,0.0294366817447879,0.899211585521698,8.66924574000314,4.810056659594994,2.5996640014648413,0.7310613790612929,0.7416451503087604,0.7422202752714604,0.7400455132249172,0.7543822838519719
1,16.102678866143684,11.54792356662426,1.092741932109365,15.762150155193282,79.77035508071204,0.03881561336265,-0.6065235733985901,14.770499825933562,9.187197516954337,4.304538421630861,1.071634121152967,0.323309215044388,0.32134799481971543,0.32318401407218955,0.3261026248492197
1,9.675784135231352,5.285623334262743,1.1644793011355976,14.46286717106302,55.08440522920908,0.0132196560048441,-0.24189916253089905,8.066346222797252,0.8147337522774235,1.2092938232421904,0.3191264937837,0.46511692657301956,0.46671287226421876,0.4667222251752187,0.4807348987772148
1,12.369736045999993,7.915530945955572,1.407289013102902,13.916323464694951,82.87516227994965,0.0225617340548484,0.07786187529563904,10.42382589694468,3.4108459679638257,2.414864501953127,0.615615858575227,0.5605768978096375,0.5523421991922594,0.5629675006620398,0.539681233410381
0,9.177198822009842,4.741844110129588,1.49090661377859,8.39781426729755,81.45752214336339,0.0277045197795588,0.12002116441726685,7.385439352781786,3.721497092223866,2.2197363281250064,0.6820462862064298,0.6334809430504136,0.6262719128078067,0.6375562808850412,0.6389819167470625
0,7.634992332607181,3.242096769646427,1.3475890674667153,4.176321252753854,58.34863126319568,0.0183881568288823,0.21356506645679474,5.689082183551866,2.1752039327310864,2.177913208007816,0.4257546175841868,0.631299950459262,0.6285764310599484,0.6339510153181427,0.6121705100340392
0,8.85613782033982,5.345149060742938,1.5514604765821765,13.395026541061664,80.99247360779275,0.0184411363020369,0.2781625986099243,7.56858749039254,1.798440844465577,1.5519914245605515,0.4240802806622322,0.6490833625109534,0.6415112487598992,0.6512557947230644,0.6407415372123473
1,9.462042273337437,5.097874053762377,1.059968494159578,10.51864102514024,81.09140490873266,0.0160268088847722,0.38145408034324646,7.516132124282121,1.529720662859012,1.6654257202148393,0.412272922394729,0.6069482296073533,0.6062483807217507,0.606227756212324,0.6010783530046675
1,11.05709031159292,6.637259115524825,1.2231759893626908,12.928936811137064,81.99316441138859,0.0200545822169185,0.5166971683502197,9.44765239915882,2.041120790361869,2.0009414672851613,0.5051139463479836,0.6630567012224704,0.6614249884475544,0.6634334205878408,0.6760842398006389
0,12.314664573690706,7.822322824801909,1.3742444004422114,14.221705114246133,78.95421466421185,0.0253799914469896,-0.3192146122455597,10.52290510446265,3.852157857558568,2.868000946044922,0.6939162285138033,0.45331490576099537,0.4465817545382209,0.45681021879537387,0.4480702948645111
1,8.51245578616408,4.0989850883970655,0.998980870110562,6.534330113336454,75.5891552567542,0.0113960863192109,0.8519721031188965,6.720696316936023,0.6174452777730766,1.1836605834960887,0.2778140740164806,0.7249330877755427,0.727241248801105,0.7227918354190058,0.7261187727878681
1,9.174998796552565,4.781751589157418,1.193449015417654,9.549544059441764,81.58942191839053,0.0153277805624098,-0.3917521834373474,7.788704435432674,1.083487437454169,1.4996282958984335,0.3469690087752266,0.4268220030346921,0.42946311518765673,0.4268901441019232,0.46263007407052686
0,11.60383747532804,7.147632426629608,1.172746720418202,16.167615263301446,82.272448584072,0.0135106349519876,-0.1873404085636139,9.301252382333992,1.1150235969902658,1.5090034484863264,0.2928669423515193,0.42606936437794907,0.42300862260346056,0.4260723555696878,0.39715621528173684
1,10.020584032650545,5.67010711900384,1.2235786621302818,8.689728254655911,82.52626654387096,0.0200330967589865,-0.15509499609470367,8.411146120216443,1.863529619405768,1.9459841918945324,0.4550371925465444,0.48737431301791484,0.4852891878128987,0.4894918356480053,0.4988916814832997
0,14.308411935764823,9.88423374210034,1.3034408043153305,16.86076244386139,79.5927607107838,0.0262050899416317,-0.3514474034309387,12.698974023330724,3.848978420618567,2.5241679382324222,0.7415214495133412,0.4253394797938706,0.4165792208971378,0.42994716637676605,0.4230517378605027
0,6.390679152872603,3.5068551381396778,1.2750722027055423,14.08817372162161,62.00483329600262,0.0152484767737989,0.6357144713401794,5.196172840053897,1.137432633811439,1.619839324951173,0.3770664122226081,0.7052270205001311,0.7002975022837103,0.7064958031170162,0.6817550077705742
0,10.694743934363576,6.3530349422797725,1.2366660428004537,14.08817372162161,76.40014315307008,0.0297037567586439,0.5405892133712769,9.085306021929474,5.576840858856542,3.471770324707036,0.8349282049116964,0.6834118792513258,0.6817379214654333,0.6829054846956276,0.6889200760408929
0,9.313035971256657,5.608072945658149,1.242812882685005,12.612267201812031,80.9941829184335,0.014455436274874,-0.8169111013412476,7.645112986352101,1.178390783997695,1.6689111328124933,0.3618456982376289,0.2957710951999189,0.29075735282465387,0.2980489964048049,0.27604702564918604
0,9.670489952903647,5.209892921175513,1.162712502487939,10.282901086140344,81.80563979793956,0.0386798285751283,-0.19598940014839172,7.591048411223812,9.080095554013363,3.9865509033203126,1.004439896659569,0.48579652172682597,0.4839661360354199,0.4843076502875923,0.4676693539770555
1,9.030283318574195,4.660227211664245,1.2313490208340063,8.363771959762673,80.45286312260544,0.0262943602275043,0.2366572618484497,7.238523849346141,4.652839151880582,3.111656036376953,0.7190146924693065,0.612883915110281,0.610844116550578,0.612832940579478,0.6102768052965054
0,9.904542528992415,5.569875725497996,1.1181088721905894,12.612267201812031,79.42190982473362,0.0263306870671326,-1.0806082487106323,7.958632379937102,3.7306041357089934,2.274081268310541,0.682880309398085,0.24989440638753646,0.24614927413996504,0.2533120914431282,0.24981714576343703
0,8.798046143391087,4.422120614496702,1.0813666504521051,10.834896470036076,77.35990993138137,0.0193692113016011,0.20658397674560547,6.718604601711252,2.068194909568847,2.1592604064941336,0.4793740026289896,0.5677642482569316,0.5668264848136346,0.5681727514309196,0.5595001876629094
0,13.819367678660852,9.52816964932711,1.208135417431424,14.375855794073392,80.03688914152842,0.0139439783036993,-0.17931197583675385,12.027608209432795,1.0372853032454383,1.4567361450195306,0.3600842441786085,0.42969688095737457,0.42275366104233303,0.43219531028067876,0.4032555877969734
1,11.983613667891854,7.581842108802634,1.402454690236165,16.167615263301446,82.06445534598947,0.027433233332229,0.6084129214286804,10.374175755457754,4.652539181940513,2.937506408691404,0.7626056633297211,0.7105170983209826,0.7062733979415221,0.7109000445829574,0.7157703676220658
0,8.791876131536124,4.4453730667391325,1.3755057576996093,7.355441696952316,79.52040177843405,0.0222047811991514,0.35510921478271484,7.000116662308068,2.9498556647408467,2.588598175048827,0.6072330344213873,0.6649890487318939,0.6603753834343438,0.6667714866796647,0.6603312859058535
0,8.964470968475196,4.517616316468487,1.1051779656458594,8.261436422906632,79.45055236238125,0.0167699887333424,0.24420318007469177,7.172711499247143,1.597797927889624,1.81611694335938,0.4469057406055587,0.5916545214530972,0.5915894995072901,0.5916325362143829,0.5989019621383826
1,8.601427628772736,4.127708290999541,1.322205640820605,7.223130242550937,77.91435427342176,0.0190647953270646,0.10506148636341095,6.991989716338637,2.114712003936735,2.059067993164061,0.5141390867188487,0.6011249913700094,0.5995337702711075,0.6024940024092739,0.6184678269943916
1,12.254826379104252,7.894409916340782,1.2979012922044266,16.167615263301446,78.90742690210156,0.0195613444842446,-0.26628249883651733,10.308916230048938,2.166122866084676,2.125712738037109,0.4248649654188842,0.42870367774394363,0.4243990527479656,0.4307030528401286,0.41299187066495036
1,9.8257117158316,5.414632638169709,1.031751464028969,13.60266590583991,68.52509211322237,0.0177292056188088,0.36107051372528076,7.879801566776286,1.8644498091534416,2.058113861083988,0.4827589731368855,0.600690503098972,0.600676496337538,0.6008496576899374,0.5976232423784104
1,9.101846339374722,4.646349222940514,1.3877786387533677,6.535477221929539,75.20487949053796,0.0185376643471453,0.6585018038749695,7.310086870146667,2.1935688718020447,2.179989013671873,0.4683555136647848,0.7321663632931167,0.729590329097429,0.7328021893411919,0.7271716445407803
0,10.154774902244643,6.490066636631045,1.2984438338369109,12.612267201812031,74.25922574761687,0.0227271230236857,-1.0729225873947144,8.661642011221264,2.843090521152334,2.017812042236323,0.5961428647094937,0.2609034740970834,0.25305950633652435,0.2660055903706381,0.24577947889589652
0,8.994177457721502,5.318710210990317,1.516752254032145,15.762150155193282,75.4719355302202,0.0251055457923221,0.6865968108177185,7.501044566698122,4.160291104456969,2.508385009765625,0.7211354852294547,0.7543280464036097,0.7473814724093942,0.7555980236946678,0.7426734359206573
0,8.125523740114735,3.779595048989714,1.1128183310449955,8.163917924207079,81.80563979793956,0.0275376248436343,-0.08369346708059311,6.33376427088668,4.258515911735595,2.393906249999999,0.6878723970601585,0.523351066086618,0.5222070552523267,0.5244396692978402,0.5358133794667638
1,13.380495087729209,8.932506724986366,1.2018107215900546,15.069002974633335,78.41229527762442,0.0206625932467125,0.26352792978286743,11.434584938673895,2.396855530379544,1.976535491943357,0.547363628036649,0.5705601489520478,0.5632546345263014,0.5733168451748544,0.5493711872291479
0,6.884153268405386,3.181689508793556,1.0621688748914722,5.537521576461708,71.48326949204541,0.0159109186086496,0.3846784830093384,5.216230283500831,1.4853678260644143,1.8492521667480408,0.3854046997721244,0.6195526890226055,0.6174243075177128,0.6200690038277222,0.5955686885004621
1,8.104619700672645,3.697302856360563,1.2756906082372923,5.682610658876794,69.68506039957225,0.0264979660137963,0.34634822607040405,6.3128602314445885,3.8623709537748017,2.3156536865234334,0.6550971898865084,0.670036281750211,0.6668271757385831,0.6725187653800065,0.6715581037416899
0,9.507522677585255,5.878504026606421,1.2000986928208797,12.612267201812031,81.91209009799067,0.01121375882284,-0.5899838209152222,8.014389786561877,0.7063752750288405,1.2474119567871054,0.2971479587320179,0.3437118227654091,0.33935473875141114,0.3447875375524597,0.32598167492039054
0,10.662683431199213,6.281897908205933,1.010734354826968,12.466313289188951,81.99316441138859,0.0224542046205407,0.23953132331371307,8.583241889519376,3.07295245686436,2.5399250793456973,0.5060428553051247,0.539124754965625,0.5389890805324808,0.5382939378250293,0.5235065471441223
1,12.477217087306618,8.084352876898583,1.296273802420403,14.663537866525171,80.32530848829194,0.0193487085815574,-0.16637608408927917,10.68545761807856,2.2153137253504247,2.2159722900390606,0.5262263920298972,0.4698237823741049,0.4636854526094821,0.47251954138576424,0.4596851426635894
1,10.789877965561304,6.345293003705514,1.1215370055187817,10.28151123185129,81.76521010050796,0.0315874778875639,0.19201353192329407,9.180440053127205,5.08947891894728,2.754204406738286,0.7976119763822568,0.5864324093776835,0.5839579527746699,0.5880909343837941,0.6026109017299306
0,9.897045893892344,5.908232024893378,1.1109304347638198,14.781320902181555,81.99316441138859,0.0357629047156412,0.08471006155014038,7.824719310197702,6.804918272749352,3.3818244934082053,0.786529677689472,0.5214902487056168,0.5184476867337324,0.5212740032195986,0.49306228693178333
1,11.04411107260798,6.600034732777665,1.292797832471108,14.295813086399855,79.69631567341749,0.0198964741142912,0.58226078748703,9.252351603379926,2.092163935259282,1.8990715026855416,0.5113907428839617,0.6886209877344518,0.6853641481978008,0.6894346863527614,0.6919990884994226
1,11.108582123086672,6.641781136509158,1.180051273822084,15.762150155193282,60.88650641544839,0.0207852780100259,0.8577750325202942,9.722287761966784,1.921207493414701,1.7328440856933565,0.4383158100519191,0.74499629799427,0.7471650005216943,0.7451514234436994,0.7702324977126414
1,7.662151644628708,3.3831435624662203,1.1836152543836331,6.273042328154892,75.50194540875951,0.0170224729225065,0.40624648332595825,5.870392175400653,1.54381404107702,1.7760620117187562,0.439291196286276,0.6559006358341917,0.654452526320339,0.6566178626436051,0.6553984272371309
1,10.534211283401984,6.2042060329774325,1.2113771176318695,12.124563995466897,79.46764216879724,0.0213768953075366,0.09819018840789795,8.58830113434667,2.25944383693423,1.724438018798827,0.5314418873374386,0.5550123305031365,0.5489004087817404,0.5580551087019928,0.5446556643016783
0,8.880978869690978,4.508074432384752,1.229245708280105,8.163917924207079,81.80563979793956,0.0355595211107017,-0.10244475305080414,6.935068720635664,7.259921995773584,3.893395690917971,0.898141413993586,0.522851398611905,0.5205225289913293,0.5230454349471985,0.5126292613261052
0,9.152288117524138,4.702578429698108,1.1600922272888103,8.323570565938464,82.44979377687262,0.0194363072355464,0.5794181227684021,7.360528648296083,1.889338434615469,1.9566764831543,0.4859704768058792,0.6847145867474962,0.6838112136481539,0.6848489809011861,0.6922242777432249
1,11.239177493998842,6.802977334884432,1.1692874196946348,16.167615263301446,75.38101394702608,0.0220774505223016,-0.6648961901664734,9.159735952319004,3.241538618892774,2.7102418518066407,0.5693451166816813,0.32247622065036596,0.320014533544894,0.32413724686038825,0.3102347160236523
0,8.962598588617984,4.5515170880088816,1.230071613643616,11.678978893569306,75.56689271025412,0.0132779642292945,-0.10993245989084244,7.016688439562673,0.990697639482119,1.4971691894531187,0.2569951542321526,0.4912451352940002,0.4925535761016365,0.4905217985113891,0.4896681929913746
1,8.77727600418331,4.304934750337448,1.2647494812433822,5.722297728136637,70.15930567696903,0.0175134011292001,-0.19357790052890778,7.167838091749212,1.755577246459434,1.9949859619140569,0.4684518713885442,0.5087020949281724,0.5071259380280501,0.5113178553130138,0.5199018944414664
0,9.449877026560303,4.988658810871472,1.2657096793424865,10.66635705275672,79.07460023310452,0.0404555876918621,-0.44370681047439575,7.503966877504991,8.531827920100397,4.07690673828125,0.9736430968333084,0.4353015970471773,0.43367894080531916,0.43600727805460743,0.43313000630173204
0,11.948511824593954,7.508323630669791,1.0280837214669565,15.4744680827415,81.1179007124847,0.0195787173800208,-0.11636016517877579,10.339073912159852,2.0866589042014154,1.6164784240722696,0.4815090750502142,0.4553975550479706,0.4555485112139116,0.4557884866522825,0.47557087709442253
1,8.527390810655964,4.108395803941095,1.2024609810728877,6.830245843196723,78.41229527762442,0.0214920741334311,0.6188428401947021,6.966680401614557,2.2995531767129425,2.2712408447265613,0.505475922793223,0.7079636150844633,0.708859572277755,0.707983064557042,0.7262985004556005
0,9.395287297615722,5.036668583620807,1.221778187445924,8.370940449241285,81.99316441138859,0.0209333872515523,-0.038641344755887985,7.449377148560407,2.667377233441803,2.204638061523433,0.5444035710391697,0.5248546715978872,0.5203598418770613,0.5267593980949009,0.5129843227496459
1,9.787023277319312,5.400805898812744,1.309799127580788,8.370940449241285,81.99316441138859,0.0174755431827171,0.1013127788901329,7.995263808091254,1.8168823357369048,2.0768881225585942,0.4262490276513137,0.5663892822132989,0.563426841482931,0.5673757617081372,0.5611475051662246
1,9.212205714968338,4.7771924269817365,1.295972354611245,10.977440055373112,76.63805600577602,0.0108658626888496,0.013638618402183056,7.014981137632118,0.7359804168591451,1.2837141418456974,0.2292815513198853,0.5295361384241072,0.527458765622839,0.5291588171427464,0.5044184979315
0,8.462420848604646,4.092076467048304,1.116364725187066,8.163917924207079,81.80563979793956,0.0209976345927719,-0.22159120440483093,6.51651069954933,2.4603539813698445,2.2609764099121064,0.5228505184052602,0.46340407932568944,0.4619751199768009,0.46476101940226827,0.46284994476073915
0,10.134990662552482,5.686258067242815,1.029856396357337,15.4744680827415,79.18230310989775,0.0213154489342086,-0.8441910743713379,7.65008401276448,2.5679801096832158,2.2931369018554704,0.3886613609696459,0.25197667434603593,0.25205001450153897,0.25270314584797754,0.23353542357373114
1,10.320384257996135,5.896074828949021,1.305662277647081,14.558177350867346,64.71409537465424,0.0200167282487282,0.8600126504898071,8.71094634556204,2.5047227238987744,2.149591522216795,0.5595447618263858,0.7663367409624318,0.7650673903045575,0.7667127761181312,0.7744683074345732
1,7.739177249601331,3.362283818290728,1.1668437667716147,4.766465290467465,63.2379653529379,0.020311064156584,0.20561566948890686,6.129739337167231,2.122759034490044,1.972514190673832,0.515116374532256,0.6190794081524622,0.6183623967002861,0.6216819835133858,0.6304721305586025
1,9.365950135156211,4.921261623273194,0.9982935052619816,12.151232242549057,75.92279763505185,0.0235900398040975,-0.7023833394050598,7.063365042162168,3.646110586864705,2.9482682800292968,0.4930253939953941,0.29155599877317434,0.29331317835272713,0.29146776798752755,0.2757648767138883
0,12.685818512472634,8.236856330470308,1.2940259580118607,14.558177350867346,79.59877085859483,0.0155305924085049,-0.3365612030029297,10.521862855590578,1.4070472462153705,1.562008209228518,0.2876933872571498,0.397224895811816,0.39216753239175556,0.39907306048925395,0.3654232236253729
1,10.17642506794254,5.803330406004807,1.004431223085034,11.418344733339598,81.80563979793956,0.0331319434959924,-0.6115061044692993,8.096983526262703,6.460798468657861,3.158413391113279,0.8037909223584115,0.3349291917497015,0.33343292769239896,0.33554927179650695,0.32258177228231016
0,10.468375074781695,6.017364784209671,1.2141475817153742,15.4744680827415,78.45724245221896,0.0173197235873594,-0.06695891916751862,8.67661560555364,1.639998661520723,1.705923004150385,0.3861227620990179,0.4983886103677329,0.4989295949876294,0.49829110550303013,0.5117973175547411
1,8.837652605243894,4.44113868800097,1.1652736656028275,7.4062217780453885,79.62714005976008,0.0163847103623976,0.4972805976867676,7.228214692809794,1.4087685975187687,1.7140255737304717,0.4196380281740992,0.6688081531141967,0.6691247348081213,0.6684512051928263,0.6819563249722581
0,8.41586477939037,4.041668198161745,1.2236561336290854,7.610144225386638,79.25029841810388,0.019635231083968,-0.28600233793258667,6.624105310162316,2.274572306537395,2.1937066650390555,0.5332180963894364,0.47117837049929795,0.46863985758848625,0.4732588717332518,0.47591237845789847
0,14.04996364569934,9.671974430312243,1.3337690474080628,15.762150155193282,81.94234838016769,0.0251269980043076,0.030124107375741005,12.258204176471285,3.0720209224708146,1.8440460205078189,0.584239384201641,0.5255244067137493,0.5159669296504314,0.5300471898048579,0.5114344894385787
1,8.07595705818775,4.431781305918181,1.3386480415168716,8.370940449241285,81.99316441138859,0.0199971757601127,-0.28129225969314575,6.582824167164371,2.4343808468493866,2.0914138793945365,0.5897191640154279,0.48465017362872986,0.4752973602013494,0.48859358961662375,0.46647574807690084
0,10.087298866221213,5.652190992830394,1.0726019292303155,11.572495413166855,78.53892973643597,0.0242011417813106,-0.37755337357521057,8.295539396993158,3.2914672755248846,2.5549252319335958,0.6047467124089486,0.4065549412785139,0.40619572657998604,0.40801555837299175,0.4165422197307343
0,8.80876584513773,4.383056459076932,1.0884874568310403,7.280929624235862,80.05129320899697,0.0179458804450588,0.1254313439130783,6.862855696082417,1.751155845046253,1.8341421508789104,0.4411041505946253,0.5531826120259874,0.5521062232983577,0.553868170640869,0.5498560825692136
0,7.289775395883,3.443299927660381,1.3916489445602434,6.830245843196723,78.41229527762442,0.0194710498450106,0.7395873069763184,5.470264046913142,2.2759199859201904,2.2484548950195244,0.5028717514790194,0.7495530623586131,0.7440684667010278,0.7507276430376862,0.7260078101890041
0,15.085775515857938,10.617562660710622,1.2342162669045789,15.762150155193282,70.48630639830569,0.0238979162034166,0.33114713430404663,13.699481154738043,3.216339804791677,2.449235687255861,0.5978052269939579,0.5903300237984282,0.5860721467821628,0.5928661005644391,0.5939665910271363
