label,Clarity,NQC,RoBERTa,SMV,WIG,nSigma,ENet,L1,L2,LogReg
0,2.5979640459205515,0.1149875237808158,0.05430743098258972,3.929244015911741,2.95405797958374,0.5722211122686565,0.5145560191100684,0.5195789897945547,0.5145075935620429,0.5005932652253272
0,1.6504646269244778,0.0695814638114785,-0.2873297333717346,0.7197470711217807,1.1878121566772466,0.2827930281872397,0.4201874850578767,0.4029113618148366,0.4042613209791863,0.40316736783954427
1,1.601128358622496,0.0637258893107215,0.8086199760437012,0.4317432341656694,1.0434380531311027,0.2323099314939175,0.6745167078970773,0.7075192652005752,0.7048277713836909,0.7078643811816797
0,1.4883043403146474,0.0773991060933576,-0.19201186299324036,0.5103243014202103,1.017612953186036,0.2525678872650406,0.44181346535507904,0.42865964657599315,0.4302594628139299,0.430191805654969
1,2.1424872199180283,0.1281762185025017,-0.15109753608703613,2.2807238465517434,2.2621800041198736,0.5034021858593499,0.4626169123954455,0.4560299512209198,0.4542987074512244,0.44225706949739874
1,2.124776413594794,0.0746616393997636,-0.44535475969314575,1.9573282064374495,2.156100082397462,0.4424170211957774,0.3895440566062509,0.3680899466442709,0.3670397316649016,0.35655178024562395
1,1.6500081830000954,0.0909754757770849,0.33229875564575195,1.1984676371527347,1.6390734863281256,0.3870509716356385,0.573295855437247,0.5907002276630146,0.5896622885203592,0.5874704886802593
1,1.46525199506938,0.0545177735023106,0.3919792175292969,0.3100401963112028,0.8221462059021002,0.167885295341574,0.5781149542813737,0.5929197793742167,0.5915441242310442,0.5948081205246211
1,1.5177814393009774,0.0711292569141944,0.07466570287942886,0.7353897561624523,1.2196600341796866,0.2858495634191858,0.5071201646461162,0.5089975942232394,0.5093477783314108,0.5095792734991541
1,1.4149537849236742,0.0344207382616786,0.4730994701385498,0.3074214436275964,0.9084804534912118,0.1753343787246518,0.5968911457398652,0.6164647024631716,0.6149022981478036,0.6189738086629679
1,1.7841337592992474,0.0935164777264523,-0.26153141260147095,1.043372294249909,1.5895041847229003,0.3404853226156108,0.42908258991732173,0.41380636609872484,0.4129896772860097,0.4035464866436525
1,1.995840300178672,0.1065559589789987,0.1529306173324585,2.491956738134013,2.646935958862306,0.5581170058928071,0.5375108642069312,0.5498504668369303,0.5467173623822829,0.5332592026559309
1,1.6784901674953392,0.052839737309165,0.22076642513275146,0.39701058641074,0.8493521690368653,0.2227696642304389,0.5394047981160497,0.5466213360923629,0.546897818484398,0.553751685997075
0,1.560045558257399,0.1094007414032617,-0.15827980637550354,1.4339959161072873,1.8387041854858392,0.3991652284048253,0.4563615080807049,0.4487071998215117,0.4483510135084991,0.43776456778857853
0,2.552436647903422,0.0826330974932231,-0.7342110276222229,1.2859631500300417,1.6180303192138683,0.4286129039504796,0.3252389517964246,0.29079711878766473,0.29210059491611096,0.2891249875781094
0,1.4709099077250491,0.0991142750796126,0.11491130292415619,0.8783976965426601,1.294012012481689,0.3313603960461064,0.5193290540680763,0.5243429949588059,0.5252456824589764,0.5249277383889012
0,3.096119217228926,0.1784371088671223,-0.08715246617794037,3.0215751440920395,1.9969162750244147,0.6267626580478083,0.4841146492980797,0.4799336041264118,0.4814110806579976,0.4867140757559046
1,1.7344846616619478,0.1071699638015779,-0.32225874066352844,1.1048750140807728,1.5435265731811525,0.3169277253543023,0.4142224473820653,0.39511600387305,0.394136226677143,0.38285819861719256
0,1.888347774200202,0.1168096244789923,-0.16405141353607178,1.4400919329599982,1.8156319999694823,0.4242776114998289,0.4561362100341704,0.44753552744279074,0.4469584743855688,0.4377993165405764
1,1.098997709810804,0.0537800374771551,0.32590246200561523,0.2599894437733327,0.7750260353088371,0.1699638666741103,0.5625263987119339,0.5755987411328072,0.5761609342839812,0.5811588062589619
0,2.003967009219278,0.132379308363766,0.13638749718666077,1.712594748657259,1.9063016128540045,0.4626816871048144,0.5304770852107923,0.5380648542624297,0.5365869332958692,0.529323678720632
1,2.058315823414737,0.1184695784204369,-0.6775075793266296,1.4341114400711723,1.442374153137207,0.4233957132623057,0.3380260906134315,0.3061218833166746,0.30958277439087917,0.3091060924604596
1,1.8562503650296809,0.0687838988888795,-0.6663081049919128,0.4128106567903473,0.9318421554565428,0.2271592659320623,0.3324690971478495,0.2974984231382197,0.29916185038181664,0.29712341828998695
1,1.715955662007448,0.0617068471192006,0.19717413187026978,1.0019786643223103,1.382947902679443,0.3783382206292426,0.5399966405320017,0.5508533502715192,0.5523822355318347,0.558973254993553
0,3.2751072838529525,0.1738105999969721,-0.34228140115737915,4.203405220708455,2.9143399047851557,0.6332024645125124,0.423244380944762,0.4057009820976883,0.40149193694283514,0.38620445505414325
1,2.449006125246646,0.2154821458644066,-0.13915379345417023,7.851830007759921,4.342388057708741,0.8329370287667675,0.48066640328684895,0.48229044848258085,0.4791491234177485,0.4598847960100089
0,1.9848059283924344,0.1268630347915076,-0.18833212554454803,1.493337518224159,1.7602507781982422,0.4320499852771897,0.4508781353966694,0.44065410193670757,0.4404690106603009,0.43262713512485385
1,1.3786074692001904,0.0670468504365287,0.4160870909690857,0.5793572370695128,1.1988659858703614,0.2537183996896106,0.587347780683384,0.6060947236696106,0.6046548104527667,0.604164353735805
0,1.571684411239576,0.0784718853070622,-0.6317155957221985,0.6024387120115443,0.9292740440368656,0.27441727168938,0.3418105370831305,0.31000268868037795,0.31400234813665645,0.31640210380300365
1,1.2041344718663909,0.0480742010065695,0.6810610890388489,0.2537923332920658,0.7499779891967774,0.1679260198526806,0.6442271660768983,0.6727628608767231,0.6720226119276217,0.6791904710999227
1,1.3599623388751532,0.0826028298875227,-0.06411890685558319,0.4150554961092119,0.8465966987609863,0.227776067692924,0.47164656449512365,0.4645875367651619,0.46664238462467317,0.4694677741699705
1,2.5773999315515046,0.1423136432634043,-0.164404958486557,2.2758994164434148,1.9472578430175784,0.5028694790282636,0.4597619486578992,0.4503738823840896,0.4496904720819918,0.4450695743057313
0,1.389828955368734,0.0567578561380993,-0.2970191538333893,0.5418018681887002,1.1450101852416998,0.2124856599453047,0.41492415312454184,0.39624878770866695,0.39653955800298235,0.39149187476986985
0,1.3742117122320776,0.0473408925606905,0.238125279545784,0.2403919237850905,0.7146599769592277,0.1733464463816213,0.5415168675547497,0.5493188881026172,0.5500005485179482,0.5569977634083835
0,1.6918062813243908,0.1191976350249693,-0.14147238433361053,1.601084368264534,1.960564022064209,0.4473651149039973,0.4625129969422482,0.456576873024619,0.45630482114035875,0.44587133959936276
0,2.7277374049824723,0.0699264814018774,-0.10485225915908813,4.869566032608223,3.5900143432617178,0.7355697740609144,0.4813342125426848,0.4841504996052684,0.4815599823836843,0.4733317522916871
0,1.835921220447354,0.0771520201322797,-0.045898545533418655,1.683822797083503,2.008292198181152,0.4103440991513711,0.4830214955250138,0.48132953962184405,0.47950410601005045,0.47041535173142135
1,2.057418736250729,0.0668223106929436,-0.3196433186531067,1.4810347590444797,1.8805783462524404,0.4056592383659083,0.4171908831307649,0.4008238552703236,0.4001329166750507,0.39294546663769075
1,1.383059409491281,0.0686012829964008,0.02920861914753914,0.4152659188261403,0.9167300224304196,0.2278337987509042,0.493807416414735,0.4919176855938974,0.49321226478177066,0.4960219995427381
1,1.5992238248052273,0.075471875548921,-0.47448283433914185,0.6209089726025101,1.0327461242675782,0.2491804512000309,0.37577708632126045,0.3491546165403118,0.35119757442126,0.3498307736499463
1,3.521090692802141,0.1854523373792043,-0.1944475620985031,11.707876059729305,5.70809808731079,0.9312335738953234,0.4704933178909025,0.4689154416112036,0.4601033325695377,0.4365882262921257
0,1.8284690693805872,0.1117764146789434,0.2754195034503937,1.491508813694199,1.7088900375366205,0.4070911464544244,0.5611012916885196,0.5751421323662642,0.5737651108953382,0.5700535253906616
1,1.9178343035639176,0.0673898947177148,0.009271128103137016,1.063378310706562,1.7347735786437994,0.3437341205554992,0.4934853117799958,0.4923670255099508,0.4894167436241148,0.47992215700859964
0,2.2807954787635625,0.1156234335215296,0.06552258133888245,1.619999189252361,1.7174459457397466,0.424263962547998,0.5114631495984311,0.5133503384651773,0.511740481068908,0.5077236182732577
0,3.583511829508323,0.1315538338216516,-0.3522845208644867,3.764556269026232,2.890932064056395,0.5850063145755726,0.4179889486376833,0.39828945402581223,0.39185608854468934,0.3747061613018102
0,2.236672039952234,0.0982140713974533,-0.2748996913433075,1.1540008061413778,1.3065201950073235,0.3580814317909914,0.42671142326595635,0.4094759695114061,0.41032956653493213,0.41067647323124035
1,1.2705973233752936,0.0515455898134746,0.08235208690166473,0.24811796557652,0.7450840187072759,0.1761100386038939,0.5041918106988854,0.5042356012312107,0.5056093326884834,0.5108073859350419
1,1.8180509746610107,0.0754772968474802,-0.440751850605011,0.8798327468127459,1.029558181762696,0.3316309595794597,0.386498286353971,0.3629806339163955,0.3673031709106445,0.374483471805393
0,1.4827497916567898,0.0627222204013586,-0.28201478719711304,0.4088290325825749,1.0043260574340815,0.2260611180031229,0.4191084129589886,0.40107787498546027,0.40235743215711606,0.40103500831720645
1,1.4455309863583683,0.0589126362054838,-0.17194829881191254,0.513668359040324,0.9953641891479492,0.2533940506011151,0.44616226069895565,0.4346844432487854,0.4369949440826593,0.4402481488216802
1,1.26853110014472,0.0577849462207765,-0.2093309909105301,0.3839953311227848,0.9336340522766116,0.2065578560658772,0.43542899394229934,0.42125278132092364,0.4230789998738092,0.4234960169746543
1,1.27047965956861,0.0483806942361372,0.3605846166610718,0.2034900191800715,0.6723725318908685,0.1594874678384133,0.5702198407564381,0.5841309017817762,0.5845522861520767,0.591979510872931
0,1.6194542000273362,0.0797955905881881,0.7785733342170715,1.1410083006369385,1.659754276275634,0.3776586257185413,0.6734858356121021,0.7089264455602656,0.7064595836513804,0.7062061707160169
1,1.0495404431656514,0.0478030426249122,0.1792050451040268,0.1682340840900429,0.6268760871887212,0.1367211615296065,0.5259389826668087,0.5307228620287521,0.5321955763224112,0.5385172431494231
0,1.4527053641661198,0.0623437163182737,-0.3365612030029297,0.8730574816759235,1.3614920616149897,0.2266193337990492,0.4063562832256134,0.385902797370728,0.3851023003898951,0.37607764889028344
0,1.3363353717287774,0.0467461033930594,0.20658397674560547,0.3710992191960281,0.9203440284729,0.203059711851801,0.5350782306161163,0.5424150590576621,0.5427235079948676,0.546685830950944
0,1.2377577176489147,0.0539856559150216,0.03026217594742775,0.3025423744476899,0.7476900863647464,0.1833461736254036,0.4919528405115694,0.48956181221827977,0.49151138461047966,0.4971533644127747
1,1.4098454171868449,0.0699209133671492,-0.13802114129066467,0.4347564542523334,0.9431439781188964,0.21978688016964,0.45326082150662966,0.442244284884512,0.44352377682159555,0.4437805146292073
0,1.2845277322749362,0.0546286123515912,0.22814586758613586,0.2488537367950065,0.7109121131896973,0.1662841399516056,0.5390350717523165,0.5462535895075525,0.5469418940830566,0.5527045012741664
1,1.0171431027358482,0.0431773704967785,0.3462647795677185,0.1607693360274674,0.573636074066163,0.1417609502064423,0.5660150176094562,0.5797589696532774,0.5814456929249462,0.5911818462575619
1,1.2435582863135226,0.0550531004685837,1.0207154750823975,0.219330413972034,0.7496162223815923,0.1655786874766926,0.7155240550828288,0.7538758942079475,0.7520003878651135,0.7583569793522139
1,2.0988847224091964,0.10677232229564,-0.050732292234897614,1.1154597185071695,1.5948420143127446,0.3734065677159364,0.4811652482790402,0.47615866527964434,0.4743422470529368,0.4667712123180374
0,3.243482701254817,0.1690494883671007,-0.08959855139255524,3.7843761258732864,2.2787020111083987,0.7653977934430402,0.4886922810826012,0.488743682231933,0.49340336793540357,0.5086277002345111
1,2.170252528891277,0.0636956867944749,0.2209022045135498,1.2954168940796702,1.8065879440307635,0.3431693054296391,0.5443900730018747,0.5534138117745807,0.5486117033095719,0.5397369003754955
0,3.135168260191876,0.1323316312507348,-0.5117909908294678,1.8502442496290252,1.843331966400147,0.4534122786198285,0.37617814469687066,0.34712487514111473,0.34470317371849796,0.33518857584804895
0,1.4609416764082483,0.0630540380935857,0.1660861074924469,0.4414231969570801,1.0265400123596182,0.2348997650480626,0.5269848984219845,0.5323742865694518,0.5322817764179099,0.533644200223663
0,2.0869439736426183,0.1293153410948213,-0.2548554241657257,3.1861530158970077,2.859650344848633,0.5644601860093418,0.44019566420912865,0.43050607647532974,0.427515326269152,0.40821397515387553
1,1.4738249243236268,0.0891493921750803,-0.0977412611246109,0.6735169214276356,0.9980319213867188,0.2735602556877726,0.46550394920866106,0.4576190594535794,0.45987104798654843,0.46258495867440413
1,3.039621883891934,0.1556148021407848,0.18742641806602478,3.572108012661879,2.712048110961913,0.6300007065835437,0.5498393957620683,0.560924050043113,0.5565930118877892,0.5477447186387568
1,1.3160988343914188,0.0355029895353529,1.0633480548858643,0.1412654739734774,0.4867383956909181,0.1328841008047414,0.7224127337365125,0.7611281941430252,0.760135154046886,0.7717885369315617
1,1.6019591507230748,0.0380163090791739,0.10831578820943832,0.091030502282367,0.3462124347686764,0.1066715181540784,0.5074113343526543,0.505472235815177,0.5068470923736224,0.5189237347482168
1,1.6691215460509834,0.0620705652597283,0.4791284501552582,0.831607165612679,1.388032188415528,0.2749557262894054,0.6027074160370376,0.624033257814561,0.620969680213021,0.6187048554960305
1,1.5009242712594602,0.0352576115423952,0.5483384728431702,0.3174588371067224,0.8387060165405265,0.1878116187113277,0.6147376286395044,0.6377106246611358,0.6366358894271918,0.6439215464932978
1,1.457320867875749,0.0794468525742352,0.5319032669067383,0.6308895057842367,1.1770705413818354,0.2808223428130845,0.6154881141412584,0.6396804095884879,0.6385228523623524,0.6402751466109154
0,3.406035638098716,0.1437590195403571,-0.8412022590637207,3.260555359363778,2.347570552825928,0.601900264843103,0.3100849527478701,0.2727741848200455,0.2729307646345782,0.2676313887955598
1,1.467341290911767,0.0568313350725561,-0.0820971131324768,0.524528522181687,1.1069041442871097,0.2560587145025743,0.4677570495173911,0.4609497839517966,0.4620108847657903,0.46270876456538484
0,1.4335757466084806,0.0702532404162133,0.5471766591072083,0.4963070596892944,1.0400441741943365,0.2490750538716428,0.6175828754173145,0.6417725379616853,0.6407655384514164,0.6442669764826172
1,1.8763591569345293,0.0984784343738654,-0.15064749121665955,1.396475970411275,1.845072059631347,0.4178031789029486,0.45863170153436333,0.4510207090623264,0.45026335961492775,0.4416472895902307
1,1.2906348500117972,0.0569531568929958,0.3219011425971985,0.2921008200766078,0.823870010375976,0.1801545077847863,0.5620461041069869,0.5744217691067613,0.5742169651413845,0.5780310757678487
0,3.6579125103569994,0.1743756510270017,-0.4715058207511902,6.615141886936198,3.169754123687743,0.8826916674618333,0.40246396055795103,0.38528474485428815,0.390103670878919,0.40441586852937633
0,1.2828310634216713,0.0694357579767876,-0.11584825813770294,0.3166980164776328,0.7705045318603518,0.1989654544379604,0.4577564908213529,0.4476947033884115,0.4500210417490121,0.45353230338501277
0,2.224770659478626,0.0983628700208766,0.04808255285024643,1.4178773870827626,1.4297020530700677,0.4209924861388209,0.5066737647930574,0.5082043213733022,0.5094287120944159,0.5151440088865625
0,1.7489493153017497,0.1125362302190492,-0.15074892342090607,2.190749520448851,2.512912311553955,0.4933726921741876,0.4619100546943273,0.456975202573243,0.45419374908128646,0.4352266239517857
1,1.571155074436892,0.0692456243572147,0.551807701587677,0.4568463633520055,1.109138145446778,0.2389681891361289,0.6182427991316604,0.6418382809054017,0.639408393806052,0.639646809246965
1,1.851352366092507,0.0763181688173731,0.3506591320037842,0.6104940842102233,1.0374020576477043,0.2604470695234602,0.5724328087921667,0.5861892783220983,0.5848378312396916,0.587919017806715
1,1.4338179115055625,0.0707947093925382,0.26519376039505005,0.4511324117741092,0.9408008575439448,0.2238879709373788,0.5505546370728105,0.5606038338558196,0.5605014452264403,0.5633190577210729
1,1.3475806831736077,0.0491621259347155,0.40025395154953003,0.334634682655567,0.7887524414062497,0.2045222123192145,0.5813183601325608,0.5983024679670399,0.5989811120235999,0.6074571796941195
0,1.2866268314964378,0.0561575197652302,-0.1379386931657791,0.2174284870822261,0.7493599319458011,0.1474545648944874,0.45013669591331223,0.43754681379499305,0.43847484434511186,0.4389350046109288
0,2.394838667580721,0.1228433619470907,0.34173890948295593,3.2227848055450887,2.07783000946045,0.5412766731235842,0.5822315880152991,0.6013469235438192,0.6015745969831573,0.6086159039753872
0,1.86916377295807,0.094210614059237,0.1870923489332199,2.782529373557424,2.6648820304870617,0.4458162156216892,0.5410660275754418,0.5521860407634743,0.546096549803156,0.5263566942934513
1,3.349932088572899,0.1393819414462501,-0.9909232258796692,1.8223290262330492,1.5044079780578614,0.4772746884961857,0.2759933303976101,0.2328218301904957,0.23430519952196674,0.2331909948254777
1,1.417446588104022,0.0595981613540914,-0.483696848154068,0.4357062727258616,1.0975080299377442,0.1905488285466181,0.3711719391031299,0.3434800990514957,0.3437770312572792,0.33665727513096444
1,1.2764411053950009,0.0635387526695535,0.6307418942451477,0.3520284125369202,0.911709938049317,0.1977732743816964,0.634454399428727,0.6612814131663741,0.6599044655031892,0.6634241597986327
0,1.7735161132844317,0.083779489049907,0.5894020795822144,0.6711109706960062,1.0394871330261233,0.2896357563164479,0.6289773673481461,0.6545685407567681,0.6536126692327076,0.6596123344921433
1,1.575497549978965,0.0493562635893252,-0.6055623292922974,0.2013255850826916,0.702462100982666,0.1695900877674044,0.3431448381551686,0.31002293311727436,0.3125513536239013,0.31395304929339274
0,1.3731786686233212,0.0673231775537792,-0.45507392287254333,0.647939688534324,1.1900680351257318,0.2545465946608448,0.3801869900398073,0.3555584534855146,0.3573421087584767,0.35332795011081886
1,1.4054447009163251,0.055031219927677,0.6178228855133057,0.3834050332350489,0.9973920059204108,0.206399029184584,0.6316631897704519,0.6579656495049301,0.6559773401579145,0.6586117029140761
1,2.046827364683116,0.0943399451763729,-0.11112098395824432,0.7340556062902149,1.107748126983643,0.3029140980315655,0.46355798859901376,0.4535528119246907,0.4538053410254989,0.45423548334175456
1,1.4306519753417537,0.0680742777716354,0.15130853652954102,0.3583459877428477,0.7671662330627436,0.211644155288673,0.5226475714667683,0.5264663085129547,0.5278666901897288,0.534293508629681
1,1.608016438447857,0.0663136527980614,0.5319696664810181,0.5496463755451987,1.0740100479125971,0.2140183745120183,0.6127180306642901,0.6346231938116338,0.6318147534103665,0.6319142904516266
1,1.1406818519054955,0.0523791086545738,0.20561566948890686,0.1736473580793084,0.6147801399230955,0.1473292902308076,0.532826593073881,0.5388675648169248,0.5403025815112255,0.547369139480011
0,1.263934949034541,0.0588875710326789,0.04622142016887665,0.3053400316381714,0.8979020118713379,0.1953650530539467,0.49640179179649113,0.4950322710771298,0.4957626149011563,0.49700997436889943
1,3.282701148358311,0.1348033537479305,0.07268782705068588,1.577461259941035,1.2736181068420402,0.4440525391129177,0.514454255085131,0.5128768101179195,0.5119284769131957,0.5195358808504595
1,1.389561392991312,0.0702551240811875,-0.5093491673469543,0.6006260993101882,1.2357322311401366,0.2740041284611849,0.3686795551931124,0.342271284124874,0.34425359788936255,0.33956545635237373
0,1.4749174488717265,0.0661569842248802,-0.8503261804580688,0.5838558848656331,1.10988203048706,0.2547015431758933,0.2950777229952202,0.25697192669580526,0.25980578562922463,0.2564086130418039
0,1.3958808518526082,0.0531843799306078,-0.522510290145874,0.2965883054928121,0.7926920509338388,0.192544899144593,0.3623752907185469,0.33345422385853923,0.3364232529934458,0.3379907980686648
1,2.0985245881258225,0.0875063602868794,0.21970012784004211,1.6883734222363205,1.7913680267333978,0.4108982139455366,0.54733277541266,0.5582372681617548,0.5563130610096804,0.5540202544523198
1,1.7767118044983272,0.0840038153339858,0.8659232258796692,1.4976525026219385,1.983594303131103,0.3689854028428296,0.6915846506571564,0.7286888841291573,0.7234006551788106,0.7159572610889318
0,1.3804726193248045,0.0719852561592497,-0.8880757093429565,0.8493826860658318,1.3799079704284674,0.325841734218054,0.28994844780683077,0.2527671782207696,0.25616730772911706,0.2518841906619846
0,1.2061927312048375,0.0612730907775918,0.09482461214065552,0.2217724226156438,0.6999202823638916,0.1664979063740907,0.5070806960978377,0.5074638656405672,0.5088516219593269,0.5134094859932373
